;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
250;(640, 79);(685, 123);(662, 123);(662, 213);(639, 259);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(684, 573);(707, 303);(707, 461);(729, 596);(639, 78);(640, 78);(662, 78);(684, 78);(124, 0)
251;(640, 79);(685, 123);(662, 123);(662, 213);(617, 280);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(662, 573);(707, 303);(707, 461);(729, 596);(639, 78);(640, 78);(662, 78);(684, 78);(34, 0)
252;(640, 79);(685, 123);(662, 123);(662, 213);(639, 259);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(640, 573);(707, 303);(707, 461);(730, 596);(639, 78);(640, 78);(662, 78);(684, 78);(34, 0)
253;(640, 79);(685, 123);(662, 123);(662, 213);(639, 259);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(617, 573);(707, 303);(729, 461);(752, 596);(639, 78);(640, 78);(662, 78);(684, 78);(0, 0)
254;(639, 100);(685, 123);(684, 123);(662, 214);(639, 258);(707, 123);(707, 235);(639, 281);(684, 304);(640, 438);(617, 551);(707, 304);(729, 461);(752, 596);(639, 78);(640, 78);(662, 100);(684, 78);(0, 0)
255;(639, 101);(685, 124);(684, 123);(662, 235);(640, 258);(707, 124);(706, 236);(639, 281);(684, 303);(662, 416);(617, 551);(707, 304);(729, 461);(774, 596);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
256;(639, 101);(685, 124);(684, 124);(662, 235);(640, 258);(707, 124);(685, 236);(617, 303);(684, 304);(640, 438);(617, 551);(707, 325);(729, 461);(775, 596);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
257;(639, 101);(685, 145);(684, 124);(662, 235);(640, 325);(707, 145);(685, 236);(639, 303);(684, 304);(640, 438);(617, 573);(707, 325);(729, 461);(796, 596);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
258;(639, 101);(685, 145);(662, 124);(662, 235);(640, 325);(707, 145);(685, 236);(639, 303);(684, 304);(640, 438);(617, 573);(707, 325);(729, 461);(797, 596);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
259;(639, 101);(685, 145);(662, 124);(662, 214);(640, 235);(707, 145);(685, 236);(640, 304);(684, 303);(640, 438);(617, 573);(707, 303);(729, 461);(797, 595);(617, 101);(640, 100);(662, 101);(684, 78);(0, 0)
260;(639, 101);(685, 145);(662, 124);(662, 214);(640, 325);(707, 145);(685, 236);(640, 325);(684, 303);(640, 438);(639, 573);(707, 304);(707, 461);(797, 573);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
261;(639, 101);(684, 145);(662, 124);(662, 213);(640, 325);(707, 145);(685, 236);(662, 325);(684, 303);(640, 438);(639, 573);(707, 303);(685, 461);(796, 573);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
262;(639, 101);(684, 124);(662, 123);(662, 213);(640, 213);(706, 124);(685, 235);(662, 325);(684, 303);(662, 461);(640, 595);(706, 303);(684, 461);(774, 551);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
263;(639, 101);(684, 124);(662, 124);(662, 213);(640, 213);(707, 124);(685, 236);(684, 325);(684, 303);(662, 461);(662, 595);(706, 303);(662, 461);(774, 551);(617, 101);(640, 79);(662, 101);(684, 78);(34, 0)
264;(639, 101);(684, 124);(662, 124);(662, 236);(640, 303);(706, 124);(706, 236);(684, 325);(662, 303);(662, 461);(662, 595);(707, 303);(662, 461);(752, 551);(617, 101);(640, 79);(662, 101);(684, 78);(0, 0)
265;(639, 101);(684, 124);(662, 123);(662, 236);(640, 303);(707, 145);(707, 236);(685, 326);(684, 303);(662, 461);(662, 574);(707, 303);(662, 439);(752, 551);(618, 101);(640, 79);(662, 101);(684, 78);(0, 0)
266;(639, 101);(685, 124);(662, 124);(662, 236);(640, 303);(707, 124);(707, 236);(707, 325);(684, 303);(684, 438);(685, 573);(707, 303);(640, 439);(729, 551);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
267;(639, 101);(685, 124);(662, 124);(684, 235);(640, 281);(707, 124);(707, 236);(707, 325);(684, 303);(684, 439);(707, 573);(706, 303);(640, 438);(707, 573);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
268;(640, 101);(685, 124);(684, 124);(662, 236);(640, 281);(707, 124);(729, 236);(707, 325);(685, 303);(685, 439);(685, 573);(707, 303);(639, 438);(707, 595);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
269;(640, 101);(685, 124);(662, 124);(662, 236);(640, 281);(707, 124);(729, 235);(707, 325);(684, 303);(707, 460);(707, 574);(707, 303);(640, 438);(662, 574);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
270;(640, 101);(685, 124);(684, 124);(662, 235);(640, 281);(707, 124);(729, 235);(707, 304);(684, 303);(707, 460);(729, 574);(707, 303);(640, 439);(640, 595);(639, 79);(640, 78);(662, 101);(684, 78);(0, 0)
271;(640, 101);(685, 124);(684, 124);(662, 235);(640, 281);(707, 124);(729, 236);(707, 325);(685, 303);(707, 460);(729, 595);(707, 303);(640, 439);(639, 574);(639, 100);(640, 79);(662, 101);(684, 78);(0, 0)
272;(640, 101);(685, 145);(684, 124);(684, 236);(640, 281);(707, 124);(729, 236);(707, 325);(685, 303);(729, 460);(752, 574);(707, 303);(640, 460);(617, 573);(639, 79);(640, 79);(662, 101);(684, 78);(0, 0)
273;(640, 101);(685, 145);(684, 145);(662, 236);(640, 281);(707, 145);(729, 236);(707, 326);(685, 303);(729, 439);(752, 573);(707, 303);(662, 439);(617, 573);(639, 100);(640, 79);(662, 101);(684, 78);(0, 0)
274;(640, 101);(685, 145);(684, 145);(662, 236);(640, 281);(707, 145);(729, 236);(707, 326);(684, 304);(729, 439);(752, 573);(707, 304);(640, 461);(617, 573);(639, 100);(640, 100);(662, 101);(684, 78);(0, 0)
275;(640, 101);(685, 146);(684, 146);(662, 236);(640, 303);(707, 146);(729, 236);(707, 326);(684, 304);(729, 461);(774, 574);(707, 304);(640, 461);(617, 574);(639, 100);(640, 79);(662, 101);(684, 78);(0, 0)
276;(640, 101);(685, 146);(684, 146);(662, 236);(640, 303);(707, 146);(729, 236);(707, 326);(684, 304);(729, 461);(775, 573);(707, 325);(640, 461);(617, 595);(639, 100);(640, 79);(662, 101);(684, 78);(0, 0)
277;(640, 101);(685, 146);(662, 146);(662, 236);(640, 303);(707, 146);(707, 236);(707, 326);(684, 304);(729, 461);(796, 573);(707, 325);(640, 461);(617, 596);(618, 101);(640, 79);(662, 101);(684, 78);(0, 0)
278;(639, 101);(685, 146);(662, 146);(662, 236);(640, 303);(707, 146);(707, 236);(685, 326);(684, 325);(729, 461);(796, 573);(707, 326);(640, 461);(617, 596);(639, 79);(640, 79);(662, 101);(684, 78);(0, 0)
279;(639, 101);(684, 146);(662, 145);(662, 236);(639, 303);(707, 146);(707, 236);(685, 326);(684, 304);(707, 461);(796, 573);(707, 325);(640, 461);(639, 596);(639, 78);(640, 78);(662, 101);(684, 78);(0, 0)
280;(639, 100);(684, 145);(662, 124);(662, 236);(639, 281);(707, 145);(707, 236);(684, 326);(684, 303);(707, 461);(796, 551);(707, 304);(662, 461);(640, 596);(639, 78);(640, 78);(662, 79);(684, 78);(0, 0)
281;(639, 79);(684, 145);(662, 124);(662, 236);(640, 303);(707, 145);(706, 236);(684, 326);(684, 303);(685, 461);(775, 551);(707, 304);(662, 461);(640, 596);(639, 78);(640, 78);(662, 78);(684, 78);(0, 0)
282;(640, 78);(684, 124);(662, 123);(662, 213);(640, 235);(707, 124);(685, 236);(662, 325);(684, 303);(684, 460);(774, 550);(707, 303);(662, 461);(662, 596);(639, 78);(640, 78);(662, 78);(684, 78);(0, 0)
283;(640, 78);(684, 123);(662, 123);(640, 191);(639, 214);(707, 124);(685, 235);(662, 325);(684, 303);(662, 439);(752, 529);(707, 303);(662, 460);(662, 596);(639, 78);(662, 78);(662, 78);(684, 78);(0, 0)
284;(640, 78);(685, 123);(684, 123);(662, 213);(639, 304);(707, 124);(685, 236);(662, 304);(684, 303);(662, 439);(752, 529);(707, 303);(684, 460);(684, 596);(639, 78);(661, 78);(662, 78);(684, 78);(0, 0)
285;(640, 78);(685, 123);(662, 123);(662, 213);(640, 303);(707, 123);(685, 235);(640, 303);(684, 303);(662, 438);(751, 550);(707, 303);(684, 460);(685, 596);(640, 78);(662, 56);(662, 78);(685, 78);(0, 0)
286;(640, 78);(685, 123);(684, 123);(662, 213);(639, 235);(707, 123);(685, 235);(640, 303);(684, 303);(640, 438);(729, 551);(707, 303);(685, 460);(707, 596);(640, 78);(662, 56);(662, 78);(685, 78);(0, 0)
287;(640, 78);(685, 123);(684, 123);(662, 213);(640, 303);(707, 123);(685, 235);(639, 303);(684, 303);(640, 438);(685, 573);(707, 303);(706, 439);(707, 596);(640, 56);(662, 56);(662, 78);(685, 78);(0, 0)
288;(640, 78);(685, 123);(684, 123);(662, 214);(617, 281);(707, 123);(706, 235);(639, 281);(684, 303);(640, 438);(684, 573);(707, 303);(707, 461);(729, 596);(640, 78);(662, 56);(662, 78);(685, 78);(0, 0)
289;(661, 78);(685, 123);(684, 123);(684, 213);(617, 281);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(684, 573);(707, 303);(707, 460);(729, 596);(640, 78);(662, 56);(684, 78);(706, 78);(34, 0)
290;(662, 78);(685, 123);(684, 123);(662, 214);(639, 258);(707, 123);(707, 235);(639, 281);(684, 303);(640, 438);(662, 573);(707, 303);(707, 460);(730, 596);(640, 78);(662, 56);(684, 78);(706, 78);(34, 0)
291;(662, 78);(707, 124);(684, 123);(662, 213);(639, 258);(707, 123);(707, 235);(639, 259);(685, 303);(640, 438);(639, 573);(707, 303);(729, 460);(752, 596);(640, 78);(662, 78);(684, 78);(707, 78);(34, 0)
292;(662, 78);(707, 124);(685, 123);(662, 213);(639, 281);(707, 123);(707, 235);(617, 258);(685, 303);(640, 438);(617, 573);(707, 303);(729, 460);(752, 596);(640, 78);(662, 78);(684, 78);(707, 78);(34, 0)
293;(662, 78);(707, 124);(685, 124);(662, 213);(640, 281);(707, 124);(707, 235);(639, 258);(685, 304);(662, 416);(617, 551);(729, 304);(729, 460);(774, 596);(640, 78);(662, 78);(684, 78);(707, 78);(34, 0)
294;(662, 78);(707, 145);(685, 124);(662, 213);(640, 303);(707, 145);(707, 236);(617, 258);(685, 304);(662, 438);(617, 551);(729, 304);(730, 461);(775, 596);(640, 78);(662, 78);(684, 78);(707, 78);(101, 0)
295;(662, 79);(707, 145);(685, 145);(662, 213);(640, 303);(707, 145);(706, 236);(617, 258);(685, 304);(661, 438);(617, 573);(707, 304);(730, 461);(796, 596);(640, 78);(662, 78);(684, 79);(707, 78);(56, 0)
296;(662, 79);(707, 146);(684, 145);(662, 213);(640, 303);(707, 145);(685, 236);(617, 236);(685, 304);(640, 438);(617, 573);(707, 304);(730, 461);(797, 596);(640, 78);(662, 78);(684, 79);(707, 78);(56, 0)
297;(662, 79);(706, 146);(684, 146);(662, 214);(640, 303);(707, 146);(685, 236);(617, 258);(684, 303);(640, 438);(617, 573);(707, 304);(730, 461);(797, 595);(640, 78);(662, 78);(684, 79);(707, 78);(56, 0)
298;(662, 79);(706, 146);(684, 145);(684, 236);(640, 303);(707, 146);(685, 236);(617, 258);(684, 303);(640, 438);(639, 573);(707, 304);(729, 461);(819, 574);(640, 78);(662, 78);(684, 79);(707, 78);(124, 0)
299;(662, 79);(685, 145);(684, 145);(684, 236);(639, 303);(707, 145);(685, 236);(617, 258);(684, 303);(640, 438);(639, 573);(707, 303);(729, 461);(797, 573);(640, 78);(662, 78);(684, 79);(707, 78);(101, 0)
300;(662, 79);(685, 145);(684, 124);(662, 213);(639, 303);(707, 145);(684, 236);(595, 259);(684, 304);(640, 438);(640, 574);(707, 304);(707, 461);(797, 551);(640, 78);(662, 78);(684, 79);(707, 78);(34, 0)
301;(662, 78);(685, 145);(684, 145);(662, 213);(618, 303);(707, 145);(684, 236);(617, 280);(684, 303);(662, 461);(640, 596);(707, 304);(685, 461);(797, 551);(640, 78);(662, 78);(684, 79);(707, 78);(34, 0)
302;(662, 78);(706, 145);(684, 145);(662, 213);(639, 303);(707, 145);(684, 236);(617, 280);(684, 303);(662, 461);(662, 596);(707, 304);(684, 461);(796, 551);(640, 78);(662, 78);(684, 79);(707, 78);(34, 0)
303;(662, 79);(706, 145);(684, 145);(684, 213);(639, 236);(707, 145);(685, 236);(617, 281);(685, 303);(662, 461);(662, 596);(707, 303);(662, 461);(774, 550);(640, 78);(662, 78);(684, 79);(707, 78);(124, 0)
304;(662, 78);(707, 145);(685, 145);(684, 213);(640, 236);(707, 145);(707, 236);(617, 280);(685, 303);(662, 461);(684, 595);(707, 303);(662, 461);(752, 551);(640, 78);(662, 78);(684, 78);(707, 78);(124, 0)
305;(662, 78);(707, 145);(685, 124);(684, 213);(639, 258);(707, 145);(707, 236);(639, 281);(685, 303);(662, 460);(684, 574);(707, 304);(662, 460);(752, 551);(640, 78);(662, 78);(684, 78);(707, 78);(124, 0)
306;(662, 78);(707, 124);(685, 124);(684, 213);(639, 258);(729, 145);(707, 236);(639, 280);(685, 303);(684, 438);(707, 573);(707, 304);(662, 439);(729, 551);(640, 78);(662, 78);(684, 78);(707, 78);(123, 0)
307;(662, 78);(707, 124);(684, 123);(662, 235);(639, 258);(729, 145);(707, 236);(640, 280);(685, 303);(685, 439);(707, 573);(707, 304);(662, 439);(707, 573);(640, 78);(662, 78);(684, 78);(707, 78);(101, 0)
308;(662, 78);(707, 145);(685, 124);(662, 235);(639, 258);(729, 145);(707, 236);(639, 259);(707, 303);(707, 461);(729, 595);(707, 304);(640, 438);(684, 596);(640, 78);(662, 78);(684, 78);(707, 78);(101, 0)
309;(662, 78);(707, 145);(685, 124);(662, 235);(640, 258);(729, 145);(707, 236);(640, 259);(707, 303);(707, 461);(729, 595);(707, 304);(640, 438);(662, 595);(662, 56);(684, 56);(684, 78);(707, 78);(101, 0)
310;(662, 78);(707, 145);(685, 124);(662, 214);(640, 236);(729, 145);(707, 236);(640, 258);(707, 303);(707, 460);(729, 595);(729, 304);(662, 438);(640, 595);(662, 56);(684, 56);(685, 78);(707, 78);(56, 0)
311;(662, 78);(707, 145);(685, 124);(662, 213);(640, 236);(729, 146);(707, 236);(640, 258);(707, 304);(707, 439);(751, 574);(729, 304);(662, 438);(639, 573);(662, 78);(684, 78);(685, 78);(707, 78);(56, 0)
312;(662, 78);(707, 146);(685, 145);(684, 213);(640, 258);(729, 146);(707, 236);(640, 258);(707, 304);(729, 460);(752, 595);(729, 304);(662, 439);(617, 573);(662, 78);(684, 78);(684, 78);(707, 78);(124, 0)
313;(662, 78);(707, 146);(685, 146);(662, 235);(639, 236);(729, 146);(707, 236);(639, 258);(706, 325);(729, 461);(774, 574);(729, 325);(662, 439);(617, 573);(662, 78);(684, 78);(707, 101);(707, 78);(124, 0)
314;(662, 79);(707, 146);(685, 146);(662, 236);(639, 236);(729, 146);(707, 236);(639, 258);(685, 326);(729, 461);(774, 595);(707, 326);(662, 439);(617, 595);(662, 78);(684, 78);(707, 101);(707, 78);(124, 0)
315;(662, 79);(707, 146);(685, 146);(662, 236);(639, 281);(729, 146);(707, 236);(639, 258);(706, 326);(729, 461);(796, 595);(707, 326);(662, 439);(617, 595);(662, 78);(684, 78);(707, 101);(707, 79);(101, 0)
316;(662, 79);(707, 146);(685, 146);(662, 236);(639, 281);(729, 146);(707, 236);(639, 258);(706, 326);(729, 461);(797, 595);(707, 326);(662, 439);(617, 596);(662, 78);(684, 78);(685, 100);(707, 79);(101, 0)
317;(662, 79);(707, 146);(685, 146);(662, 236);(639, 258);(729, 146);(707, 236);(639, 259);(707, 326);(729, 461);(797, 573);(707, 326);(662, 439);(617, 596);(662, 78);(684, 78);(685, 100);(707, 79);(124, 0)
318;(662, 78);(707, 146);(685, 146);(662, 236);(639, 258);(707, 146);(707, 236);(639, 259);(707, 326);(707, 461);(797, 573);(707, 326);(662, 439);(639, 596);(662, 78);(684, 78);(707, 101);(707, 78);(124, 0)
319;(662, 78);(707, 146);(685, 145);(684, 214);(640, 236);(707, 146);(707, 236);(639, 259);(706, 325);(707, 461);(797, 573);(707, 325);(662, 460);(640, 596);(640, 78);(662, 78);(684, 78);(707, 78);(124, 0)
320;(662, 78);(707, 145);(685, 145);(684, 214);(640, 236);(707, 146);(707, 236);(639, 259);(685, 304);(685, 461);(796, 551);(707, 325);(662, 461);(661, 596);(640, 78);(662, 78);(684, 78);(707, 78);(124, 0)
321;(662, 78);(707, 145);(685, 124);(684, 213);(639, 236);(707, 145);(707, 236);(639, 259);(685, 304);(684, 461);(774, 551);(707, 304);(662, 461);(662, 596);(662, 56);(662, 56);(685, 78);(707, 78);(124, 0)
322;(662, 78);(707, 145);(685, 124);(662, 213);(639, 236);(707, 145);(707, 236);(617, 258);(685, 304);(684, 461);(774, 550);(707, 304);(684, 461);(662, 596);(662, 56);(662, 56);(685, 78);(707, 78);(124, 0)
323;(662, 78);(707, 124);(685, 124);(662, 213);(639, 236);(729, 145);(707, 236);(618, 258);(685, 304);(684, 461);(752, 550);(707, 304);(684, 461);(684, 596);(662, 56);(684, 56);(685, 78);(707, 78);(124, 0)
324;(662, 78);(707, 124);(685, 124);(662, 213);(639, 236);(729, 145);(707, 236);(617, 258);(685, 304);(662, 460);(752, 551);(707, 304);(684, 461);(685, 596);(662, 56);(684, 56);(685, 78);(707, 78);(124, 0)
325;(662, 78);(707, 124);(685, 123);(662, 213);(639, 236);(729, 145);(707, 235);(617, 258);(685, 303);(662, 438);(730, 551);(707, 304);(685, 439);(707, 596);(662, 56);(684, 56);(685, 78);(707, 78);(146, 0)
326;(662, 78);(707, 124);(685, 123);(662, 213);(639, 236);(729, 124);(707, 235);(639, 236);(685, 304);(640, 438);(684, 573);(729, 304);(707, 460);(707, 596);(662, 56);(684, 56);(684, 78);(707, 78);(124, 0)
327;(662, 78);(707, 124);(685, 124);(662, 213);(640, 281);(729, 124);(707, 235);(617, 236);(685, 304);(640, 438);(685, 573);(729, 304);(707, 461);(729, 596);(662, 56);(684, 56);(707, 101);(707, 78);(124, 0)
328;(662, 78);(707, 124);(685, 124);(662, 214);(640, 281);(729, 124);(707, 235);(639, 236);(685, 304);(640, 438);(684, 573);(729, 304);(707, 461);(729, 596);(662, 56);(684, 56);(707, 101);(707, 78);(168, 0)
329;(662, 78);(707, 124);(685, 124);(684, 214);(640, 281);(729, 124);(707, 235);(639, 236);(685, 304);(661, 438);(662, 573);(729, 304);(729, 461);(751, 596);(662, 56);(684, 56);(684, 78);(729, 78);(124, 0)
330;(662, 78);(707, 124);(685, 124);(662, 214);(640, 281);(729, 145);(707, 235);(639, 236);(706, 304);(662, 438);(640, 573);(729, 304);(729, 461);(752, 596);(662, 56);(684, 56);(684, 78);(729, 78);(168, 0)
331;(684, 78);(707, 124);(685, 124);(662, 213);(640, 303);(729, 145);(707, 235);(639, 258);(707, 304);(662, 438);(617, 573);(729, 304);(730, 461);(752, 596);(662, 56);(685, 56);(684, 78);(729, 78);(124, 0)
332;(684, 78);(707, 145);(685, 145);(662, 214);(640, 303);(729, 145);(707, 235);(639, 258);(685, 325);(662, 438);(617, 573);(729, 325);(751, 461);(774, 596);(662, 78);(685, 78);(684, 78);(729, 78);(124, 0)
333;(684, 78);(707, 145);(685, 145);(662, 214);(640, 281);(729, 145);(707, 235);(640, 259);(685, 325);(662, 438);(617, 573);(729, 325);(752, 461);(775, 596);(662, 78);(685, 78);(684, 78);(729, 78);(124, 0)
334;(662, 78);(707, 146);(684, 145);(684, 213);(662, 258);(729, 145);(707, 235);(640, 280);(684, 325);(662, 438);(617, 573);(729, 325);(752, 461);(796, 596);(662, 78);(685, 78);(707, 101);(729, 78);(34, 0)
335;(662, 79);(707, 146);(684, 146);(662, 235);(662, 258);(707, 146);(707, 236);(662, 281);(684, 304);(662, 438);(617, 573);(707, 304);(752, 461);(797, 596);(662, 78);(685, 78);(707, 101);(729, 79);(56, 0)
336;(662, 78);(707, 146);(684, 146);(662, 235);(640, 281);(707, 146);(707, 236);(662, 281);(684, 303);(640, 439);(617, 573);(707, 303);(751, 461);(819, 595);(662, 78);(684, 78);(707, 101);(707, 79);(34, 0)
337;(662, 79);(706, 146);(684, 146);(662, 235);(640, 281);(707, 146);(707, 236);(662, 281);(684, 303);(640, 438);(639, 573);(707, 304);(730, 461);(819, 595);(662, 78);(684, 78);(707, 101);(707, 79);(101, 0)
338;(662, 79);(685, 146);(684, 145);(684, 214);(640, 281);(707, 145);(729, 236);(662, 281);(684, 303);(640, 439);(640, 573);(707, 304);(729, 461);(819, 573);(662, 78);(684, 78);(707, 101);(707, 79);(101, 0)
339;(662, 79);(685, 146);(662, 146);(662, 235);(640, 281);(707, 145);(729, 235);(662, 281);(684, 303);(662, 460);(640, 595);(707, 304);(707, 461);(797, 573);(662, 78);(684, 78);(707, 101);(707, 78);(101, 0)
340;(662, 78);(685, 145);(662, 146);(662, 235);(640, 281);(707, 124);(729, 235);(662, 281);(684, 304);(662, 461);(662, 574);(707, 304);(706, 461);(797, 551);(662, 78);(684, 78);(662, 78);(707, 78);(101, 0)
341;(662, 79);(685, 145);(662, 145);(640, 214);(640, 281);(707, 145);(729, 235);(662, 281);(684, 303);(662, 461);(662, 595);(707, 303);(684, 461);(796, 551);(662, 78);(662, 78);(662, 78);(707, 78);(34, 0)
342;(662, 79);(685, 145);(684, 145);(684, 213);(640, 281);(707, 145);(729, 236);(662, 281);(684, 303);(662, 461);(684, 596);(707, 304);(662, 461);(774, 550);(640, 78);(662, 78);(662, 78);(707, 78);(101, 0)
343;(662, 79);(706, 145);(684, 145);(684, 213);(640, 281);(729, 145);(729, 236);(662, 281);(684, 303);(662, 461);(684, 596);(707, 304);(662, 461);(752, 551);(640, 78);(662, 78);(662, 78);(707, 78);(124, 0)
344;(662, 100);(707, 145);(684, 145);(684, 214);(640, 281);(729, 145);(729, 236);(661, 281);(685, 303);(662, 439);(685, 574);(707, 304);(662, 460);(752, 551);(640, 78);(662, 78);(662, 78);(707, 78);(124, 0)
345;(662, 100);(707, 145);(684, 145);(684, 214);(640, 281);(729, 145);(729, 236);(640, 281);(685, 303);(685, 438);(707, 551);(707, 303);(662, 439);(729, 573);(640, 78);(662, 78);(662, 78);(706, 78);(101, 0)
346;(661, 101);(707, 145);(684, 145);(684, 235);(640, 281);(729, 145);(707, 236);(640, 281);(706, 303);(706, 439);(707, 573);(707, 304);(662, 439);(707, 574);(640, 79);(662, 78);(662, 79);(706, 78);(101, 0)
347;(662, 101);(707, 145);(684, 145);(684, 235);(640, 281);(729, 145);(707, 236);(640, 281);(707, 303);(707, 461);(729, 595);(707, 304);(640, 439);(684, 595);(640, 79);(662, 78);(662, 101);(685, 78);(124, 0)
348;(661, 101);(707, 145);(684, 124);(684, 235);(640, 281);(729, 145);(707, 236);(640, 281);(706, 303);(707, 461);(729, 595);(707, 303);(640, 439);(662, 596);(640, 100);(662, 79);(662, 101);(685, 78);(168, 0)
349;(661, 101);(707, 145);(684, 145);(684, 236);(640, 281);(729, 145);(707, 236);(640, 281);(707, 304);(707, 460);(751, 574);(729, 304);(662, 438);(640, 596);(640, 100);(662, 79);(662, 101);(685, 78);(146, 0)
350;(640, 101);(706, 146);(684, 145);(684, 236);(640, 281);(707, 145);(707, 236);(640, 303);(707, 304);(707, 439);(752, 574);(707, 304);(662, 438);(617, 574);(640, 100);(662, 100);(662, 101);(685, 78);(168, 0)
351;(640, 101);(706, 146);(684, 145);(684, 236);(639, 281);(707, 145);(707, 236);(639, 303);(707, 325);(729, 460);(752, 574);(707, 304);(662, 439);(617, 574);(640, 101);(662, 100);(662, 101);(685, 78);(146, 0)
352;(640, 101);(706, 146);(684, 145);(684, 236);(639, 281);(707, 146);(707, 236);(639, 303);(707, 325);(729, 461);(774, 595);(707, 325);(662, 439);(617, 574);(640, 101);(662, 100);(662, 101);(684, 78);(124, 0)
353;(640, 101);(685, 146);(684, 146);(684, 236);(639, 281);(707, 146);(707, 236);(639, 303);(707, 326);(729, 461);(775, 595);(707, 325);(661, 460);(617, 596);(640, 101);(662, 100);(662, 101);(684, 79);(124, 0)
354;(640, 101);(685, 146);(684, 146);(662, 236);(639, 281);(707, 146);(707, 258);(639, 281);(707, 326);(729, 461);(796, 595);(707, 326);(640, 461);(617, 596);(639, 101);(662, 101);(662, 101);(684, 79);(124, 0)
355;(640, 101);(685, 146);(684, 146);(662, 236);(639, 281);(707, 146);(707, 258);(639, 281);(707, 326);(729, 461);(796, 573);(707, 325);(640, 461);(617, 596);(639, 101);(662, 101);(662, 101);(684, 79);(146, 0)
356;(640, 101);(685, 146);(684, 146);(662, 236);(639, 259);(707, 146);(707, 236);(639, 281);(707, 326);(707, 461);(797, 573);(707, 325);(640, 461);(617, 596);(639, 101);(640, 101);(662, 101);(684, 79);(146, 0)
357;(640, 101);(685, 146);(684, 146);(662, 236);(639, 258);(707, 146);(707, 236);(639, 281);(707, 325);(707, 461);(796, 573);(707, 325);(640, 461);(639, 596);(639, 101);(640, 101);(662, 101);(684, 78);(124, 0)
358;(639, 101);(685, 146);(684, 145);(662, 235);(639, 258);(707, 146);(707, 236);(639, 281);(685, 304);(685, 461);(775, 551);(707, 325);(662, 461);(640, 596);(639, 101);(640, 100);(662, 101);(684, 78);(146, 0)
359;(639, 101);(685, 145);(662, 124);(662, 214);(639, 258);(707, 145);(707, 236);(618, 281);(684, 304);(684, 461);(774, 550);(707, 325);(662, 461);(662, 596);(639, 101);(640, 100);(662, 101);(684, 78);(124, 0)
360;(639, 101);(685, 145);(662, 124);(662, 213);(639, 236);(707, 145);(707, 236);(639, 280);(685, 303);(662, 461);(752, 550);(707, 304);(662, 461);(662, 596);(639, 101);(640, 100);(662, 101);(684, 78);(124, 0)
361;(639, 101);(685, 145);(662, 124);(662, 213);(639, 236);(707, 124);(707, 236);(639, 280);(684, 303);(662, 460);(752, 551);(707, 304);(662, 461);(684, 596);(639, 101);(640, 79);(662, 101);(684, 78);(124, 0)
362;(639, 101);(685, 124);(662, 124);(662, 213);(639, 236);(707, 124);(707, 236);(639, 280);(684, 303);(640, 438);(730, 551);(707, 303);(684, 461);(684, 596);(639, 101);(640, 79);(662, 101);(684, 78);(124, 0)
363;(639, 101);(685, 124);(662, 124);(662, 213);(639, 258);(707, 124);(707, 236);(639, 280);(684, 303);(640, 438);(729, 551);(707, 303);(684, 461);(685, 596);(639, 101);(640, 79);(662, 101);(684, 78);(124, 0)
364;(639, 101);(685, 124);(662, 124);(662, 213);(639, 258);(707, 124);(707, 236);(639, 259);(684, 303);(640, 438);(684, 596);(707, 303);(685, 461);(707, 596);(639, 100);(640, 79);(662, 101);(684, 78);(146, 0)
365;(639, 101);(685, 124);(662, 124);(662, 213);(639, 258);(707, 124);(707, 236);(639, 280);(685, 303);(640, 438);(662, 573);(707, 303);(707, 461);(707, 596);(639, 100);(640, 79);(662, 101);(684, 78);(124, 0)
366;(639, 101);(685, 124);(662, 123);(662, 214);(639, 258);(707, 124);(707, 236);(618, 281);(685, 303);(640, 438);(640, 573);(707, 304);(707, 461);(729, 618);(639, 101);(640, 79);(662, 101);(684, 78);(34, 0)
367;(639, 101);(685, 124);(662, 123);(662, 235);(639, 236);(706, 124);(706, 236);(617, 281);(685, 304);(640, 438);(639, 573);(707, 304);(707, 461);(730, 596);(639, 101);(640, 79);(662, 101);(684, 78);(124, 0)
