;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
322;(415, 213);(348, 236);(370, 236);(437, 303);(482, 281);(325, 236);(303, 326);(415, 349);(325, 394);(438, 483);(438, 618);(303, 393);(370, 528);(303, 618);(415, 191);(393, 213);(392, 191);(550, 663);(0, 0)
323;(415, 213);(348, 236);(370, 236);(437, 303);(482, 281);(347, 236);(415, 303);(460, 281);(325, 393);(460, 483);(460, 618);(325, 393);(370, 528);(303, 618);(415, 191);(415, 191);(393, 191);(550, 663);(0, 0)
324;(415, 213);(348, 236);(370, 236);(437, 303);(482, 281);(347, 236);(437, 303);(460, 281);(325, 393);(460, 483);(482, 618);(325, 393);(348, 528);(303, 618);(415, 191);(415, 191);(393, 191);(572, 663);(0, 0)
325;(415, 191);(370, 236);(370, 236);(437, 303);(482, 281);(348, 235);(415, 303);(460, 281);(325, 393);(460, 483);(483, 618);(325, 393);(348, 528);(303, 618);(415, 191);(415, 191);(393, 191);(370, 191);(0, 0)
326;(437, 191);(370, 236);(392, 236);(438, 303);(482, 303);(348, 235);(415, 303);(482, 303);(347, 393);(460, 484);(505, 618);(325, 393);(370, 528);(325, 618);(415, 191);(415, 191);(415, 190);(370, 168);(0, 0)
327;(437, 191);(370, 236);(392, 236);(459, 303);(482, 303);(370, 235);(437, 303);(482, 303);(348, 393);(460, 506);(527, 619);(347, 393);(370, 528);(325, 618);(437, 191);(415, 191);(415, 169);(415, 190);(0, 0)
328;(437, 191);(392, 235);(393, 236);(460, 303);(483, 281);(370, 214);(438, 303);(482, 281);(348, 393);(460, 506);(549, 618);(347, 371);(370, 528);(527, 618);(437, 191);(437, 191);(415, 169);(415, 191);(0, 0)
329;(438, 191);(392, 214);(415, 236);(460, 281);(505, 281);(370, 213);(459, 303);(483, 281);(370, 393);(460, 506);(549, 618);(348, 371);(348, 528);(325, 618);(438, 190);(437, 190);(437, 168);(393, 168);(0, 0)
330;(460, 191);(393, 214);(415, 235);(482, 281);(527, 259);(392, 213);(370, 303);(505, 281);(370, 393);(460, 506);(550, 618);(370, 371);(392, 528);(325, 618);(460, 169);(459, 169);(437, 168);(438, 168);(0, 0)
331;(460, 190);(415, 213);(437, 214);(505, 281);(527, 259);(392, 213);(482, 281);(527, 258);(393, 371);(482, 528);(550, 618);(370, 371);(370, 528);(325, 618);(460, 168);(460, 168);(459, 168);(415, 168);(0, 0)
332;(482, 168);(437, 213);(459, 213);(505, 259);(549, 258);(393, 213);(370, 281);(527, 258);(415, 371);(392, 506);(572, 618);(393, 371);(504, 506);(303, 596);(482, 168);(460, 168);(460, 168);(437, 168);(0, 0)
333;(504, 168);(438, 213);(460, 213);(527, 258);(572, 236);(415, 213);(392, 281);(550, 236);(415, 371);(392, 506);(325, 596);(437, 371);(505, 506);(550, 618);(483, 146);(482, 168);(482, 146);(438, 146);(0, 0)
334;(505, 168);(460, 191);(482, 191);(550, 258);(572, 236);(437, 191);(392, 281);(572, 236);(437, 371);(393, 506);(325, 596);(460, 371);(505, 505);(550, 618);(505, 146);(505, 146);(483, 146);(460, 146);(0, 0)
335;(528, 146);(482, 191);(505, 191);(572, 236);(594, 235);(438, 191);(393, 281);(572, 213);(460, 349);(415, 484);(572, 619);(438, 348);(527, 505);(572, 618);(527, 146);(528, 146);(505, 146);(460, 145);(0, 0)
336;(549, 146);(483, 191);(527, 190);(594, 236);(595, 213);(460, 191);(415, 280);(460, 259);(482, 348);(527, 506);(572, 619);(460, 348);(437, 461);(370, 574);(527, 146);(549, 146);(505, 146);(482, 145);(0, 0)
337;(572, 146);(505, 191);(528, 169);(595, 236);(617, 213);(460, 191);(415, 280);(415, 303);(505, 348);(527, 505);(572, 618);(482, 348);(527, 483);(392, 574);(550, 124);(482, 146);(527, 145);(482, 145);(0, 0)
338;(527, 168);(505, 191);(550, 168);(617, 236);(617, 213);(482, 191);(437, 259);(415, 258);(527, 348);(460, 483);(572, 619);(483, 326);(549, 483);(415, 595);(527, 168);(483, 145);(549, 124);(483, 145);(0, 0)
339;(549, 168);(527, 190);(572, 168);(617, 236);(639, 213);(482, 191);(437, 258);(459, 326);(528, 348);(482, 483);(572, 640);(505, 326);(550, 483);(437, 596);(527, 123);(504, 145);(550, 123);(504, 124);(0, 0)
340;(505, 168);(527, 190);(572, 168);(639, 235);(640, 213);(483, 191);(438, 259);(437, 348);(550, 326);(505, 483);(460, 596);(527, 326);(550, 505);(572, 618);(527, 145);(505, 146);(550, 123);(505, 145);(0, 0)
341;(460, 281);(549, 190);(573, 168);(640, 235);(640, 236);(504, 191);(438, 259);(438, 348);(572, 326);(527, 483);(482, 618);(527, 326);(550, 484);(572, 618);(572, 213);(505, 145);(550, 123);(505, 124);(0, 0)
342;(528, 168);(550, 190);(594, 168);(640, 236);(639, 303);(505, 191);(460, 236);(437, 258);(572, 326);(549, 483);(505, 618);(549, 326);(549, 483);(572, 618);(527, 146);(527, 146);(572, 124);(527, 124);(0, 0)
343;(549, 146);(550, 190);(505, 191);(662, 236);(438, 258);(505, 191);(482, 236);(438, 258);(572, 326);(572, 483);(572, 618);(550, 326);(550, 483);(549, 618);(528, 146);(549, 146);(572, 124);(527, 145);(0, 0)
344;(527, 146);(572, 190);(617, 168);(662, 236);(617, 236);(505, 191);(482, 236);(438, 258);(595, 326);(594, 483);(572, 618);(550, 326);(550, 483);(572, 618);(595, 213);(527, 146);(573, 123);(527, 145);(0, 0)
345;(527, 146);(572, 190);(617, 168);(662, 236);(617, 258);(527, 191);(482, 236);(438, 258);(595, 326);(595, 483);(594, 618);(550, 326);(572, 483);(572, 618);(595, 213);(527, 146);(594, 123);(528, 145);(0, 0)
346;(527, 146);(572, 190);(617, 168);(662, 236);(639, 236);(527, 191);(482, 236);(438, 258);(617, 326);(617, 483);(617, 618);(550, 326);(572, 483);(595, 640);(527, 146);(528, 145);(594, 124);(549, 145);(0, 0)
347;(527, 146);(572, 190);(617, 168);(684, 236);(640, 258);(527, 191);(482, 236);(438, 258);(617, 326);(617, 483);(617, 619);(550, 326);(572, 483);(595, 618);(549, 146);(528, 145);(594, 124);(550, 145);(0, 0)
348;(549, 146);(573, 190);(639, 169);(684, 258);(640, 258);(527, 191);(482, 236);(438, 258);(617, 326);(639, 484);(639, 640);(572, 326);(573, 483);(617, 619);(549, 146);(549, 146);(594, 123);(550, 145);(0, 0)
349;(549, 146);(594, 191);(639, 169);(684, 258);(640, 258);(527, 191);(482, 236);(438, 258);(617, 326);(640, 483);(662, 618);(572, 326);(573, 483);(617, 618);(550, 146);(549, 146);(594, 123);(550, 146);(0, 0)
350;(549, 146);(594, 191);(639, 190);(684, 258);(684, 258);(528, 191);(483, 236);(460, 258);(618, 326);(640, 483);(684, 618);(572, 326);(594, 483);(617, 618);(550, 146);(549, 146);(595, 124);(550, 146);(0, 0)
351;(550, 146);(594, 191);(639, 169);(684, 258);(685, 280);(549, 191);(483, 258);(460, 258);(639, 326);(640, 483);(684, 618);(572, 348);(595, 505);(617, 618);(617, 213);(550, 146);(594, 123);(550, 145);(0, 0)
352;(549, 146);(594, 191);(639, 190);(684, 258);(685, 281);(549, 191);(504, 258);(460, 258);(639, 326);(640, 483);(685, 618);(594, 348);(595, 484);(617, 618);(550, 146);(549, 145);(594, 123);(550, 145);(0, 0)
353;(549, 146);(594, 191);(639, 190);(684, 258);(685, 280);(550, 191);(505, 258);(460, 259);(639, 348);(617, 483);(685, 596);(594, 348);(595, 483);(639, 618);(550, 146);(549, 145);(595, 123);(550, 145);(0, 0)
354;(549, 146);(595, 191);(639, 191);(684, 258);(685, 281);(550, 191);(505, 258);(482, 281);(639, 348);(595, 483);(639, 618);(594, 348);(617, 483);(684, 618);(550, 146);(528, 146);(595, 123);(550, 145);(0, 0)
355;(549, 146);(595, 191);(639, 191);(684, 258);(685, 281);(550, 191);(527, 258);(505, 281);(639, 348);(617, 483);(684, 596);(595, 348);(595, 484);(639, 618);(550, 146);(528, 146);(594, 123);(550, 145);(0, 0)
356;(549, 168);(595, 191);(639, 191);(684, 258);(685, 281);(550, 191);(549, 258);(505, 303);(639, 348);(617, 483);(662, 596);(595, 348);(595, 483);(639, 618);(550, 168);(528, 146);(594, 123);(550, 145);(0, 0)
357;(549, 168);(595, 191);(639, 191);(684, 258);(706, 281);(572, 191);(550, 258);(527, 303);(639, 326);(595, 483);(640, 596);(595, 348);(595, 483);(639, 618);(550, 146);(549, 146);(594, 145);(550, 146);(0, 0)
358;(549, 168);(595, 191);(618, 190);(684, 258);(685, 281);(572, 191);(572, 258);(549, 303);(617, 326);(594, 483);(640, 618);(595, 348);(595, 484);(639, 618);(550, 168);(528, 146);(594, 145);(550, 146);(0, 0)
359;(549, 168);(595, 191);(617, 191);(684, 258);(685, 281);(572, 191);(572, 258);(550, 304);(617, 348);(572, 483);(639, 618);(595, 348);(595, 483);(639, 618);(550, 168);(528, 146);(594, 124);(550, 146);(0, 0)
360;(549, 168);(595, 191);(617, 191);(684, 258);(685, 281);(572, 191);(572, 281);(550, 326);(617, 348);(594, 484);(639, 618);(595, 349);(572, 483);(617, 618);(550, 168);(528, 146);(594, 124);(550, 146);(0, 0)
361;(549, 168);(595, 191);(617, 191);(684, 258);(685, 280);(572, 191);(594, 281);(550, 326);(639, 348);(617, 484);(639, 618);(595, 348);(550, 483);(594, 618);(550, 168);(527, 146);(594, 145);(550, 146);(0, 0)
362;(549, 169);(594, 191);(617, 191);(662, 258);(684, 259);(572, 191);(594, 281);(550, 326);(617, 348);(527, 461);(639, 618);(595, 348);(617, 483);(572, 618);(572, 146);(527, 146);(594, 145);(549, 146);(0, 0)
363;(549, 169);(594, 191);(617, 191);(662, 258);(684, 280);(572, 191);(594, 281);(550, 326);(617, 348);(527, 461);(639, 618);(595, 348);(617, 483);(549, 596);(550, 168);(527, 146);(572, 146);(549, 146);(0, 0)
364;(528, 168);(594, 191);(617, 191);(662, 258);(684, 259);(572, 191);(594, 281);(550, 326);(617, 348);(617, 505);(639, 618);(595, 348);(505, 461);(527, 596);(550, 168);(527, 146);(572, 146);(549, 146);(0, 0)
365;(527, 168);(573, 191);(595, 191);(640, 236);(684, 259);(550, 191);(594, 281);(550, 326);(617, 349);(595, 484);(639, 618);(594, 370);(505, 461);(505, 596);(527, 168);(527, 146);(572, 145);(527, 146);(0, 0)
366;(527, 168);(572, 191);(595, 191);(640, 236);(662, 259);(550, 191);(572, 281);(528, 326);(617, 348);(595, 505);(639, 618);(572, 349);(505, 461);(482, 596);(527, 168);(527, 146);(572, 145);(527, 146);(0, 0)
367;(527, 168);(572, 191);(595, 191);(661, 258);(662, 259);(528, 191);(550, 281);(505, 325);(594, 348);(595, 506);(639, 618);(572, 370);(504, 483);(438, 596);(527, 168);(505, 146);(550, 146);(527, 146);(0, 0)
368;(505, 168);(550, 191);(594, 191);(640, 258);(640, 303);(527, 191);(527, 280);(483, 303);(572, 348);(595, 506);(639, 618);(550, 349);(504, 483);(437, 596);(505, 168);(505, 146);(550, 146);(505, 146);(0, 0)
369;(505, 168);(550, 191);(572, 191);(639, 258);(640, 259);(505, 191);(483, 281);(460, 303);(572, 348);(483, 483);(639, 618);(549, 349);(594, 506);(415, 618);(505, 168);(505, 146);(550, 146);(505, 146);(0, 0)
370;(505, 168);(528, 191);(572, 191);(639, 259);(639, 236);(505, 191);(460, 280);(438, 281);(572, 370);(482, 484);(639, 618);(528, 371);(594, 506);(415, 618);(527, 146);(482, 146);(549, 146);(505, 146);(0, 0)
371;(460, 168);(527, 213);(572, 213);(617, 280);(639, 236);(482, 191);(437, 280);(437, 303);(550, 349);(482, 483);(639, 618);(527, 371);(573, 506);(415, 618);(527, 146);(482, 146);(528, 146);(483, 146);(0, 0)
372;(482, 168);(505, 213);(550, 213);(617, 280);(639, 236);(460, 213);(415, 281);(415, 303);(527, 348);(460, 483);(393, 618);(483, 348);(572, 506);(617, 596);(505, 146);(460, 146);(527, 146);(482, 146);(0, 0)
373;(482, 348);(505, 213);(550, 213);(595, 281);(639, 236);(460, 191);(415, 280);(393, 303);(527, 348);(460, 483);(393, 618);(482, 348);(550, 505);(617, 618);(527, 191);(460, 146);(527, 168);(482, 146);(0, 0)
374;(527, 169);(483, 213);(549, 213);(595, 281);(617, 258);(437, 191);(595, 281);(617, 258);(482, 348);(527, 505);(595, 596);(505, 348);(460, 483);(393, 618);(505, 168);(527, 168);(505, 168);(460, 146);(0, 0)
375;(595, 303);(482, 213);(527, 213);(594, 281);(617, 258);(437, 191);(415, 281);(392, 325);(504, 348);(459, 483);(594, 596);(438, 326);(505, 483);(572, 596);(527, 146);(460, 146);(505, 168);(460, 146);(0, 0)
376;(527, 168);(482, 213);(527, 213);(594, 281);(617, 258);(415, 191);(393, 281);(595, 236);(483, 348);(438, 505);(393, 618);(437, 348);(482, 484);(549, 618);(527, 146);(527, 168);(505, 168);(460, 146);(0, 0)
377;(505, 168);(460, 213);(505, 213);(572, 281);(617, 258);(415, 191);(393, 281);(595, 258);(482, 348);(460, 505);(483, 618);(437, 348);(438, 505);(393, 618);(505, 168);(505, 168);(504, 168);(460, 146);(0, 0)
378;(505, 168);(460, 213);(505, 213);(572, 281);(595, 258);(415, 191);(393, 281);(595, 258);(482, 348);(437, 505);(415, 596);(415, 348);(415, 483);(437, 573);(505, 168);(505, 168);(483, 168);(460, 146);(0, 0)
379;(505, 168);(460, 213);(505, 213);(572, 281);(617, 258);(415, 191);(392, 281);(594, 258);(482, 348);(438, 484);(393, 596);(415, 348);(415, 483);(393, 596);(505, 168);(505, 168);(483, 168);(459, 146);(0, 0)
380;(505, 168);(460, 213);(505, 213);(572, 281);(595, 258);(415, 191);(392, 281);(595, 259);(460, 348);(393, 505);(348, 596);(415, 348);(438, 506);(370, 618);(505, 168);(505, 168);(483, 168);(459, 146);(0, 0)
381;(505, 168);(460, 213);(504, 213);(550, 281);(595, 258);(415, 191);(392, 281);(594, 259);(460, 348);(415, 505);(325, 596);(415, 348);(415, 505);(370, 618);(505, 168);(505, 168);(483, 168);(459, 146);(0, 0)
382;(505, 168);(460, 213);(504, 213);(550, 281);(595, 258);(415, 191);(392, 281);(594, 259);(460, 349);(437, 506);(370, 618);(415, 348);(415, 484);(325, 596);(505, 168);(505, 168);(483, 168);(460, 146);(0, 0)
383;(505, 168);(460, 213);(504, 213);(550, 281);(595, 258);(415, 191);(370, 281);(594, 259);(438, 349);(437, 484);(370, 618);(393, 348);(415, 483);(347, 595);(505, 168);(505, 168);(504, 168);(460, 146);(0, 0)
384;(505, 168);(460, 213);(504, 213);(550, 281);(595, 258);(415, 191);(370, 281);(594, 258);(437, 349);(438, 505);(348, 618);(415, 348);(415, 484);(370, 596);(505, 168);(505, 168);(504, 168);(460, 146);(0, 0)
385;(505, 168);(460, 213);(504, 213);(550, 281);(595, 258);(415, 191);(370, 281);(594, 258);(437, 370);(415, 505);(348, 596);(415, 349);(482, 483);(370, 596);(505, 168);(505, 168);(504, 146);(460, 146);(0, 0)
386;(505, 168);(460, 213);(505, 213);(550, 280);(595, 258);(415, 191);(371, 280);(595, 258);(415, 370);(393, 483);(348, 596);(415, 349);(483, 483);(437, 574);(505, 168);(505, 168);(504, 168);(460, 146);(0, 0)
387;(527, 168);(460, 213);(505, 213);(550, 281);(595, 258);(437, 191);(392, 280);(594, 258);(437, 371);(505, 483);(460, 596);(393, 349);(393, 483);(348, 596);(527, 146);(527, 146);(505, 146);(460, 146);(0, 0)
388;(527, 168);(460, 213);(505, 213);(572, 281);(595, 258);(437, 191);(392, 280);(595, 258);(415, 349);(392, 483);(348, 596);(415, 348);(505, 483);(483, 596);(527, 146);(527, 168);(505, 168);(460, 146);(0, 0)
389;(527, 168);(482, 213);(505, 213);(572, 281);(595, 258);(437, 191);(392, 259);(572, 326);(437, 349);(392, 483);(348, 596);(437, 349);(505, 483);(527, 596);(527, 168);(527, 168);(505, 168);(482, 146);(0, 0)
390;(549, 168);(482, 213);(527, 213);(572, 280);(617, 258);(459, 213);(393, 259);(438, 280);(438, 370);(392, 483);(348, 596);(460, 370);(505, 483);(572, 618);(527, 168);(527, 168);(527, 168);(482, 146);(0, 0)
391;(550, 168);(483, 213);(527, 213);(594, 259);(617, 236);(460, 213);(415, 280);(438, 280);(460, 370);(393, 483);(348, 596);(482, 371);(527, 506);(572, 618);(550, 146);(550, 168);(527, 168);(482, 146);(0, 0)
392;(550, 168);(505, 213);(549, 213);(595, 259);(617, 236);(460, 213);(415, 280);(460, 259);(482, 370);(415, 483);(348, 596);(482, 371);(528, 506);(572, 618);(550, 168);(550, 168);(528, 168);(483, 146);(0, 0)
393;(549, 191);(505, 213);(550, 191);(617, 258);(617, 214);(482, 213);(415, 280);(437, 258);(482, 370);(415, 484);(370, 596);(504, 370);(549, 484);(572, 618);(549, 190);(504, 168);(549, 168);(504, 146);(0, 0)
394;(505, 168);(527, 213);(572, 191);(617, 258);(639, 236);(482, 213);(415, 281);(437, 236);(505, 349);(438, 484);(594, 618);(504, 348);(550, 484);(370, 574);(549, 191);(505, 168);(550, 168);(504, 168);(0, 0)
395;(505, 169);(527, 213);(572, 191);(617, 258);(617, 213);(483, 213);(437, 281);(437, 236);(527, 370);(460, 506);(573, 618);(505, 348);(460, 506);(392, 596);(505, 168);(505, 168);(550, 168);(505, 168);(0, 0)
396;(527, 190);(528, 213);(504, 213);(438, 281);(437, 258);(572, 213);(639, 259);(639, 281);(527, 349);(504, 506);(415, 595);(550, 349);(572, 484);(573, 618);(505, 168);(528, 168);(527, 168);(549, 168);(0, 0)
397;(549, 191);(549, 213);(595, 213);(639, 259);(639, 281);(504, 213);(438, 281);(437, 258);(550, 370);(549, 506);(438, 595);(527, 349);(572, 506);(594, 618);(527, 168);(549, 168);(550, 168);(505, 168);(0, 0)
398;(505, 168);(550, 213);(595, 213);(640, 281);(617, 281);(505, 213);(438, 281);(438, 348);(572, 370);(572, 483);(483, 596);(527, 348);(550, 483);(594, 618);(550, 146);(505, 168);(572, 146);(505, 168);(0, 0)
399;(505, 168);(550, 213);(595, 191);(640, 281);(662, 303);(505, 213);(460, 281);(460, 348);(572, 349);(594, 484);(527, 618);(527, 348);(550, 483);(594, 619);(505, 168);(505, 168);(572, 146);(527, 168);(0, 0)
400;(505, 168);(550, 213);(595, 191);(662, 281);(662, 303);(505, 213);(460, 281);(460, 348);(594, 348);(617, 483);(595, 618);(528, 348);(528, 483);(550, 596);(550, 168);(505, 168);(572, 146);(527, 168);(0, 0)
401;(505, 168);(550, 213);(595, 213);(662, 281);(662, 326);(505, 213);(460, 281);(438, 281);(595, 348);(617, 483);(639, 618);(549, 348);(572, 505);(595, 618);(505, 168);(505, 168);(572, 146);(527, 168);(0, 0)
402;(505, 168);(550, 213);(617, 213);(662, 281);(662, 304);(505, 213);(460, 303);(438, 259);(595, 348);(617, 484);(662, 618);(550, 348);(594, 506);(639, 618);(527, 168);(505, 168);(572, 146);(527, 168);(0, 0)
403;(505, 168);(550, 213);(617, 213);(662, 281);(662, 303);(505, 213);(460, 303);(438, 259);(617, 348);(617, 484);(662, 618);(550, 348);(572, 505);(640, 619);(527, 168);(505, 146);(572, 146);(527, 168);(0, 0)
404;(505, 168);(550, 213);(595, 191);(662, 281);(662, 303);(505, 213);(460, 303);(438, 259);(617, 348);(617, 461);(662, 596);(572, 349);(572, 484);(640, 618);(527, 168);(505, 146);(572, 146);(527, 168);(0, 0)
405;(505, 168);(550, 213);(595, 191);(662, 281);(662, 304);(505, 213);(482, 303);(438, 259);(617, 349);(594, 483);(639, 618);(572, 370);(573, 483);(640, 596);(527, 168);(505, 146);(572, 146);(527, 168);(0, 0)
406;(505, 168);(550, 213);(595, 191);(662, 281);(617, 303);(505, 213);(482, 281);(438, 259);(617, 349);(550, 484);(595, 618);(572, 371);(594, 506);(662, 618);(527, 168);(505, 146);(572, 146);(527, 168);(0, 0)
407;(505, 168);(550, 213);(595, 191);(662, 281);(640, 326);(505, 213);(482, 281);(438, 258);(617, 349);(528, 483);(550, 618);(572, 371);(595, 505);(662, 618);(527, 168);(505, 146);(572, 146);(527, 168);(0, 0)
408;(505, 168);(550, 213);(595, 191);(662, 281);(640, 326);(505, 213);(482, 281);(459, 280);(617, 349);(527, 461);(527, 596);(572, 371);(595, 506);(662, 618);(527, 168);(505, 146);(572, 146);(527, 146);(0, 0)
409;(505, 168);(550, 213);(595, 213);(662, 280);(662, 281);(505, 213);(460, 281);(438, 259);(617, 348);(505, 461);(527, 573);(572, 371);(595, 505);(662, 618);(527, 168);(505, 146);(572, 146);(505, 168);(0, 0)
410;(483, 168);(550, 213);(594, 191);(640, 280);(640, 281);(505, 213);(460, 281);(438, 280);(595, 349);(505, 461);(482, 596);(572, 371);(595, 505);(662, 618);(549, 146);(504, 146);(550, 146);(505, 146);(0, 0)
411;(505, 168);(549, 213);(572, 191);(617, 236);(640, 281);(505, 213);(460, 258);(437, 236);(594, 349);(505, 483);(460, 596);(572, 371);(617, 506);(662, 618);(527, 146);(504, 168);(550, 146);(505, 146);(0, 0)
412;(505, 168);(527, 213);(572, 213);(639, 259);(640, 281);(483, 213);(438, 259);(437, 236);(572, 371);(505, 484);(459, 596);(550, 371);(617, 506);(662, 618);(505, 168);(505, 168);(549, 146);(505, 146);(0, 0)
413;(482, 168);(505, 213);(550, 213);(617, 259);(639, 236);(460, 213);(437, 258);(415, 236);(549, 371);(483, 505);(437, 596);(527, 371);(595, 506);(661, 618);(483, 168);(482, 168);(528, 146);(483, 146);(0, 0)
414;(482, 168);(505, 213);(550, 213);(617, 258);(617, 236);(460, 191);(415, 258);(415, 236);(549, 348);(482, 505);(437, 618);(505, 370);(573, 506);(640, 596);(505, 168);(482, 146);(527, 146);(482, 146);(0, 0)
415;(460, 168);(504, 213);(549, 213);(617, 258);(617, 236);(438, 191);(393, 236);(392, 236);(527, 348);(482, 483);(437, 618);(483, 370);(572, 505);(617, 596);(527, 191);(460, 146);(527, 168);(482, 146);(0, 0)
416;(483, 168);(482, 191);(527, 213);(595, 258);(617, 258);(437, 191);(392, 236);(370, 235);(505, 348);(460, 483);(617, 596);(460, 348);(528, 483);(437, 618);(504, 168);(460, 146);(527, 146);(460, 146);(0, 0)
417;(392, 258);(482, 191);(527, 213);(594, 259);(617, 258);(415, 191);(370, 236);(348, 214);(505, 348);(460, 483);(437, 596);(438, 348);(527, 483);(594, 596);(483, 146);(460, 146);(505, 146);(460, 146);(0, 0)
418;(527, 168);(460, 191);(505, 213);(594, 280);(617, 258);(415, 191);(348, 258);(347, 236);(483, 348);(460, 483);(437, 596);(438, 348);(505, 483);(550, 596);(505, 146);(460, 146);(505, 146);(460, 146);(0, 0)
419;(505, 168);(460, 191);(505, 213);(572, 281);(595, 258);(415, 191);(347, 258);(325, 214);(482, 348);(482, 483);(415, 618);(437, 348);(438, 484);(505, 618);(505, 146);(459, 146);(504, 146);(438, 146);(0, 0)
420;(505, 168);(459, 191);(505, 213);(550, 281);(594, 236);(393, 191);(347, 236);(325, 236);(482, 326);(482, 438);(460, 550);(415, 326);(437, 460);(438, 551);(505, 146);(504, 168);(482, 146);(437, 146);(0, 0)
421;(504, 168);(438, 191);(504, 213);(550, 281);(572, 258);(393, 191);(325, 258);(303, 236);(482, 326);(482, 460);(415, 596);(415, 326);(415, 461);(415, 595);(483, 168);(504, 168);(482, 146);(437, 146);(0, 0)
422;(483, 168);(438, 191);(483, 213);(528, 281);(572, 258);(392, 191);(325, 236);(303, 236);(460, 326);(438, 483);(392, 618);(415, 326);(393, 483);(392, 618);(482, 146);(483, 168);(482, 146);(437, 146);(0, 0)
423;(482, 168);(437, 191);(482, 213);(527, 281);(550, 258);(392, 191);(325, 236);(303, 236);(460, 348);(437, 484);(347, 618);(415, 326);(393, 483);(392, 618);(482, 146);(482, 168);(482, 146);(415, 146);(0, 0)
424;(482, 168);(437, 191);(482, 213);(527, 281);(550, 258);(392, 191);(325, 236);(303, 236);(460, 348);(437, 483);(392, 618);(393, 326);(393, 483);(325, 596);(460, 168);(460, 168);(460, 146);(415, 146);(0, 0)
425;(437, 168);(437, 191);(482, 213);(527, 281);(550, 258);(370, 191);(325, 236);(303, 236);(437, 348);(437, 483);(370, 596);(393, 326);(415, 461);(348, 574);(437, 168);(460, 146);(460, 146);(415, 145);(0, 0)
426;(438, 168);(415, 191);(460, 191);(527, 281);(550, 258);(370, 191);(325, 258);(550, 258);(415, 348);(415, 483);(370, 596);(393, 348);(437, 483);(370, 596);(438, 168);(460, 168);(460, 146);(415, 145);(0, 0)
427;(460, 168);(415, 191);(460, 191);(527, 281);(550, 258);(370, 191);(303, 258);(302, 236);(415, 348);(393, 483);(370, 618);(393, 348);(460, 483);(415, 596);(460, 168);(415, 145);(460, 146);(415, 124);(0, 0)
428;(460, 168);(415, 191);(460, 191);(505, 280);(550, 258);(370, 191);(303, 258);(302, 236);(415, 348);(482, 483);(438, 596);(392, 348);(392, 483);(370, 596);(460, 168);(415, 145);(460, 146);(415, 124);(0, 0)
429;(460, 168);(415, 191);(459, 191);(505, 280);(550, 258);(370, 191);(303, 258);(302, 236);(415, 348);(482, 483);(370, 618);(392, 348);(392, 483);(460, 618);(460, 146);(460, 146);(459, 146);(393, 124);(0, 0)
430;(460, 168);(415, 191);(438, 191);(505, 259);(550, 258);(370, 191);(303, 258);(302, 236);(415, 348);(460, 461);(460, 596);(392, 348);(392, 484);(370, 618);(460, 146);(415, 146);(459, 146);(393, 124);(0, 0)
431;(459, 168);(415, 191);(438, 191);(505, 259);(550, 258);(370, 191);(303, 258);(281, 236);(393, 348);(482, 460);(460, 595);(370, 348);(392, 483);(370, 618);(460, 146);(460, 146);(438, 146);(393, 145);(0, 0)
432;(325, 281);(415, 191);(438, 213);(505, 280);(550, 258);(370, 191);(303, 258);(281, 236);(415, 370);(482, 438);(460, 574);(370, 348);(392, 484);(370, 618);(438, 168);(393, 145);(438, 146);(393, 145);(0, 0)
433;(460, 168);(414, 191);(438, 213);(505, 259);(550, 258);(370, 191);(303, 236);(302, 214);(415, 370);(482, 439);(370, 641);(370, 348);(370, 506);(370, 618);(437, 168);(393, 145);(438, 146);(392, 145);(0, 0)
434;(460, 168);(393, 191);(438, 213);(505, 259);(550, 258);(348, 191);(303, 258);(302, 213);(393, 370);(482, 439);(415, 483);(370, 349);(392, 483);(370, 618);(438, 168);(393, 146);(438, 146);(392, 145);(0, 0)
435;(438, 168);(393, 191);(438, 213);(505, 259);(550, 258);(348, 191);(302, 258);(302, 213);(393, 349);(392, 483);(370, 619);(370, 348);(370, 483);(370, 618);(437, 168);(393, 145);(437, 146);(392, 145);(0, 0)
436;(438, 168);(393, 191);(438, 191);(505, 259);(550, 258);(348, 191);(302, 258);(302, 213);(393, 349);(482, 439);(415, 483);(370, 349);(392, 483);(370, 618);(438, 168);(393, 145);(437, 146);(392, 145);(0, 0)
437;(460, 168);(393, 191);(438, 191);(505, 259);(550, 258);(348, 191);(302, 258);(302, 213);(393, 349);(482, 438);(415, 483);(370, 348);(392, 483);(370, 618);(438, 168);(348, 393);(437, 146);(392, 145);(0, 0)
438;(438, 168);(393, 191);(438, 191);(505, 259);(550, 258);(348, 191);(302, 258);(302, 326);(393, 348);(482, 438);(460, 618);(370, 348);(393, 483);(370, 618);(437, 168);(392, 145);(437, 146);(392, 145);(0, 0)
439;(437, 168);(393, 191);(438, 191);(505, 259);(550, 258);(348, 191);(302, 258);(302, 326);(393, 348);(482, 439);(438, 573);(370, 348);(393, 483);(370, 618);(437, 168);(348, 483);(437, 146);(392, 124);(0, 0)
