;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
235;(595, 146);(595, 191);(550, 191);(482, 190);(505, 123);(640, 191);(729, 190);(685, 123);(572, 370);(572, 483);(572, 595);(617, 370);(617, 483);(617, 574);(594, 145);(595, 145);(572, 146);(617, 146);(0, 0)
236;(595, 168);(595, 213);(550, 213);(483, 169);(505, 123);(640, 213);(707, 169);(684, 123);(572, 371);(572, 483);(572, 596);(617, 371);(617, 483);(617, 596);(594, 146);(595, 146);(572, 168);(617, 168);(0, 0)
237;(595, 190);(595, 236);(550, 236);(505, 169);(505, 123);(640, 236);(685, 190);(684, 123);(572, 393);(572, 506);(572, 596);(617, 393);(617, 506);(617, 618);(594, 168);(595, 168);(572, 190);(617, 191);(0, 0)
238;(595, 191);(595, 236);(550, 236);(527, 190);(505, 123);(640, 236);(684, 191);(684, 101);(572, 394);(572, 506);(572, 596);(617, 394);(617, 506);(617, 596);(594, 191);(595, 191);(572, 191);(617, 191);(0, 0)
239;(594, 191);(595, 236);(550, 236);(505, 169);(505, 123);(640, 236);(685, 190);(684, 123);(572, 393);(572, 506);(572, 596);(617, 393);(617, 506);(595, 618);(594, 190);(595, 190);(572, 191);(617, 191);(0, 0)
240;(594, 168);(595, 214);(550, 235);(505, 191);(505, 123);(640, 235);(707, 191);(684, 123);(572, 393);(572, 484);(572, 596);(617, 393);(617, 484);(617, 596);(594, 168);(595, 168);(572, 169);(617, 169);(0, 0)
241;(594, 168);(595, 214);(550, 235);(505, 191);(505, 123);(640, 235);(707, 191);(684, 123);(572, 371);(572, 484);(572, 596);(617, 393);(617, 484);(617, 596);(594, 168);(595, 168);(572, 169);(617, 169);(0, 0)
242;(595, 146);(595, 213);(550, 213);(483, 191);(505, 123);(640, 213);(707, 191);(684, 145);(572, 371);(572, 483);(572, 596);(617, 371);(617, 483);(617, 596);(594, 146);(595, 146);(572, 168);(617, 168);(0, 0)
243;(594, 146);(595, 191);(550, 191);(482, 191);(505, 145);(640, 191);(729, 191);(684, 146);(572, 349);(572, 461);(572, 574);(639, 349);(617, 461);(617, 574);(573, 124);(595, 124);(572, 146);(617, 146);(0, 0)
244;(594, 124);(595, 191);(550, 191);(482, 190);(505, 146);(640, 191);(729, 191);(684, 168);(572, 348);(572, 461);(572, 573);(639, 348);(617, 461);(617, 573);(572, 123);(595, 123);(572, 124);(617, 145);(0, 0)
245;(594, 123);(595, 191);(550, 191);(483, 190);(505, 146);(640, 191);(729, 191);(684, 168);(572, 348);(572, 461);(572, 573);(639, 348);(617, 461);(617, 573);(572, 123);(595, 123);(572, 124);(617, 124);(0, 0)
246;(594, 124);(595, 191);(550, 191);(482, 190);(505, 146);(640, 191);(729, 191);(684, 146);(572, 348);(572, 461);(572, 573);(639, 348);(617, 461);(617, 573);(573, 123);(595, 123);(572, 145);(617, 145);(0, 0)
247;(594, 124);(595, 191);(550, 191);(483, 190);(505, 146);(640, 191);(729, 191);(684, 146);(572, 348);(572, 461);(572, 573);(639, 348);(617, 461);(617, 573);(573, 123);(595, 123);(572, 145);(617, 145);(0, 0)
248;(595, 146);(595, 191);(572, 191);(483, 190);(505, 145);(640, 191);(729, 190);(684, 145);(572, 349);(572, 461);(573, 573);(639, 348);(617, 461);(617, 573);(594, 145);(595, 145);(572, 146);(617, 146);(0, 0)
249;(595, 168);(595, 213);(550, 213);(504, 190);(505, 123);(640, 213);(707, 191);(685, 124);(572, 371);(572, 483);(594, 574);(618, 370);(617, 483);(617, 574);(594, 146);(595, 146);(572, 168);(617, 168);(0, 0)
250;(594, 169);(595, 214);(572, 214);(505, 190);(505, 123);(640, 214);(707, 169);(684, 123);(572, 393);(572, 484);(594, 596);(618, 393);(617, 505);(617, 596);(594, 168);(595, 168);(572, 169);(617, 190);(0, 0)
251;(595, 191);(595, 236);(572, 236);(527, 191);(505, 123);(640, 236);(685, 190);(684, 123);(572, 393);(573, 506);(594, 596);(639, 393);(617, 506);(617, 596);(594, 191);(595, 191);(572, 213);(617, 191);(0, 0)
252;(595, 213);(595, 258);(572, 258);(527, 191);(505, 123);(640, 258);(684, 191);(684, 123);(572, 394);(572, 506);(594, 596);(617, 415);(617, 506);(617, 596);(594, 191);(595, 191);(572, 213);(617, 213);(0, 0)
253;(595, 213);(595, 258);(572, 258);(527, 191);(505, 123);(640, 258);(684, 191);(684, 123);(572, 394);(572, 506);(594, 596);(617, 415);(617, 506);(617, 596);(594, 191);(595, 191);(572, 213);(617, 213);(0, 0)
254;(595, 191);(595, 236);(572, 236);(527, 191);(505, 123);(640, 236);(685, 191);(684, 123);(572, 393);(573, 506);(594, 596);(639, 393);(617, 506);(617, 596);(595, 191);(617, 191);(572, 191);(617, 191);(0, 0)
255;(595, 190);(595, 214);(572, 214);(505, 191);(505, 123);(640, 235);(707, 191);(685, 123);(572, 371);(572, 483);(594, 596);(639, 371);(617, 484);(617, 596);(595, 168);(617, 168);(572, 190);(617, 190);(0, 0)
256;(595, 168);(617, 213);(572, 213);(504, 191);(505, 124);(640, 213);(729, 191);(685, 145);(572, 370);(572, 483);(594, 574);(639, 370);(617, 483);(617, 595);(595, 146);(617, 146);(572, 168);(617, 168);(0, 0)
257;(595, 146);(617, 191);(572, 191);(483, 191);(527, 146);(640, 191);(729, 191);(685, 146);(572, 348);(572, 461);(594, 573);(639, 348);(617, 461);(617, 573);(595, 146);(617, 146);(572, 146);(617, 146);(0, 0)
258;(595, 146);(595, 191);(572, 191);(483, 191);(527, 146);(640, 191);(729, 191);(685, 146);(572, 348);(572, 461);(594, 573);(639, 348);(617, 461);(617, 573);(594, 145);(617, 145);(572, 146);(617, 146);(0, 0)
259;(595, 146);(595, 191);(572, 191);(483, 191);(527, 146);(640, 191);(729, 191);(685, 146);(572, 348);(573, 461);(594, 573);(639, 348);(617, 461);(617, 573);(594, 145);(617, 145);(572, 146);(617, 146);(0, 0)
260;(595, 146);(595, 191);(572, 191);(483, 191);(527, 146);(640, 191);(729, 191);(685, 146);(572, 348);(573, 461);(594, 573);(639, 348);(617, 461);(617, 573);(594, 124);(617, 145);(572, 146);(617, 146);(0, 0)
261;(595, 146);(595, 191);(572, 191);(504, 191);(505, 146);(640, 191);(729, 191);(685, 146);(572, 348);(573, 461);(594, 573);(639, 348);(617, 461);(617, 573);(595, 146);(617, 146);(573, 146);(617, 146);(0, 0)
262;(595, 168);(617, 213);(572, 213);(504, 190);(527, 123);(662, 191);(729, 191);(685, 124);(572, 349);(594, 461);(594, 573);(639, 349);(617, 483);(617, 573);(595, 146);(617, 146);(572, 168);(617, 168);(0, 0)
263;(595, 168);(595, 213);(572, 213);(505, 190);(505, 123);(640, 213);(707, 190);(685, 123);(572, 371);(594, 483);(594, 596);(639, 371);(617, 483);(617, 596);(595, 168);(617, 168);(573, 169);(617, 169);(0, 0)
264;(617, 191);(595, 236);(572, 236);(527, 190);(505, 123);(640, 236);(706, 190);(685, 123);(572, 393);(594, 505);(594, 596);(639, 393);(617, 505);(617, 596);(595, 191);(617, 191);(594, 191);(618, 191);(0, 0)
265;(617, 191);(595, 236);(572, 236);(527, 190);(505, 123);(640, 236);(706, 190);(685, 123);(572, 393);(594, 505);(594, 596);(639, 393);(617, 505);(617, 596);(595, 191);(617, 191);(594, 191);(618, 191);(0, 0)
266;(595, 213);(617, 258);(572, 236);(527, 191);(505, 123);(640, 258);(685, 191);(685, 123);(572, 415);(594, 506);(594, 596);(639, 394);(617, 506);(617, 596);(595, 191);(617, 191);(594, 213);(617, 213);(0, 0)
267;(617, 213);(595, 258);(572, 258);(527, 191);(505, 123);(640, 258);(685, 191);(685, 123);(572, 416);(594, 506);(594, 596);(639, 415);(617, 506);(617, 596);(595, 213);(617, 213);(594, 213);(617, 213);(0, 0)
268;(617, 191);(617, 236);(572, 236);(505, 191);(527, 123);(640, 258);(707, 191);(685, 124);(572, 394);(594, 506);(594, 596);(639, 393);(617, 506);(617, 596);(595, 191);(617, 191);(594, 191);(639, 191);(0, 0)
269;(595, 190);(617, 235);(572, 235);(504, 191);(527, 146);(662, 235);(729, 213);(685, 146);(572, 393);(594, 484);(594, 596);(639, 393);(639, 505);(617, 596);(595, 168);(617, 168);(573, 190);(617, 191);(0, 0)
270;(595, 168);(617, 213);(572, 213);(482, 213);(527, 168);(662, 213);(730, 214);(706, 169);(572, 371);(594, 483);(594, 595);(639, 371);(618, 483);(617, 596);(595, 146);(617, 146);(573, 168);(617, 168);(0, 0)
271;(595, 168);(617, 213);(572, 213);(483, 213);(527, 168);(662, 213);(730, 214);(706, 169);(572, 371);(594, 483);(594, 595);(639, 371);(618, 483);(617, 596);(595, 146);(617, 146);(573, 168);(617, 168);(0, 0)
272;(617, 146);(617, 213);(572, 191);(483, 235);(505, 190);(662, 213);(729, 236);(707, 191);(572, 370);(594, 461);(594, 573);(639, 370);(617, 483);(617, 573);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
273;(617, 124);(617, 191);(572, 191);(505, 236);(505, 191);(662, 191);(707, 258);(707, 191);(572, 348);(594, 461);(594, 551);(639, 348);(617, 461);(617, 573);(595, 123);(617, 123);(594, 145);(639, 145);(0, 0)
274;(617, 123);(617, 191);(572, 191);(527, 258);(504, 213);(662, 191);(707, 258);(729, 214);(572, 348);(594, 461);(594, 551);(639, 348);(617, 461);(617, 551);(595, 123);(617, 123);(594, 124);(639, 124);(0, 0)
275;(617, 124);(617, 191);(572, 191);(527, 259);(482, 236);(662, 191);(685, 259);(751, 236);(572, 348);(594, 461);(594, 573);(639, 348);(617, 461);(617, 551);(595, 123);(617, 123);(594, 124);(639, 124);(0, 0)
276;(617, 145);(617, 213);(572, 213);(527, 281);(460, 280);(662, 213);(706, 281);(752, 259);(572, 370);(594, 483);(595, 573);(639, 370);(617, 483);(617, 573);(595, 123);(617, 123);(594, 146);(639, 145);(0, 0)
277;(617, 145);(617, 213);(572, 213);(527, 281);(460, 280);(662, 213);(706, 281);(752, 259);(572, 370);(594, 483);(595, 573);(639, 370);(617, 483);(617, 573);(595, 123);(617, 123);(594, 146);(639, 145);(0, 0)
278;(617, 146);(617, 213);(572, 213);(527, 281);(460, 303);(662, 213);(707, 281);(752, 281);(572, 371);(594, 483);(595, 596);(639, 371);(617, 483);(617, 595);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
279;(617, 168);(617, 236);(572, 236);(527, 303);(460, 326);(662, 236);(707, 303);(774, 325);(573, 393);(594, 506);(595, 618);(639, 393);(617, 506);(595, 596);(595, 168);(617, 168);(594, 168);(639, 168);(0, 0)
280;(617, 191);(617, 258);(572, 258);(527, 326);(460, 349);(662, 258);(707, 304);(774, 348);(572, 416);(594, 506);(595, 618);(639, 416);(617, 506);(594, 618);(595, 190);(617, 190);(594, 191);(639, 191);(0, 0)
281;(617, 191);(617, 280);(572, 281);(527, 326);(460, 371);(662, 258);(729, 326);(775, 349);(572, 438);(594, 528);(617, 641);(639, 438);(617, 528);(617, 618);(617, 191);(618, 191);(594, 213);(639, 213);(0, 0)
282;(617, 191);(617, 280);(572, 281);(527, 348);(460, 393);(662, 259);(729, 326);(796, 370);(572, 438);(594, 528);(617, 641);(639, 438);(617, 528);(617, 619);(617, 191);(639, 191);(595, 213);(640, 213);(0, 0)
283;(617, 191);(617, 280);(572, 281);(527, 348);(460, 393);(662, 259);(729, 326);(796, 370);(572, 438);(594, 528);(617, 641);(639, 438);(617, 528);(617, 619);(617, 191);(639, 191);(595, 213);(640, 213);(0, 0)
284;(639, 191);(617, 259);(572, 281);(527, 348);(460, 393);(662, 258);(729, 326);(796, 370);(572, 438);(595, 550);(617, 619);(640, 438);(639, 551);(617, 619);(617, 191);(639, 191);(595, 213);(639, 213);(0, 0)
285;(640, 191);(617, 259);(572, 280);(527, 348);(460, 393);(662, 258);(729, 326);(797, 349);(572, 438);(594, 551);(617, 640);(640, 438);(662, 551);(639, 596);(639, 191);(640, 191);(595, 213);(640, 191);(0, 0)
286;(662, 191);(617, 258);(572, 259);(527, 348);(460, 393);(684, 258);(729, 326);(797, 348);(594, 438);(594, 551);(617, 640);(662, 416);(662, 528);(661, 596);(639, 191);(662, 190);(617, 191);(640, 191);(0, 0)
287;(662, 191);(617, 258);(572, 258);(527, 326);(460, 371);(684, 258);(730, 326);(797, 348);(594, 416);(594, 550);(617, 640);(662, 416);(684, 506);(662, 618);(640, 190);(662, 169);(617, 191);(640, 191);(0, 0)
288;(662, 191);(639, 258);(572, 258);(527, 326);(460, 371);(684, 258);(751, 326);(819, 348);(595, 416);(595, 528);(617, 641);(662, 415);(685, 506);(685, 641);(662, 168);(662, 168);(617, 191);(662, 168);(0, 0)
289;(662, 191);(639, 258);(572, 258);(527, 326);(460, 371);(684, 258);(751, 326);(819, 348);(595, 416);(595, 529);(617, 641);(662, 415);(685, 506);(685, 641);(662, 168);(662, 168);(617, 191);(662, 168);(0, 0)
290;(662, 191);(639, 258);(572, 258);(527, 326);(460, 371);(684, 258);(752, 326);(819, 348);(595, 416);(595, 550);(617, 641);(662, 416);(707, 528);(729, 663);(662, 168);(662, 168);(617, 190);(662, 168);(0, 0)
291;(684, 190);(639, 258);(572, 236);(527, 326);(460, 370);(685, 258);(752, 326);(819, 348);(595, 416);(617, 551);(617, 640);(684, 416);(707, 550);(729, 664);(662, 168);(684, 168);(617, 190);(662, 168);(0, 0)
292;(684, 190);(639, 258);(573, 236);(527, 325);(459, 348);(685, 258);(752, 326);(819, 349);(617, 438);(617, 551);(617, 619);(684, 438);(707, 551);(729, 686);(662, 168);(684, 168);(639, 169);(662, 168);(0, 0)
293;(684, 190);(640, 258);(594, 236);(527, 325);(438, 348);(706, 258);(774, 326);(841, 349);(617, 438);(617, 551);(617, 619);(685, 438);(707, 551);(730, 686);(662, 168);(684, 168);(617, 190);(684, 168);(0, 0)
294;(684, 168);(640, 258);(594, 236);(505, 325);(437, 348);(707, 258);(774, 326);(842, 349);(639, 438);(639, 573);(617, 619);(707, 416);(729, 551);(751, 709);(662, 168);(684, 168);(617, 190);(684, 168);(0, 0)
295;(684, 168);(640, 258);(594, 236);(505, 325);(437, 348);(707, 258);(774, 326);(842, 349);(639, 438);(639, 573);(617, 619);(707, 416);(729, 551);(751, 709);(662, 168);(684, 168);(617, 190);(684, 168);(0, 0)
296;(662, 168);(640, 258);(594, 236);(505, 325);(437, 348);(707, 258);(774, 326);(842, 370);(639, 438);(640, 573);(617, 640);(707, 438);(729, 551);(730, 709);(662, 146);(684, 146);(617, 169);(684, 191);(0, 0)
297;(662, 168);(640, 236);(594, 236);(505, 325);(437, 348);(707, 258);(774, 326);(864, 348);(639, 438);(640, 573);(639, 641);(707, 416);(730, 551);(730, 709);(640, 146);(684, 146);(617, 168);(684, 168);(0, 0)
298;(662, 146);(640, 236);(594, 236);(505, 304);(437, 348);(707, 236);(774, 325);(864, 348);(639, 416);(617, 551);(640, 618);(707, 416);(730, 550);(730, 709);(640, 146);(662, 146);(617, 168);(684, 168);(0, 0)
299;(640, 146);(640, 236);(594, 236);(505, 325);(437, 348);(707, 236);(774, 303);(864, 326);(639, 416);(595, 528);(639, 618);(707, 415);(729, 529);(730, 709);(639, 146);(662, 145);(617, 168);(684, 146);(0, 0)
300;(640, 146);(640, 236);(594, 236);(505, 325);(437, 348);(707, 235);(774, 303);(864, 326);(617, 416);(572, 506);(595, 619);(707, 415);(730, 550);(730, 709);(617, 124);(662, 123);(617, 146);(662, 146);(0, 0)
301;(640, 146);(640, 236);(594, 236);(505, 325);(437, 348);(707, 235);(774, 303);(864, 326);(617, 416);(572, 506);(595, 619);(707, 415);(730, 550);(730, 709);(617, 124);(662, 123);(617, 146);(662, 146);(0, 0)
302;(639, 146);(640, 235);(573, 236);(505, 325);(437, 349);(707, 213);(774, 281);(864, 325);(617, 415);(527, 506);(550, 640);(706, 416);(730, 529);(729, 709);(617, 124);(640, 123);(595, 146);(662, 146);(0, 0)
303;(617, 146);(640, 235);(573, 236);(505, 326);(437, 349);(707, 213);(774, 281);(864, 304);(595, 415);(505, 506);(505, 663);(685, 415);(730, 529);(729, 686);(617, 124);(639, 123);(595, 146);(662, 145);(0, 0)
304;(617, 146);(639, 235);(572, 236);(505, 326);(437, 370);(707, 213);(774, 281);(842, 303);(594, 394);(483, 528);(460, 663);(684, 416);(729, 528);(729, 709);(595, 124);(639, 123);(595, 146);(662, 146);(0, 0)
305;(617, 146);(639, 236);(572, 236);(505, 326);(415, 371);(685, 214);(774, 281);(842, 303);(572, 416);(482, 550);(437, 686);(662, 416);(729, 529);(729, 709);(595, 145);(639, 123);(594, 146);(640, 146);(0, 0)
306;(617, 146);(617, 236);(572, 258);(505, 326);(415, 371);(685, 214);(774, 281);(842, 303);(550, 416);(460, 551);(437, 686);(640, 416);(707, 550);(729, 709);(595, 146);(617, 145);(572, 168);(640, 146);(0, 0)
307;(617, 146);(617, 236);(572, 258);(505, 326);(415, 371);(685, 214);(774, 281);(842, 303);(550, 416);(460, 551);(437, 686);(640, 416);(707, 529);(729, 709);(595, 146);(617, 145);(572, 168);(640, 146);(0, 0)
308;(595, 146);(617, 236);(550, 258);(482, 348);(415, 371);(684, 236);(752, 281);(842, 303);(549, 416);(460, 551);(437, 686);(639, 438);(685, 551);(729, 709);(594, 146);(617, 146);(572, 168);(639, 146);(0, 0)
309;(595, 146);(595, 236);(549, 258);(482, 326);(393, 393);(662, 236);(752, 303);(819, 325);(527, 416);(460, 550);(437, 686);(617, 438);(662, 551);(729, 709);(572, 146);(617, 146);(572, 168);(639, 168);(0, 0)
310;(594, 146);(595, 236);(527, 236);(482, 326);(393, 393);(662, 236);(729, 303);(797, 326);(505, 416);(438, 550);(437, 686);(595, 438);(662, 551);(729, 709);(572, 146);(595, 146);(550, 168);(617, 168);(0, 0)
311;(573, 146);(573, 236);(527, 236);(460, 326);(415, 393);(640, 236);(707, 303);(774, 348);(505, 416);(438, 550);(437, 686);(595, 416);(662, 550);(707, 686);(572, 145);(595, 124);(550, 146);(617, 146);(0, 0)
312;(572, 146);(572, 235);(505, 235);(460, 304);(415, 393);(640, 236);(685, 304);(752, 371);(505, 415);(459, 550);(437, 686);(595, 415);(662, 528);(707, 709);(572, 123);(594, 123);(550, 146);(617, 146);(0, 0)
313;(572, 146);(572, 235);(505, 235);(460, 304);(415, 393);(640, 236);(685, 304);(752, 371);(505, 415);(459, 550);(437, 686);(595, 415);(662, 528);(707, 709);(572, 123);(594, 123);(550, 146);(617, 146);(0, 0)
314;(572, 145);(572, 214);(505, 213);(460, 304);(437, 393);(639, 235);(684, 325);(707, 393);(505, 394);(460, 529);(437, 686);(595, 394);(662, 528);(684, 686);(550, 123);(594, 123);(549, 146);(595, 146);(0, 0)
315;(572, 124);(572, 214);(505, 213);(460, 304);(437, 393);(639, 235);(662, 326);(685, 393);(505, 394);(460, 529);(437, 686);(595, 394);(662, 528);(662, 663);(550, 123);(573, 123);(549, 145);(595, 145);(0, 0)
316;(572, 145);(572, 235);(505, 213);(460, 325);(438, 393);(617, 236);(640, 326);(662, 394);(505, 394);(460, 528);(437, 686);(595, 394);(662, 528);(640, 641);(550, 123);(572, 123);(528, 146);(595, 146);(0, 0)
317;(572, 146);(572, 236);(505, 235);(482, 326);(460, 394);(617, 236);(639, 326);(662, 415);(505, 415);(460, 528);(437, 686);(595, 415);(662, 550);(639, 619);(550, 124);(572, 124);(528, 146);(595, 146);(0, 0)
318;(572, 146);(572, 236);(505, 236);(482, 326);(460, 415);(617, 258);(639, 348);(640, 416);(505, 416);(460, 528);(437, 686);(595, 416);(662, 551);(639, 618);(550, 146);(572, 146);(528, 168);(595, 168);(0, 0)
319;(572, 146);(572, 236);(505, 236);(482, 326);(460, 415);(617, 258);(639, 348);(640, 416);(505, 416);(460, 528);(437, 686);(595, 416);(661, 551);(639, 618);(550, 146);(572, 146);(528, 168);(595, 168);(0, 0)
320;(572, 168);(572, 258);(505, 258);(482, 348);(460, 416);(617, 258);(639, 349);(640, 438);(527, 438);(460, 529);(437, 686);(595, 416);(640, 573);(617, 640);(550, 146);(572, 168);(549, 168);(595, 168);(0, 0)
321;(572, 168);(572, 258);(505, 258);(482, 348);(460, 416);(617, 258);(640, 349);(662, 438);(527, 438);(482, 550);(437, 686);(617, 438);(639, 573);(617, 641);(550, 168);(573, 168);(549, 169);(595, 190);(0, 0)
322;(572, 168);(572, 258);(527, 258);(483, 348);(482, 416);(639, 258);(662, 348);(662, 438);(549, 438);(483, 550);(438, 686);(617, 438);(639, 551);(617, 641);(572, 168);(594, 168);(550, 190);(595, 169);(0, 0)
323;(572, 168);(594, 258);(527, 258);(505, 348);(483, 416);(640, 258);(662, 348);(684, 416);(550, 416);(505, 550);(460, 685);(617, 416);(639, 529);(617, 641);(572, 146);(595, 146);(550, 168);(617, 168);(0, 0)
324;(573, 146);(594, 236);(527, 236);(505, 326);(505, 415);(640, 236);(684, 326);(685, 394);(550, 416);(505, 528);(482, 663);(639, 416);(640, 528);(617, 641);(572, 146);(595, 146);(550, 168);(617, 168);(0, 0)
325;(573, 146);(594, 236);(527, 236);(505, 326);(505, 415);(640, 236);(684, 326);(685, 394);(550, 416);(505, 528);(482, 663);(639, 416);(640, 528);(617, 641);(572, 146);(595, 146);(550, 168);(617, 168);(0, 0)
326;(594, 146);(594, 235);(528, 235);(505, 325);(505, 393);(640, 235);(684, 325);(706, 393);(550, 393);(527, 528);(505, 663);(639, 394);(640, 528);(617, 641);(572, 145);(595, 145);(550, 146);(617, 146);(0, 0)
327;(594, 145);(595, 214);(549, 214);(527, 304);(527, 393);(661, 213);(684, 303);(707, 371);(550, 393);(549, 506);(527, 641);(639, 393);(640, 528);(617, 641);(572, 124);(595, 123);(572, 146);(617, 146);(0, 0)
328;(595, 124);(595, 213);(549, 213);(527, 303);(527, 371);(662, 213);(684, 303);(707, 371);(572, 393);(550, 506);(550, 618);(639, 393);(640, 506);(617, 640);(572, 123);(595, 123);(572, 146);(617, 145);(0, 0)
329;(595, 145);(595, 213);(549, 213);(527, 303);(527, 371);(662, 213);(684, 303);(707, 371);(572, 393);(572, 506);(572, 618);(639, 393);(640, 506);(639, 619);(594, 123);(595, 123);(572, 146);(617, 145);(0, 0)
330;(595, 146);(595, 214);(550, 235);(527, 304);(527, 371);(662, 214);(685, 303);(707, 371);(572, 393);(572, 506);(594, 596);(640, 393);(640, 506);(639, 618);(594, 124);(617, 124);(572, 146);(617, 146);(0, 0)
331;(595, 146);(595, 214);(550, 235);(527, 304);(527, 371);(662, 214);(685, 303);(707, 371);(572, 393);(572, 506);(594, 596);(640, 393);(640, 506);(639, 618);(594, 124);(617, 124);(572, 146);(617, 146);(0, 0)
332;(595, 146);(595, 236);(550, 236);(527, 326);(527, 393);(662, 236);(685, 304);(707, 371);(572, 394);(594, 506);(595, 618);(640, 393);(640, 506);(640, 618);(594, 146);(617, 146);(572, 168);(639, 168);(0, 0)
333;(595, 168);(617, 258);(550, 258);(527, 326);(505, 393);(662, 236);(685, 325);(707, 393);(594, 416);(595, 528);(617, 618);(640, 416);(640, 528);(640, 619);(594, 168);(617, 168);(572, 169);(639, 168);(0, 0)
334;(595, 169);(617, 258);(550, 258);(527, 326);(505, 393);(662, 258);(685, 326);(707, 371);(594, 416);(595, 529);(617, 618);(640, 416);(640, 528);(639, 640);(595, 168);(617, 168);(572, 191);(639, 190);(0, 0)
335;(617, 168);(617, 258);(572, 258);(527, 325);(527, 371);(662, 258);(706, 303);(707, 348);(594, 416);(595, 528);(617, 618);(640, 415);(640, 528);(639, 619);(595, 168);(617, 168);(573, 169);(639, 169);(0, 0)
336;(617, 146);(617, 236);(550, 236);(527, 281);(527, 348);(662, 236);(707, 303);(706, 326);(594, 393);(595, 506);(617, 618);(640, 393);(640, 506);(640, 618);(595, 146);(617, 146);(594, 168);(639, 168);(0, 0)
337;(617, 146);(617, 236);(550, 236);(527, 281);(527, 348);(662, 236);(707, 303);(706, 326);(594, 393);(595, 506);(617, 618);(640, 393);(640, 506);(640, 618);(595, 146);(617, 146);(594, 168);(639, 168);(0, 0)
338;(617, 146);(617, 213);(572, 213);(505, 281);(549, 304);(662, 213);(707, 281);(684, 281);(594, 371);(595, 505);(595, 618);(640, 371);(640, 505);(640, 618);(595, 146);(617, 146);(595, 146);(639, 146);(0, 0)
339;(617, 168);(617, 191);(572, 191);(505, 236);(549, 280);(662, 191);(729, 258);(684, 258);(594, 370);(595, 483);(595, 596);(640, 349);(640, 483);(640, 596);(595, 146);(617, 146);(595, 146);(639, 145);(0, 0)
340;(617, 146);(617, 190);(572, 190);(504, 214);(549, 236);(662, 191);(729, 236);(684, 235);(594, 348);(595, 483);(595, 595);(640, 348);(640, 461);(640, 595);(595, 146);(617, 145);(595, 146);(639, 145);(0, 0)
341;(617, 168);(617, 169);(572, 169);(483, 191);(549, 213);(662, 190);(751, 213);(685, 191);(594, 348);(595, 461);(595, 574);(640, 348);(640, 461);(640, 574);(595, 124);(617, 123);(595, 124);(639, 124);(0, 0)
342;(594, 146);(617, 191);(640, 191);(751, 191);(707, 168);(572, 213);(752, 191);(684, 168);(640, 348);(640, 461);(595, 595);(573, 348);(595, 483);(640, 574);(595, 124);(617, 123);(639, 146);(595, 145);(0, 0)
343;(594, 146);(617, 191);(640, 191);(751, 191);(706, 168);(572, 213);(752, 191);(684, 168);(640, 348);(640, 461);(595, 595);(573, 348);(595, 483);(640, 574);(595, 123);(617, 123);(639, 146);(595, 145);(0, 0)
344;(617, 123);(617, 191);(572, 191);(505, 169);(550, 146);(662, 191);(730, 168);(685, 146);(594, 349);(595, 483);(595, 574);(640, 348);(640, 483);(640, 574);(617, 123);(617, 123);(594, 146);(639, 146);(0, 0)
345;(617, 145);(617, 191);(572, 213);(505, 168);(549, 123);(662, 191);(729, 168);(685, 123);(594, 370);(595, 483);(595, 596);(640, 370);(639, 483);(640, 595);(617, 123);(617, 123);(594, 146);(639, 145);(0, 0)
346;(617, 146);(617, 213);(572, 213);(505, 169);(527, 123);(662, 213);(707, 168);(684, 101);(594, 371);(595, 505);(595, 596);(640, 371);(639, 484);(639, 596);(617, 146);(618, 146);(595, 168);(640, 168);(0, 0)
347;(617, 169);(617, 236);(572, 236);(527, 190);(527, 101);(662, 236);(685, 168);(684, 101);(594, 393);(595, 506);(595, 596);(640, 393);(639, 506);(639, 596);(617, 168);(617, 168);(595, 191);(640, 191);(0, 0)
348;(617, 191);(617, 236);(572, 258);(549, 169);(527, 123);(662, 236);(684, 190);(684, 101);(594, 415);(595, 506);(617, 618);(640, 394);(639, 506);(639, 618);(617, 191);(639, 191);(595, 213);(640, 191);(0, 0)
349;(617, 191);(617, 258);(572, 258);(549, 169);(527, 123);(662, 236);(684, 190);(684, 101);(594, 415);(595, 528);(617, 618);(640, 415);(639, 506);(639, 618);(617, 191);(639, 191);(595, 213);(640, 191);(0, 0)
350;(617, 191);(617, 236);(572, 236);(528, 190);(527, 123);(662, 236);(685, 190);(684, 101);(594, 415);(595, 506);(595, 596);(640, 415);(639, 506);(639, 618);(617, 190);(639, 190);(595, 191);(640, 191);(0, 0)
351;(617, 168);(617, 235);(572, 236);(527, 191);(527, 123);(662, 235);(707, 168);(684, 101);(594, 393);(595, 505);(595, 596);(640, 393);(639, 505);(639, 596);(617, 168);(617, 168);(595, 168);(639, 169);(0, 0)
352;(617, 146);(617, 213);(572, 213);(505, 169);(527, 123);(662, 213);(729, 168);(685, 101);(594, 371);(595, 483);(595, 596);(640, 371);(639, 483);(639, 596);(617, 146);(617, 146);(595, 146);(639, 168);(0, 0)
