;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
232;(415, 191);(415, 236);(370, 235);(348, 146);(325, 79);(460, 236);(460, 146);(460, 78);(370, 393);(325, 506);(281, 618);(437, 393);(438, 506);(482, 618);(415, 169);(437, 169);(393, 190);(437, 190);(0, 0)
233;(393, 191);(392, 236);(348, 236);(326, 146);(326, 78);(437, 258);(460, 169);(460, 101);(347, 394);(303, 528);(280, 618);(415, 415);(415, 528);(482, 618);(392, 191);(415, 191);(370, 191);(415, 191);(0, 0)
234;(392, 191);(370, 236);(325, 236);(347, 168);(347, 101);(415, 258);(460, 191);(482, 123);(325, 415);(303, 528);(280, 619);(392, 416);(415, 506);(482, 618);(371, 191);(393, 191);(370, 191);(415, 191);(0, 0)
235;(371, 191);(370, 236);(325, 236);(325, 190);(347, 101);(393, 258);(460, 191);(505, 145);(325, 394);(303, 506);(280, 618);(392, 393);(415, 484);(482, 596);(370, 191);(392, 191);(348, 191);(393, 191);(0, 0)
236;(370, 169);(348, 214);(325, 213);(325, 168);(347, 101);(393, 236);(459, 213);(505, 168);(303, 393);(303, 506);(280, 618);(370, 371);(437, 483);(460, 574);(370, 168);(392, 168);(348, 168);(393, 190);(0, 0)
237;(370, 169);(348, 214);(325, 213);(325, 168);(347, 101);(393, 236);(459, 213);(505, 168);(303, 393);(303, 506);(280, 618);(370, 371);(437, 483);(460, 574);(370, 168);(392, 168);(347, 168);(393, 190);(0, 0)
238;(370, 146);(347, 213);(303, 213);(302, 191);(325, 146);(370, 213);(438, 214);(527, 190);(303, 371);(303, 484);(280, 618);(370, 349);(437, 438);(438, 551);(348, 146);(370, 146);(347, 146);(370, 146);(0, 0)
239;(370, 146);(325, 191);(281, 191);(302, 191);(348, 191);(370, 213);(437, 235);(527, 213);(303, 349);(281, 483);(280, 596);(370, 348);(437, 415);(437, 529);(370, 124);(392, 146);(325, 145);(370, 146);(0, 0)
240;(370, 146);(325, 191);(280, 190);(281, 213);(348, 213);(370, 191);(437, 236);(505, 258);(303, 348);(280, 483);(280, 596);(370, 326);(437, 393);(437, 506);(348, 124);(370, 124);(325, 145);(348, 191);(0, 0)
241;(348, 145);(325, 191);(280, 169);(281, 235);(325, 258);(370, 191);(415, 258);(483, 281);(302, 348);(280, 483);(258, 595);(348, 326);(437, 349);(415, 483);(348, 123);(370, 123);(325, 145);(348, 123);(0, 0)
242;(348, 146);(325, 191);(280, 191);(280, 258);(325, 303);(370, 213);(393, 280);(460, 325);(302, 348);(280, 483);(258, 595);(348, 326);(415, 348);(415, 461);(347, 124);(348, 123);(303, 146);(348, 124);(0, 0)
243;(348, 146);(325, 191);(280, 191);(280, 258);(325, 303);(370, 213);(393, 280);(460, 325);(302, 348);(280, 483);(258, 595);(348, 326);(415, 348);(415, 461);(347, 124);(348, 123);(303, 146);(348, 123);(0, 0)
244;(348, 146);(303, 213);(280, 191);(280, 280);(302, 326);(348, 213);(370, 281);(415, 303);(281, 348);(280, 483);(258, 596);(348, 326);(415, 326);(415, 461);(326, 145);(348, 145);(303, 146);(325, 146);(0, 0)
245;(347, 168);(303, 214);(258, 213);(258, 303);(280, 371);(348, 235);(348, 303);(370, 304);(281, 371);(280, 483);(236, 618);(347, 348);(415, 325);(393, 439);(325, 146);(347, 146);(303, 168);(347, 146);(0, 0)
246;(347, 169);(303, 236);(258, 236);(258, 326);(280, 393);(348, 258);(347, 326);(348, 326);(280, 393);(258, 506);(235, 618);(347, 371);(415, 326);(393, 439);(325, 168);(347, 168);(302, 169);(325, 168);(0, 0)
247;(325, 191);(303, 258);(258, 258);(258, 326);(280, 394);(347, 258);(347, 326);(348, 348);(280, 394);(258, 506);(235, 618);(347, 371);(393, 326);(393, 460);(325, 190);(347, 169);(302, 191);(303, 236);(0, 0)
248;(325, 191);(302, 258);(258, 258);(258, 326);(280, 393);(347, 259);(348, 348);(348, 348);(280, 394);(258, 528);(235, 618);(347, 371);(415, 348);(393, 461);(325, 191);(325, 191);(281, 191);(325, 191);(0, 0)
249;(325, 191);(302, 258);(258, 258);(258, 326);(280, 393);(347, 280);(348, 348);(348, 348);(280, 394);(258, 528);(235, 618);(347, 371);(415, 348);(393, 461);(325, 191);(325, 191);(280, 191);(325, 191);(0, 0)
250;(325, 191);(302, 258);(258, 258);(280, 348);(303, 349);(347, 258);(370, 326);(370, 348);(280, 394);(258, 528);(235, 618);(325, 393);(415, 348);(415, 461);(303, 191);(325, 190);(280, 191);(303, 191);(0, 0)
251;(325, 190);(303, 236);(258, 236);(258, 281);(325, 303);(348, 258);(392, 326);(438, 348);(280, 393);(258, 506);(235, 618);(347, 371);(415, 370);(415, 483);(303, 168);(325, 168);(280, 191);(325, 168);(0, 0)
252;(325, 168);(303, 236);(258, 214);(280, 236);(325, 258);(348, 236);(415, 303);(482, 304);(280, 371);(258, 505);(235, 618);(347, 370);(437, 370);(437, 505);(303, 168);(325, 146);(280, 168);(325, 146);(0, 0)
253;(326, 146);(303, 214);(258, 214);(258, 213);(303, 213);(348, 214);(415, 258);(505, 259);(302, 371);(280, 483);(235, 618);(348, 348);(437, 371);(438, 506);(325, 146);(325, 146);(303, 168);(303, 236);(0, 0)
254;(325, 146);(303, 213);(280, 213);(280, 191);(280, 146);(370, 213);(437, 235);(505, 214);(303, 370);(280, 483);(257, 596);(370, 348);(437, 394);(460, 528);(325, 124);(347, 124);(302, 145);(370, 123);(0, 0)
255;(325, 146);(303, 213);(280, 213);(258, 191);(281, 168);(370, 213);(437, 235);(505, 214);(303, 370);(280, 483);(257, 596);(370, 348);(437, 394);(460, 529);(325, 145);(347, 124);(302, 145);(370, 123);(0, 0)
256;(325, 146);(325, 213);(280, 213);(280, 168);(303, 79);(370, 213);(437, 213);(527, 169);(303, 370);(280, 483);(258, 596);(370, 348);(437, 416);(460, 551);(325, 124);(347, 124);(303, 146);(348, 146);(0, 0)
257;(347, 146);(347, 191);(302, 191);(302, 123);(302, 56);(392, 213);(459, 191);(527, 146);(303, 370);(281, 483);(280, 596);(392, 348);(437, 460);(482, 573);(325, 124);(348, 124);(325, 146);(370, 146);(0, 0)
258;(348, 146);(348, 213);(303, 213);(302, 145);(302, 56);(393, 213);(460, 168);(505, 123);(325, 371);(303, 483);(280, 596);(392, 371);(415, 461);(460, 595);(347, 146);(348, 146);(325, 168);(370, 146);(0, 0)
259;(370, 168);(370, 213);(303, 213);(281, 145);(280, 78);(415, 213);(460, 168);(482, 100);(325, 393);(303, 506);(302, 618);(393, 371);(415, 484);(460, 618);(348, 146);(370, 168);(326, 168);(392, 168);(0, 0)
260;(370, 191);(370, 236);(325, 236);(302, 146);(280, 79);(415, 236);(438, 190);(460, 79);(347, 393);(325, 506);(303, 618);(415, 393);(415, 506);(438, 619);(370, 169);(370, 169);(348, 191);(393, 190);(0, 0)
261;(370, 191);(370, 236);(325, 236);(302, 146);(280, 79);(415, 236);(438, 190);(460, 79);(347, 393);(325, 506);(303, 618);(415, 393);(415, 506);(438, 619);(370, 169);(370, 169);(348, 191);(393, 190);(0, 0)
262;(392, 191);(392, 236);(347, 236);(302, 168);(280, 101);(437, 236);(437, 168);(437, 100);(348, 394);(325, 506);(303, 618);(415, 394);(415, 528);(438, 619);(370, 190);(392, 190);(348, 191);(415, 191);(0, 0)
263;(392, 191);(393, 236);(348, 236);(302, 191);(258, 123);(437, 236);(437, 168);(415, 100);(370, 393);(325, 506);(303, 618);(437, 393);(437, 528);(438, 640);(392, 190);(393, 190);(370, 191);(415, 191);(0, 0)
264;(393, 169);(415, 236);(370, 236);(325, 214);(280, 169);(438, 236);(460, 213);(392, 101);(370, 393);(303, 483);(281, 596);(437, 393);(437, 506);(438, 619);(392, 168);(415, 168);(370, 191);(415, 191);(0, 0)
265;(393, 168);(437, 235);(392, 236);(325, 235);(258, 191);(460, 214);(460, 213);(370, 123);(370, 371);(303, 461);(302, 573);(437, 371);(437, 506);(459, 618);(460, 191);(415, 146);(415, 191);(437, 146);(0, 0)
266;(415, 146);(437, 213);(392, 213);(325, 236);(257, 213);(460, 191);(392, 168);(348, 124);(392, 348);(302, 438);(302, 551);(437, 371);(437, 483);(459, 618);(415, 146);(415, 145);(393, 168);(438, 146);(0, 0)
267;(415, 146);(437, 213);(392, 213);(325, 236);(257, 213);(460, 191);(459, 191);(348, 124);(392, 348);(302, 438);(302, 551);(437, 371);(437, 483);(459, 618);(415, 146);(415, 145);(393, 168);(438, 146);(0, 0)
268;(415, 146);(437, 191);(392, 213);(325, 258);(258, 258);(460, 191);(459, 213);(370, 191);(392, 348);(280, 393);(303, 528);(437, 348);(437, 483);(460, 596);(415, 124);(437, 123);(393, 146);(460, 146);(0, 0)
269;(415, 145);(437, 191);(393, 191);(348, 258);(280, 281);(460, 191);(438, 214);(348, 213);(392, 326);(280, 371);(303, 505);(438, 349);(438, 483);(460, 596);(415, 123);(437, 123);(393, 146);(460, 145);(0, 0)
270;(415, 145);(437, 191);(393, 213);(370, 303);(370, 281);(482, 191);(459, 236);(370, 259);(392, 326);(280, 348);(303, 461);(438, 348);(438, 461);(482, 596);(415, 123);(437, 123);(414, 146);(460, 145);(0, 0)
271;(415, 145);(437, 213);(393, 213);(392, 281);(348, 303);(482, 191);(438, 281);(392, 303);(392, 326);(280, 326);(302, 460);(438, 348);(438, 483);(482, 596);(415, 123);(437, 123);(415, 146);(460, 146);(0, 0)
272;(437, 146);(438, 213);(415, 214);(393, 304);(326, 326);(482, 213);(460, 303);(415, 348);(393, 326);(302, 303);(281, 438);(438, 349);(459, 483);(483, 618);(415, 146);(437, 146);(415, 146);(460, 146);(0, 0)
273;(437, 146);(438, 213);(415, 214);(393, 304);(326, 326);(482, 213);(460, 303);(415, 348);(393, 326);(302, 303);(281, 438);(438, 349);(459, 483);(483, 618);(415, 146);(437, 146);(415, 146);(460, 146);(0, 0)
274;(437, 168);(438, 236);(415, 236);(415, 325);(393, 349);(482, 235);(460, 304);(415, 371);(393, 348);(303, 303);(280, 438);(459, 371);(459, 484);(505, 618);(415, 146);(437, 146);(415, 168);(460, 168);(0, 0)
275;(437, 169);(438, 258);(415, 258);(414, 326);(347, 303);(482, 236);(460, 326);(415, 393);(414, 370);(303, 303);(280, 416);(459, 393);(460, 506);(504, 619);(415, 168);(437, 168);(415, 190);(460, 190);(0, 0)
276;(437, 191);(438, 258);(415, 258);(415, 326);(415, 348);(482, 258);(438, 348);(392, 393);(415, 371);(303, 304);(280, 438);(460, 393);(460, 506);(504, 640);(415, 169);(437, 169);(415, 191);(460, 191);(0, 0)
277;(437, 191);(438, 258);(415, 258);(393, 326);(370, 348);(482, 258);(460, 303);(393, 348);(393, 371);(303, 326);(280, 438);(460, 394);(460, 506);(504, 619);(415, 169);(437, 169);(415, 191);(460, 191);(0, 0)
278;(437, 168);(437, 236);(393, 258);(370, 326);(370, 303);(482, 236);(460, 281);(370, 303);(392, 371);(302, 326);(258, 461);(438, 393);(460, 506);(505, 618);(415, 168);(437, 168);(415, 190);(460, 190);(0, 0)
279;(437, 168);(437, 236);(393, 258);(370, 326);(370, 303);(482, 236);(459, 281);(370, 303);(392, 371);(302, 326);(258, 461);(438, 393);(460, 506);(505, 618);(415, 168);(437, 168);(415, 190);(460, 190);(0, 0)
280;(415, 168);(437, 235);(414, 236);(348, 281);(281, 325);(482, 214);(437, 258);(348, 236);(392, 349);(280, 348);(258, 483);(438, 393);(460, 505);(504, 618);(415, 146);(437, 146);(393, 168);(460, 168);(0, 0)
281;(415, 146);(415, 213);(392, 213);(347, 258);(280, 258);(460, 213);(438, 214);(348, 190);(370, 348);(258, 349);(258, 484);(437, 371);(459, 483);(504, 618);(415, 146);(437, 146);(393, 168);(459, 146);(0, 0)
282;(415, 124);(415, 191);(370, 213);(325, 236);(258, 214);(460, 191);(392, 168);(348, 123);(370, 348);(258, 371);(258, 506);(437, 370);(438, 483);(482, 596);(415, 123);(415, 123);(393, 145);(438, 146);(0, 0)
283;(415, 123);(415, 191);(371, 191);(303, 213);(258, 190);(438, 191);(438, 191);(370, 101);(370, 348);(258, 415);(258, 550);(415, 349);(438, 483);(482, 596);(415, 123);(415, 123);(393, 168);(415, 124);(795, 684)
284;(392, 146);(415, 191);(370, 191);(303, 191);(258, 146);(438, 191);(437, 168);(393, 101);(348, 348);(280, 438);(258, 573);(415, 349);(437, 483);(482, 596);(370, 146);(392, 124);(392, 168);(415, 124);(0, 0)
285;(392, 146);(415, 191);(370, 191);(303, 191);(258, 146);(438, 191);(437, 169);(393, 101);(348, 348);(280, 438);(258, 573);(415, 349);(437, 483);(482, 596);(370, 146);(392, 124);(392, 168);(415, 124);(0, 0)
286;(392, 146);(392, 191);(347, 191);(280, 168);(236, 123);(437, 191);(437, 168);(392, 56);(347, 349);(280, 483);(258, 596);(414, 370);(415, 483);(482, 618);(370, 145);(393, 124);(370, 146);(415, 146);(0, 0)
287;(370, 168);(370, 213);(325, 213);(280, 168);(236, 101);(415, 213);(415, 124);(415, 56);(325, 371);(281, 506);(280, 618);(393, 371);(415, 505);(460, 618);(370, 146);(392, 146);(348, 168);(393, 168);(0, 0)
288;(370, 169);(370, 235);(325, 235);(280, 168);(257, 100);(414, 235);(415, 146);(415, 78);(325, 393);(302, 506);(280, 619);(392, 393);(415, 506);(460, 619);(348, 168);(370, 168);(347, 169);(392, 169);(0, 0)
289;(348, 191);(348, 236);(303, 236);(258, 168);(258, 100);(393, 236);(437, 168);(438, 100);(303, 415);(280, 528);(280, 640);(370, 415);(415, 528);(460, 641);(347, 169);(370, 190);(325, 191);(370, 191);(0, 0)
290;(347, 191);(347, 236);(302, 236);(258, 168);(258, 101);(392, 236);(415, 213);(460, 123);(302, 416);(280, 528);(280, 640);(370, 416);(393, 506);(460, 619);(325, 190);(348, 190);(325, 191);(370, 191);(0, 0)
291;(347, 191);(347, 236);(302, 236);(258, 168);(258, 101);(392, 236);(415, 213);(460, 123);(302, 416);(280, 528);(280, 640);(370, 416);(393, 506);(460, 619);(325, 190);(348, 190);(325, 191);(370, 191);(0, 0)
292;(325, 190);(325, 236);(280, 236);(257, 168);(236, 101);(370, 236);(437, 191);(482, 123);(302, 394);(280, 506);(280, 619);(370, 393);(415, 506);(460, 618);(325, 168);(347, 169);(303, 191);(370, 191);(0, 0)
293;(325, 168);(325, 235);(280, 214);(236, 168);(235, 101);(370, 235);(437, 191);(505, 124);(281, 393);(280, 506);(280, 619);(370, 393);(393, 483);(438, 596);(325, 168);(347, 168);(303, 168);(348, 168);(0, 0)
294;(325, 146);(325, 213);(280, 213);(235, 168);(235, 101);(370, 213);(438, 191);(505, 146);(281, 371);(280, 505);(280, 618);(348, 371);(393, 461);(437, 573);(325, 146);(347, 146);(303, 146);(348, 168);(0, 0)
