;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
260;(684, 123);(707, 191);(640, 191);(640, 281);(729, 303);(774, 191);(796, 280);(707, 258);(640, 371);(594, 506);(549, 640);(729, 371);(752, 506);(730, 640);(684, 101);(707, 101);(662, 101);(729, 101);(190, 56)
261;(684, 123);(707, 191);(640, 191);(639, 281);(707, 303);(774, 191);(775, 280);(707, 258);(640, 371);(594, 506);(528, 641);(729, 371);(752, 506);(730, 640);(662, 101);(685, 101);(662, 101);(729, 101);(190, 56)
262;(684, 101);(707, 191);(639, 191);(639, 281);(707, 281);(752, 191);(775, 280);(707, 258);(640, 371);(573, 506);(528, 641);(729, 371);(752, 506);(730, 640);(662, 101);(685, 101);(662, 101);(729, 101);(190, 56)
263;(662, 123);(706, 191);(639, 191);(617, 281);(707, 281);(752, 191);(775, 280);(707, 258);(640, 371);(572, 506);(528, 641);(729, 371);(751, 506);(730, 640);(662, 101);(684, 101);(662, 101);(729, 123);(190, 56)
264;(662, 101);(685, 191);(618, 191);(617, 281);(685, 280);(752, 191);(774, 280);(730, 258);(639, 371);(572, 505);(549, 640);(729, 371);(751, 506);(730, 640);(662, 101);(684, 101);(640, 101);(707, 101);(190, 56)
265;(662, 101);(685, 191);(617, 191);(617, 281);(684, 281);(752, 191);(774, 280);(729, 259);(639, 371);(572, 506);(528, 641);(729, 371);(730, 506);(730, 640);(662, 101);(684, 101);(639, 101);(707, 101);(190, 56)
266;(662, 101);(684, 191);(617, 191);(617, 281);(662, 258);(752, 191);(774, 280);(707, 258);(639, 371);(572, 506);(528, 641);(707, 371);(730, 506);(730, 640);(662, 101);(684, 101);(640, 101);(707, 101);(0, 0)
267;(662, 101);(684, 191);(617, 191);(595, 281);(640, 258);(751, 191);(774, 280);(707, 258);(639, 371);(572, 506);(528, 641);(707, 371);(730, 506);(730, 640);(640, 101);(662, 101);(640, 101);(707, 101);(0, 0)
268;(662, 101);(684, 191);(617, 191);(595, 281);(617, 258);(730, 191);(752, 280);(707, 259);(617, 371);(572, 506);(528, 641);(707, 371);(730, 506);(730, 640);(640, 101);(662, 101);(640, 101);(707, 101);(0, 0)
269;(662, 101);(684, 191);(617, 191);(594, 281);(639, 258);(730, 191);(752, 280);(707, 258);(617, 371);(572, 506);(528, 641);(707, 371);(729, 506);(730, 640);(640, 101);(662, 101);(640, 101);(707, 101);(0, 0)
270;(640, 101);(684, 191);(617, 191);(572, 280);(617, 258);(730, 191);(752, 280);(684, 258);(617, 371);(550, 506);(528, 641);(707, 371);(729, 506);(730, 641);(640, 101);(662, 101);(640, 101);(706, 101);(0, 0)
271;(640, 101);(662, 191);(617, 191);(572, 259);(617, 258);(729, 191);(752, 280);(684, 258);(617, 371);(550, 506);(528, 641);(707, 371);(729, 506);(730, 641);(640, 101);(662, 101);(640, 101);(685, 101);(0, 0)
272;(640, 101);(662, 191);(617, 191);(572, 259);(595, 258);(729, 191);(751, 281);(662, 258);(617, 371);(550, 506);(528, 641);(707, 371);(729, 506);(730, 641);(639, 100);(662, 100);(640, 101);(685, 101);(0, 0)
273;(640, 101);(662, 191);(617, 191);(572, 258);(595, 258);(729, 191);(730, 281);(662, 258);(617, 371);(550, 506);(528, 641);(707, 371);(729, 506);(730, 641);(639, 100);(662, 100);(640, 101);(685, 101);(0, 0)
274;(639, 101);(662, 191);(595, 191);(550, 259);(595, 236);(729, 191);(730, 280);(662, 259);(617, 371);(550, 506);(528, 640);(685, 371);(729, 506);(730, 641);(639, 100);(662, 100);(639, 101);(685, 101);(0, 0)
275;(639, 101);(662, 191);(595, 191);(550, 258);(595, 236);(729, 191);(730, 280);(662, 280);(617, 371);(550, 506);(528, 640);(685, 371);(729, 506);(730, 641);(639, 101);(640, 100);(639, 101);(684, 101);(0, 0)
276;(639, 101);(662, 191);(595, 191);(550, 258);(594, 236);(729, 191);(729, 280);(640, 280);(617, 371);(550, 506);(528, 640);(685, 371);(729, 506);(730, 641);(618, 101);(640, 101);(684, 123);(684, 101);(0, 0)
277;(617, 101);(662, 191);(595, 190);(549, 258);(572, 236);(707, 191);(729, 280);(639, 281);(617, 371);(550, 506);(528, 640);(685, 371);(729, 506);(730, 641);(617, 101);(640, 100);(684, 123);(684, 101);(0, 0)
278;(617, 101);(662, 191);(595, 190);(549, 258);(572, 236);(707, 191);(729, 280);(639, 281);(617, 371);(549, 506);(528, 640);(685, 371);(729, 506);(730, 641);(617, 101);(639, 100);(662, 123);(684, 101);(0, 0)
279;(617, 101);(662, 191);(595, 190);(549, 258);(572, 236);(707, 191);(729, 280);(639, 281);(595, 371);(549, 506);(528, 640);(684, 371);(729, 528);(730, 641);(617, 101);(639, 100);(662, 123);(684, 101);(0, 0)
280;(617, 101);(662, 190);(595, 190);(549, 236);(572, 236);(707, 191);(707, 280);(617, 281);(595, 371);(549, 506);(528, 640);(684, 371);(707, 528);(730, 641);(617, 100);(639, 100);(662, 123);(662, 101);(0, 0)
281;(617, 101);(662, 190);(595, 190);(528, 236);(594, 235);(707, 190);(707, 280);(617, 281);(595, 371);(549, 506);(528, 640);(684, 371);(707, 528);(730, 641);(617, 100);(639, 100);(662, 123);(662, 101);(0, 0)
282;(617, 101);(640, 190);(595, 190);(527, 236);(572, 214);(707, 191);(707, 280);(617, 281);(595, 371);(549, 506);(528, 640);(684, 371);(707, 528);(730, 641);(617, 100);(639, 79);(662, 123);(662, 101);(0, 0)
283;(617, 101);(640, 190);(594, 190);(527, 236);(550, 214);(707, 190);(707, 280);(617, 281);(595, 371);(549, 506);(528, 640);(684, 371);(707, 528);(730, 641);(617, 100);(639, 79);(662, 123);(662, 101);(0, 0)
284;(617, 101);(640, 190);(594, 190);(527, 236);(549, 213);(707, 190);(707, 280);(617, 303);(595, 371);(528, 506);(528, 640);(684, 371);(707, 528);(730, 641);(617, 100);(639, 79);(662, 123);(662, 101);(0, 0)
285;(617, 101);(640, 190);(594, 190);(505, 236);(528, 213);(707, 190);(707, 280);(595, 303);(595, 371);(528, 506);(528, 619);(684, 371);(707, 528);(730, 641);(617, 79);(617, 79);(662, 123);(662, 101);(0, 0)
286;(617, 101);(640, 190);(594, 190);(505, 236);(527, 213);(707, 190);(706, 280);(595, 303);(594, 371);(528, 506);(528, 619);(684, 393);(707, 528);(730, 641);(617, 79);(617, 79);(662, 123);(662, 101);(0, 0)
287;(617, 101);(640, 190);(594, 190);(505, 213);(527, 191);(707, 190);(685, 281);(595, 303);(594, 371);(528, 506);(528, 619);(662, 371);(707, 528);(730, 641);(617, 79);(617, 79);(662, 123);(662, 101);(0, 0)
288;(595, 101);(640, 190);(594, 190);(505, 214);(527, 191);(706, 190);(685, 281);(594, 303);(594, 371);(528, 506);(528, 640);(662, 371);(707, 528);(730, 641);(595, 100);(617, 79);(662, 123);(662, 101);(0, 0)
289;(595, 101);(639, 190);(573, 191);(505, 235);(505, 213);(685, 190);(685, 281);(573, 303);(594, 371);(527, 506);(528, 619);(662, 371);(707, 528);(730, 641);(595, 100);(617, 79);(640, 123);(662, 101);(0, 0)
290;(595, 101);(639, 190);(572, 190);(505, 236);(505, 191);(685, 190);(685, 281);(572, 303);(594, 371);(527, 506);(528, 619);(662, 371);(707, 528);(730, 641);(595, 100);(617, 79);(639, 123);(662, 101);(0, 0)
291;(595, 101);(639, 190);(572, 191);(505, 235);(505, 191);(685, 190);(684, 281);(572, 303);(594, 371);(527, 505);(528, 640);(662, 371);(707, 528);(730, 641);(595, 79);(617, 79);(639, 123);(661, 101);(0, 0)
292;(595, 101);(639, 190);(572, 190);(505, 214);(505, 191);(685, 190);(684, 281);(572, 304);(594, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(595, 79);(617, 79);(639, 123);(661, 101);(0, 0)
293;(595, 101);(639, 190);(572, 190);(505, 235);(483, 191);(685, 190);(684, 281);(572, 304);(594, 371);(527, 505);(528, 619);(662, 393);(707, 528);(730, 641);(595, 78);(617, 79);(639, 123);(640, 101);(0, 0)
294;(595, 101);(639, 169);(572, 190);(505, 235);(482, 191);(685, 190);(684, 281);(572, 304);(594, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(595, 78);(617, 79);(639, 123);(640, 101);(0, 0)
295;(595, 101);(639, 190);(572, 190);(505, 214);(482, 191);(684, 190);(684, 281);(572, 325);(594, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(595, 78);(617, 78);(639, 123);(640, 101);(0, 0)
296;(595, 101);(639, 190);(572, 190);(505, 213);(482, 190);(684, 190);(662, 281);(572, 325);(573, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(595, 78);(617, 79);(639, 123);(640, 101);(0, 0)
297;(594, 101);(639, 190);(572, 190);(505, 213);(482, 191);(684, 190);(662, 281);(572, 326);(573, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(595, 78);(595, 78);(639, 123);(640, 101);(0, 0)
298;(594, 101);(639, 190);(572, 190);(483, 213);(482, 168);(684, 190);(662, 281);(572, 326);(573, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(594, 78);(595, 78);(639, 123);(640, 101);(0, 0)
299;(594, 101);(639, 190);(572, 190);(483, 191);(482, 168);(684, 190);(662, 281);(572, 326);(572, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(594, 78);(595, 78);(639, 123);(640, 101);(0, 0)
300;(594, 101);(618, 190);(572, 190);(504, 213);(482, 169);(684, 190);(662, 281);(572, 326);(572, 371);(527, 506);(528, 619);(662, 371);(707, 528);(730, 641);(594, 78);(595, 78);(639, 123);(640, 101);(0, 0)
301;(594, 101);(617, 190);(572, 190);(504, 213);(460, 169);(684, 190);(662, 281);(572, 326);(572, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(594, 78);(595, 78);(617, 101);(640, 101);(0, 0)
302;(594, 101);(617, 190);(572, 190);(504, 213);(460, 169);(684, 190);(662, 281);(572, 326);(572, 371);(527, 505);(528, 619);(662, 371);(707, 528);(730, 641);(594, 78);(595, 79);(617, 101);(639, 101);(0, 0)
303;(594, 101);(617, 190);(572, 190);(483, 213);(460, 168);(684, 190);(662, 281);(572, 326);(572, 371);(527, 505);(528, 619);(662, 393);(707, 528);(730, 641);(594, 78);(595, 78);(617, 101);(639, 101);(0, 0)
304;(594, 101);(617, 190);(572, 190);(504, 213);(460, 168);(684, 190);(662, 281);(572, 326);(572, 371);(527, 506);(528, 619);(662, 393);(707, 528);(730, 641);(594, 78);(595, 78);(617, 101);(639, 101);(0, 0)
305;(594, 101);(617, 190);(572, 190);(505, 191);(460, 168);(684, 190);(662, 281);(572, 326);(572, 371);(527, 506);(528, 619);(662, 393);(707, 528);(730, 641);(594, 78);(595, 78);(617, 101);(639, 101);(0, 0)
306;(594, 101);(617, 190);(572, 190);(505, 191);(460, 168);(662, 169);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 393);(707, 528);(730, 641);(594, 78);(595, 78);(639, 123);(639, 101);(0, 0)
307;(594, 101);(617, 190);(572, 190);(504, 191);(460, 168);(662, 190);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 393);(707, 528);(730, 641);(594, 78);(595, 78);(639, 123);(639, 101);(0, 0)
308;(594, 101);(617, 169);(572, 190);(505, 191);(460, 168);(662, 190);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 393);(706, 528);(730, 641);(572, 100);(595, 79);(639, 123);(639, 101);(0, 0)
309;(594, 101);(617, 169);(572, 190);(505, 191);(460, 168);(662, 190);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(661, 371);(706, 528);(730, 641);(572, 100);(595, 79);(639, 123);(639, 101);(0, 0)
310;(594, 101);(617, 169);(572, 190);(505, 191);(459, 168);(662, 190);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(661, 371);(706, 528);(730, 641);(572, 100);(595, 79);(617, 101);(639, 101);(258, 0)
311;(594, 101);(617, 169);(572, 190);(504, 191);(459, 168);(662, 190);(662, 281);(550, 348);(572, 371);(527, 506);(528, 619);(662, 371);(706, 528);(730, 641);(572, 100);(595, 79);(617, 101);(639, 101);(258, 0)
312;(573, 101);(617, 169);(572, 190);(483, 191);(459, 146);(662, 190);(662, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 371);(685, 528);(730, 641);(573, 79);(595, 78);(595, 100);(639, 101);(0, 0)
313;(573, 101);(617, 169);(572, 190);(483, 191);(438, 146);(662, 190);(661, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 393);(685, 528);(730, 641);(573, 79);(595, 78);(595, 100);(639, 101);(258, 0)
314;(573, 101);(617, 169);(572, 190);(504, 191);(438, 146);(662, 190);(640, 281);(572, 348);(572, 371);(527, 506);(528, 619);(662, 393);(685, 528);(730, 641);(572, 79);(595, 78);(595, 100);(639, 101);(258, 0)
315;(572, 101);(617, 169);(572, 190);(504, 191);(438, 146);(662, 190);(640, 281);(572, 348);(573, 371);(527, 506);(528, 619);(662, 393);(685, 528);(730, 641);(572, 79);(595, 78);(617, 123);(639, 101);(258, 0)
316;(572, 101);(617, 169);(572, 169);(483, 191);(438, 146);(662, 190);(640, 281);(572, 348);(573, 371);(527, 506);(528, 619);(662, 393);(685, 528);(730, 641);(572, 79);(595, 78);(617, 123);(639, 101);(258, 0)
317;(572, 101);(617, 169);(572, 169);(483, 191);(438, 146);(662, 190);(640, 281);(572, 348);(573, 371);(527, 506);(528, 619);(662, 393);(685, 528);(730, 641);(572, 79);(595, 78);(617, 123);(639, 101);(258, 0)
318;(572, 101);(617, 169);(572, 169);(483, 190);(438, 146);(662, 190);(640, 281);(572, 349);(594, 371);(527, 506);(528, 619);(661, 393);(685, 528);(730, 641);(573, 79);(595, 78);(617, 123);(639, 101);(0, 0)
319;(572, 101);(617, 169);(572, 169);(483, 190);(438, 146);(662, 190);(640, 281);(572, 349);(594, 371);(527, 506);(528, 619);(661, 393);(685, 528);(730, 641);(573, 79);(594, 78);(617, 123);(639, 101);(258, 0)
320;(572, 101);(617, 169);(572, 169);(483, 190);(437, 146);(662, 190);(640, 281);(572, 370);(594, 371);(527, 506);(528, 619);(661, 393);(685, 528);(730, 641);(573, 78);(594, 78);(617, 123);(639, 101);(258, 0)
321;(572, 101);(617, 169);(572, 169);(483, 190);(437, 146);(662, 190);(640, 281);(572, 349);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(573, 78);(594, 78);(617, 123);(639, 101);(258, 0)
322;(572, 101);(617, 169);(572, 169);(482, 190);(437, 146);(662, 190);(640, 281);(572, 370);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(572, 79);(594, 78);(617, 123);(639, 101);(257, 0)
323;(572, 101);(617, 169);(572, 169);(483, 190);(437, 146);(662, 190);(640, 281);(572, 370);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(257, 0)
324;(572, 101);(617, 169);(572, 169);(483, 169);(437, 145);(662, 190);(640, 281);(572, 371);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(257, 0)
325;(572, 101);(617, 169);(572, 169);(483, 169);(437, 145);(662, 190);(639, 281);(572, 371);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(258, 0)
326;(572, 100);(617, 169);(572, 169);(483, 169);(437, 145);(662, 190);(639, 281);(572, 371);(594, 371);(527, 506);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(258, 0)
327;(572, 101);(617, 169);(572, 169);(483, 169);(437, 124);(662, 190);(639, 281);(572, 371);(594, 371);(527, 505);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(258, 0)
328;(572, 101);(617, 169);(572, 169);(483, 169);(437, 124);(662, 190);(639, 281);(572, 371);(594, 371);(527, 505);(528, 619);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(618, 101);(257, 0)
329;(572, 101);(617, 169);(572, 169);(483, 168);(437, 124);(662, 190);(639, 281);(572, 371);(594, 371);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
330;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(662, 190);(639, 281);(572, 371);(594, 371);(527, 506);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
331;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(662, 190);(639, 281);(572, 371);(594, 371);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
332;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(662, 190);(639, 281);(572, 371);(573, 371);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
333;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(662, 190);(639, 281);(572, 371);(594, 371);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
334;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(640, 190);(639, 281);(572, 371);(594, 371);(527, 506);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
335;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(640, 190);(639, 281);(572, 371);(594, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
336;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(640, 190);(639, 281);(572, 371);(573, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
337;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(640, 190);(639, 281);(572, 371);(594, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
338;(572, 101);(617, 169);(572, 168);(483, 168);(437, 123);(640, 190);(639, 281);(572, 371);(594, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
339;(572, 101);(617, 169);(572, 168);(483, 168);(437, 101);(640, 190);(639, 281);(572, 371);(573, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
340;(572, 101);(617, 169);(572, 168);(483, 168);(437, 101);(640, 190);(639, 281);(572, 371);(572, 371);(527, 506);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
341;(572, 101);(617, 169);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(572, 371);(572, 371);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
342;(572, 101);(617, 169);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(572, 371);(572, 371);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 79);(595, 101);(617, 101);(235, 0)
343;(572, 101);(617, 169);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(572, 371);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 79);(595, 101);(617, 101);(235, 0)
344;(572, 101);(617, 168);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(572, 371);(572, 370);(527, 505);(528, 619);(639, 371);(684, 528);(730, 641);(572, 78);(594, 79);(595, 101);(617, 101);(235, 0)
345;(572, 101);(617, 168);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(573, 393);(572, 371);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
346;(572, 101);(617, 168);(572, 168);(504, 168);(437, 101);(640, 190);(639, 281);(573, 393);(572, 370);(527, 505);(528, 619);(639, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
347;(572, 101);(617, 168);(572, 168);(505, 168);(437, 101);(640, 190);(639, 281);(573, 393);(572, 371);(527, 505);(528, 619);(639, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
348;(572, 101);(617, 169);(572, 168);(505, 168);(437, 101);(640, 190);(639, 281);(573, 393);(572, 370);(527, 505);(528, 619);(639, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
349;(572, 101);(617, 168);(572, 168);(505, 146);(437, 101);(640, 190);(639, 281);(594, 393);(572, 370);(527, 505);(528, 619);(639, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
350;(572, 101);(617, 168);(572, 168);(505, 168);(437, 101);(640, 190);(639, 281);(594, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
351;(572, 101);(617, 168);(572, 168);(505, 146);(438, 101);(640, 190);(639, 281);(594, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
352;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(639, 281);(594, 393);(572, 370);(527, 505);(528, 619);(640, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
353;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(572, 78);(573, 79);(595, 101);(617, 101);(235, 0)
354;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(594, 101);(573, 79);(595, 101);(617, 101);(235, 0)
355;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(594, 101);(573, 79);(595, 101);(617, 101);(235, 0)
356;(572, 101);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(594, 101);(573, 78);(595, 101);(617, 101);(235, 0)
357;(572, 101);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 619);(640, 371);(684, 528);(730, 641);(594, 101);(573, 78);(595, 101);(617, 101);(235, 0)
358;(572, 100);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(639, 281);(595, 393);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
359;(572, 101);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(640, 281);(595, 393);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
360;(572, 100);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 371);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(594, 101);(573, 78);(595, 101);(617, 101);(864, 0)
361;(572, 101);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 371);(572, 370);(527, 505);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
362;(572, 100);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 371);(572, 370);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
363;(572, 101);(617, 168);(573, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 371);(572, 370);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
364;(572, 100);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 393);(572, 370);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(573, 78);(595, 101);(617, 101);(235, 0)
365;(572, 100);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(640, 281);(617, 393);(572, 370);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
366;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(640, 190);(662, 281);(617, 393);(572, 370);(527, 506);(527, 640);(640, 371);(684, 528);(730, 641);(572, 78);(594, 78);(595, 101);(617, 101);(235, 0)
367;(572, 101);(617, 169);(572, 168);(505, 146);(438, 100);(661, 190);(662, 281);(617, 371);(572, 370);(527, 506);(527, 640);(640, 371);(685, 528);(730, 641);(572, 78);(594, 79);(595, 101);(617, 101);(235, 0)
368;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(662, 190);(662, 281);(617, 393);(572, 371);(527, 506);(527, 640);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
369;(572, 101);(617, 168);(572, 168);(505, 146);(438, 100);(662, 190);(662, 281);(618, 371);(572, 371);(527, 506);(527, 640);(640, 371);(685, 528);(730, 641);(572, 78);(594, 79);(617, 123);(617, 101);(235, 0)
370;(572, 101);(617, 168);(572, 168);(504, 146);(438, 79);(662, 190);(662, 281);(639, 371);(572, 371);(527, 506);(527, 640);(640, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(617, 101);(235, 0)
371;(572, 101);(617, 168);(572, 168);(504, 146);(438, 79);(662, 169);(684, 281);(639, 371);(572, 371);(527, 506);(527, 640);(661, 371);(685, 528);(730, 641);(572, 78);(594, 79);(617, 123);(617, 101);(213, 0)
372;(572, 101);(617, 168);(572, 168);(504, 146);(438, 79);(662, 169);(684, 281);(639, 371);(572, 371);(527, 506);(527, 640);(662, 371);(685, 528);(730, 641);(572, 78);(594, 79);(617, 123);(617, 101);(213, 0)
373;(572, 101);(617, 168);(572, 168);(504, 146);(437, 79);(662, 169);(684, 281);(639, 371);(572, 371);(527, 506);(527, 619);(662, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(213, 0)
374;(572, 101);(617, 168);(572, 168);(504, 146);(437, 79);(662, 190);(685, 281);(639, 371);(572, 371);(527, 506);(527, 619);(661, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(0, 0)
375;(572, 101);(617, 168);(572, 168);(504, 146);(437, 79);(662, 190);(706, 281);(640, 371);(572, 371);(527, 506);(527, 619);(662, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(213, 0)
376;(572, 101);(617, 168);(572, 168);(504, 146);(437, 79);(662, 190);(707, 281);(640, 371);(572, 371);(527, 506);(527, 619);(662, 371);(685, 528);(730, 641);(572, 78);(594, 78);(617, 123);(639, 101);(235, 0)
377;(572, 101);(617, 168);(572, 168);(504, 146);(437, 79);(662, 190);(707, 281);(661, 371);(572, 371);(527, 506);(527, 619);(662, 393);(685, 528);(730, 641);(573, 78);(594, 78);(617, 123);(639, 101);(235, 0)
