;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
0;(797, 168);(819, 213);(774, 214);(707, 258);(639, 258);(864, 213);(931, 281);(931, 348);(796, 393);(774, 505);(819, 528);(864, 393);(887, 505);(909, 618);(797, 168);(819, 168);(774, 190);(841, 168);(0, 0)
1;(796, 168);(819, 213);(774, 213);(706, 280);(639, 281);(864, 213);(909, 281);(909, 348);(774, 371);(752, 483);(796, 550);(842, 371);(886, 484);(909, 618);(774, 168);(797, 146);(774, 168);(819, 146);(0, 0)
2;(774, 168);(797, 213);(752, 213);(707, 281);(639, 326);(842, 213);(887, 281);(909, 348);(774, 371);(729, 483);(752, 573);(842, 371);(864, 483);(887, 618);(774, 168);(796, 146);(752, 168);(819, 146);(0, 0)
3;(752, 168);(796, 214);(730, 235);(707, 303);(662, 349);(841, 213);(886, 281);(887, 349);(752, 371);(707, 483);(707, 595);(841, 371);(864, 483);(886, 596);(752, 168);(774, 146);(730, 168);(797, 146);(0, 0)
4;(752, 169);(774, 236);(729, 236);(707, 326);(662, 393);(819, 235);(864, 303);(886, 371);(752, 393);(685, 483);(684, 596);(819, 393);(842, 505);(864, 618);(729, 168);(752, 168);(729, 169);(774, 168);(0, 0)
5;(752, 169);(774, 236);(729, 236);(707, 326);(662, 393);(819, 235);(864, 303);(865, 371);(752, 393);(685, 483);(684, 596);(819, 393);(842, 505);(864, 618);(729, 168);(752, 168);(729, 169);(774, 168);(0, 0)
6;(729, 191);(752, 236);(707, 258);(707, 326);(684, 394);(819, 236);(842, 304);(864, 393);(730, 394);(684, 506);(639, 618);(819, 394);(842, 506);(864, 618);(729, 190);(730, 169);(707, 191);(752, 169);(0, 0)
7;(707, 191);(751, 258);(706, 280);(685, 348);(685, 416);(797, 258);(841, 326);(842, 393);(729, 416);(662, 506);(617, 618);(797, 416);(841, 528);(864, 640);(707, 191);(729, 191);(685, 213);(751, 191);(0, 0)
8;(685, 213);(729, 280);(684, 281);(684, 349);(684, 415);(774, 258);(819, 326);(819, 394);(707, 416);(640, 528);(595, 619);(774, 416);(819, 528);(864, 640);(684, 191);(707, 191);(662, 213);(729, 191);(0, 0)
9;(662, 213);(707, 280);(662, 281);(662, 349);(662, 393);(752, 258);(797, 326);(797, 394);(684, 416);(617, 528);(573, 641);(752, 416);(797, 528);(864, 619);(662, 191);(684, 191);(640, 213);(707, 191);(0, 0)
10;(661, 191);(684, 258);(639, 280);(640, 348);(640, 393);(729, 258);(774, 326);(775, 393);(662, 416);(617, 506);(572, 641);(729, 416);(775, 506);(842, 618);(640, 191);(662, 191);(617, 213);(684, 191);(0, 0)
11;(661, 191);(684, 258);(639, 280);(640, 348);(640, 393);(729, 258);(774, 326);(775, 393);(662, 416);(617, 506);(572, 641);(729, 416);(775, 506);(842, 618);(640, 191);(662, 191);(618, 213);(684, 191);(0, 0)
12;(618, 191);(662, 258);(617, 259);(617, 348);(617, 393);(707, 258);(752, 326);(752, 393);(639, 416);(595, 506);(572, 641);(707, 415);(752, 506);(819, 618);(617, 190);(639, 169);(617, 191);(662, 191);(0, 0)
13;(617, 190);(639, 258);(594, 258);(595, 326);(595, 393);(684, 236);(729, 325);(729, 393);(617, 415);(572, 506);(572, 641);(684, 415);(729, 506);(774, 618);(595, 168);(617, 168);(594, 191);(639, 169);(0, 0)
14;(595, 169);(617, 236);(572, 258);(572, 326);(572, 393);(662, 236);(707, 304);(707, 371);(595, 394);(572, 506);(572, 641);(662, 394);(684, 506);(707, 618);(594, 168);(595, 168);(572, 190);(617, 169);(0, 0)
15;(572, 169);(595, 236);(550, 258);(550, 326);(550, 393);(640, 236);(685, 304);(684, 371);(572, 394);(550, 506);(572, 640);(640, 393);(640, 506);(662, 596);(572, 168);(594, 168);(550, 190);(617, 168);(0, 0)
16;(550, 169);(594, 236);(528, 258);(527, 326);(527, 393);(639, 236);(662, 304);(662, 371);(550, 393);(528, 506);(572, 640);(617, 394);(617, 506);(617, 595);(550, 168);(572, 168);(528, 190);(594, 168);(0, 0)
17;(550, 169);(594, 236);(528, 258);(527, 326);(527, 393);(639, 236);(662, 304);(662, 371);(550, 393);(528, 506);(572, 640);(617, 394);(617, 506);(617, 595);(550, 168);(572, 168);(528, 190);(594, 168);(0, 0)
18;(549, 169);(572, 258);(527, 258);(527, 326);(505, 394);(617, 236);(640, 326);(617, 393);(549, 394);(527, 506);(550, 619);(595, 415);(572, 528);(550, 618);(528, 168);(550, 168);(527, 190);(572, 169);(0, 0)
19;(527, 191);(550, 258);(505, 258);(505, 348);(483, 393);(595, 258);(617, 326);(595, 393);(527, 415);(505, 506);(550, 618);(572, 416);(550, 528);(549, 618);(527, 169);(549, 169);(505, 191);(572, 191);(0, 0)
20;(527, 191);(528, 258);(504, 259);(483, 348);(482, 394);(572, 258);(595, 348);(550, 393);(505, 415);(482, 506);(527, 618);(550, 416);(527, 506);(505, 618);(505, 191);(527, 190);(504, 191);(550, 191);(0, 0)
21;(505, 191);(527, 259);(482, 281);(482, 348);(438, 415);(572, 258);(572, 348);(527, 393);(504, 394);(438, 483);(483, 618);(550, 415);(505, 506);(504, 596);(504, 191);(505, 191);(482, 191);(528, 191);(0, 0)
22;(482, 213);(505, 280);(482, 281);(460, 348);(437, 393);(550, 259);(550, 348);(482, 371);(482, 394);(415, 483);(460, 596);(528, 416);(505, 506);(482, 618);(482, 191);(483, 191);(527, 236);(527, 213);(0, 0)
23;(482, 213);(505, 280);(482, 281);(460, 348);(437, 393);(550, 259);(550, 348);(482, 371);(482, 394);(415, 483);(460, 596);(528, 416);(505, 506);(482, 618);(482, 191);(483, 191);(527, 236);(527, 213);(0, 0)
24;(460, 213);(505, 259);(460, 281);(437, 348);(393, 371);(528, 258);(527, 326);(459, 348);(460, 415);(415, 483);(438, 596);(527, 416);(483, 528);(482, 618);(460, 191);(482, 191);(482, 213);(505, 191);(0, 0)
25;(438, 191);(482, 258);(438, 259);(437, 326);(415, 326);(527, 258);(505, 325);(437, 326);(460, 393);(393, 483);(415, 596);(505, 415);(482, 506);(482, 618);(438, 191);(460, 190);(482, 213);(483, 191);(0, 0)
26;(437, 190);(482, 236);(437, 258);(437, 303);(392, 303);(505, 236);(482, 303);(415, 303);(438, 393);(392, 483);(393, 596);(505, 393);(482, 505);(482, 618);(437, 168);(437, 168);(459, 169);(460, 169);(0, 0)
27;(415, 168);(460, 236);(437, 236);(415, 281);(392, 281);(482, 235);(460, 281);(392, 281);(437, 371);(370, 461);(370, 596);(483, 371);(482, 483);(504, 596);(415, 168);(415, 168);(460, 191);(460, 168);(0, 0)
28;(393, 168);(438, 214);(415, 235);(415, 281);(370, 258);(460, 213);(437, 259);(370, 259);(415, 371);(370, 461);(348, 596);(482, 371);(482, 483);(505, 596);(393, 168);(415, 146);(437, 191);(437, 168);(0, 0)
29;(393, 168);(438, 214);(415, 235);(415, 281);(370, 258);(460, 213);(437, 259);(370, 259);(415, 371);(370, 461);(348, 596);(482, 371);(482, 483);(505, 596);(393, 168);(415, 146);(437, 191);(437, 168);(0, 0)
30;(392, 168);(437, 213);(415, 214);(392, 259);(370, 259);(460, 213);(392, 280);(348, 258);(415, 371);(348, 483);(326, 596);(460, 371);(482, 483);(527, 596);(370, 168);(392, 146);(370, 213);(415, 168);(0, 0)
31;(370, 168);(415, 214);(415, 214);(370, 259);(348, 258);(437, 214);(392, 258);(347, 258);(393, 371);(348, 483);(325, 596);(460, 393);(482, 483);(549, 596);(370, 168);(392, 168);(393, 168);(415, 168);(0, 0)
32;(370, 169);(415, 236);(393, 235);(348, 303);(347, 258);(415, 236);(347, 280);(325, 258);(392, 393);(325, 484);(303, 618);(437, 393);(482, 484);(550, 596);(370, 168);(370, 168);(392, 169);(393, 169);(0, 0)
33;(348, 191);(393, 236);(393, 236);(348, 303);(392, 281);(393, 236);(325, 281);(303, 259);(392, 393);(325, 506);(303, 618);(415, 394);(482, 506);(550, 618);(325, 191);(348, 191);(370, 191);(392, 191);(0, 0)
34;(326, 213);(392, 258);(370, 258);(325, 326);(325, 281);(392, 259);(303, 303);(303, 259);(370, 416);(302, 506);(302, 618);(415, 416);(482, 528);(550, 618);(325, 213);(347, 191);(370, 213);(370, 213);(0, 0)
35;(326, 213);(392, 258);(370, 258);(325, 326);(325, 281);(392, 258);(303, 303);(303, 259);(370, 416);(302, 506);(302, 618);(415, 416);(482, 528);(550, 618);(325, 213);(347, 191);(370, 213);(370, 213);(0, 0)
36;(325, 214);(370, 281);(370, 281);(370, 348);(325, 303);(348, 281);(280, 304);(302, 281);(348, 438);(280, 506);(281, 619);(393, 438);(460, 528);(550, 618);(325, 213);(325, 213);(348, 214);(370, 214);(0, 0)
37;(303, 236);(370, 281);(348, 281);(303, 348);(302, 303);(348, 281);(280, 326);(280, 303);(348, 438);(258, 506);(281, 640);(392, 439);(460, 529);(550, 618);(303, 214);(325, 214);(392, 236);(348, 236);(0, 0)
38;(303, 235);(347, 281);(348, 281);(303, 303);(302, 303);(347, 281);(280, 348);(280, 303);(347, 438);(258, 506);(281, 640);(370, 438);(437, 528);(549, 618);(303, 213);(325, 213);(325, 236);(347, 236);(0, 0)
39;(302, 213);(347, 280);(325, 280);(303, 326);(280, 304);(347, 280);(303, 348);(280, 326);(325, 438);(258, 506);(281, 640);(370, 438);(415, 529);(527, 596);(302, 213);(303, 213);(325, 214);(347, 213);(0, 0)
40;(281, 213);(325, 258);(325, 258);(325, 326);(280, 326);(347, 258);(325, 326);(258, 326);(325, 416);(258, 506);(281, 619);(370, 416);(392, 529);(505, 595);(280, 191);(303, 191);(302, 191);(325, 213);(0, 0)
41;(281, 213);(325, 258);(325, 258);(325, 326);(280, 326);(347, 258);(325, 326);(258, 326);(326, 416);(258, 506);(302, 618);(370, 416);(392, 529);(505, 574);(280, 191);(303, 191);(302, 191);(325, 213);(0, 0)
42;(280, 191);(325, 258);(303, 258);(302, 325);(236, 326);(347, 258);(348, 326);(281, 348);(325, 394);(280, 506);(281, 619);(370, 394);(348, 528);(460, 573);(280, 191);(303, 191);(325, 213);(325, 191);(0, 0)
43;(280, 190);(325, 236);(281, 258);(280, 304);(236, 348);(348, 236);(370, 325);(303, 371);(325, 371);(280, 505);(281, 619);(370, 371);(303, 505);(415, 551);(280, 169);(302, 168);(325, 213);(325, 190);(0, 0)
44;(280, 190);(325, 236);(280, 258);(280, 304);(235, 370);(348, 236);(392, 304);(347, 371);(325, 371);(280, 484);(280, 618);(370, 371);(258, 461);(370, 528);(280, 168);(302, 168);(258, 190);(325, 169);(0, 0)
45;(280, 190);(325, 236);(280, 258);(258, 326);(235, 393);(348, 236);(393, 304);(370, 371);(325, 371);(235, 416);(325, 506);(348, 393);(280, 505);(280, 618);(280, 168);(302, 168);(258, 190);(325, 169);(0, 0)
46;(280, 191);(325, 258);(280, 258);(258, 348);(235, 370);(348, 236);(415, 304);(393, 371);(303, 371);(213, 393);(281, 618);(348, 393);(235, 394);(302, 483);(280, 169);(302, 168);(258, 191);(325, 190);(0, 0)
47;(280, 191);(325, 258);(280, 258);(258, 348);(235, 370);(348, 236);(415, 304);(393, 371);(303, 371);(213, 393);(281, 618);(348, 393);(235, 394);(302, 483);(280, 169);(302, 168);(258, 191);(325, 190);(0, 0)
48;(280, 191);(325, 258);(280, 259);(258, 348);(258, 326);(370, 258);(415, 304);(415, 371);(302, 393);(213, 348);(281, 618);(347, 393);(213, 370);(280, 619);(280, 190);(302, 190);(258, 191);(325, 191);(0, 0)
49;(280, 191);(325, 259);(280, 281);(258, 326);(258, 326);(348, 258);(415, 325);(415, 393);(281, 393);(258, 483);(281, 619);(347, 394);(235, 348);(236, 461);(280, 191);(302, 191);(258, 213);(325, 191);(0, 0)
50;(280, 213);(325, 259);(280, 281);(258, 348);(258, 326);(370, 258);(415, 326);(393, 393);(280, 393);(213, 348);(281, 619);(347, 394);(213, 370);(280, 619);(280, 191);(302, 191);(258, 213);(325, 191);(0, 0)
51;(280, 191);(303, 259);(280, 281);(258, 348);(235, 370);(348, 258);(414, 326);(370, 371);(303, 393);(213, 371);(280, 505);(348, 393);(257, 483);(280, 618);(280, 191);(302, 191);(258, 213);(325, 191);(0, 0)
52;(280, 191);(303, 258);(280, 280);(258, 348);(213, 393);(348, 258);(392, 326);(326, 371);(303, 393);(258, 528);(281, 618);(348, 393);(235, 416);(325, 506);(280, 191);(302, 191);(258, 191);(325, 191);(0, 0)
53;(280, 191);(303, 258);(280, 280);(257, 348);(213, 393);(348, 258);(392, 326);(326, 371);(303, 393);(258, 528);(303, 506);(348, 393);(235, 416);(325, 506);(280, 191);(302, 191);(258, 191);(325, 191);(0, 0)
54;(280, 191);(303, 258);(280, 259);(258, 326);(213, 371);(348, 236);(370, 326);(303, 348);(325, 393);(258, 483);(281, 619);(370, 393);(258, 461);(370, 528);(280, 190);(302, 169);(258, 191);(325, 191);(0, 0)
55;(280, 191);(303, 258);(280, 258);(258, 326);(213, 348);(347, 236);(348, 304);(302, 326);(325, 393);(280, 505);(281, 619);(348, 393);(303, 505);(415, 551);(280, 190);(302, 169);(258, 191);(325, 191);(0, 0)
56;(280, 191);(303, 258);(280, 258);(258, 325);(213, 326);(325, 236);(325, 304);(258, 304);(325, 393);(280, 505);(281, 619);(370, 393);(348, 506);(460, 551);(280, 190);(302, 190);(258, 191);(325, 191);(0, 0)
57;(280, 191);(303, 258);(281, 258);(302, 303);(236, 303);(325, 258);(302, 304);(235, 303);(325, 394);(280, 506);(281, 619);(370, 394);(392, 528);(505, 573);(280, 191);(281, 191);(258, 191);(325, 191);(0, 0)
58;(280, 213);(325, 258);(303, 258);(280, 326);(258, 303);(325, 258);(280, 303);(235, 303);(326, 416);(258, 506);(281, 619);(370, 416);(415, 528);(527, 573);(280, 213);(281, 213);(303, 236);(325, 213);(0, 0)
59;(280, 213);(303, 258);(303, 258);(280, 326);(258, 303);(325, 258);(280, 303);(235, 303);(347, 416);(258, 506);(281, 619);(370, 416);(415, 528);(527, 573);(280, 213);(281, 213);(303, 236);(325, 213);(0, 0)
60;(280, 235);(325, 280);(325, 280);(280, 326);(258, 303);(325, 280);(280, 303);(235, 303);(347, 416);(258, 506);(281, 619);(370, 416);(438, 528);(550, 596);(280, 213);(281, 213);(280, 214);(325, 214);(0, 0)
61;(280, 236);(325, 281);(325, 281);(235, 326);(258, 303);(325, 281);(236, 325);(235, 303);(347, 438);(258, 506);(302, 619);(370, 438);(460, 528);(550, 596);(280, 236);(302, 236);(281, 236);(325, 236);(0, 0)
62;(280, 258);(325, 303);(325, 303);(258, 326);(258, 326);(325, 303);(258, 326);(235, 325);(347, 439);(258, 506);(281, 619);(392, 439);(460, 528);(550, 618);(280, 258);(302, 258);(325, 281);(325, 258);(0, 0)
63;(280, 259);(325, 304);(325, 304);(258, 370);(258, 326);(325, 304);(236, 348);(235, 325);(347, 461);(258, 506);(281, 619);(392, 461);(460, 529);(572, 618);(280, 258);(302, 258);(325, 281);(325, 258);(0, 0)
64;(280, 259);(325, 304);(347, 304);(258, 371);(258, 326);(325, 304);(258, 348);(235, 326);(347, 461);(258, 506);(281, 619);(392, 461);(460, 529);(550, 618);(280, 258);(302, 258);(325, 281);(325, 258);(0, 0)
65;(280, 259);(325, 304);(347, 304);(258, 371);(258, 326);(325, 304);(258, 348);(235, 326);(347, 461);(258, 506);(281, 619);(392, 461);(460, 529);(550, 618);(280, 258);(302, 258);(325, 281);(325, 258);(0, 0)
66;(280, 258);(325, 303);(325, 303);(280, 371);(258, 326);(325, 303);(258, 348);(235, 326);(325, 439);(257, 506);(281, 619);(370, 460);(438, 528);(550, 596);(280, 236);(302, 236);(281, 258);(325, 258);(0, 0)
67;(280, 236);(303, 281);(303, 281);(281, 348);(258, 326);(325, 281);(280, 348);(236, 326);(325, 438);(258, 506);(302, 619);(370, 438);(415, 528);(527, 596);(280, 235);(302, 214);(303, 258);(325, 236);(0, 0)
68;(280, 213);(303, 280);(302, 280);(303, 348);(258, 326);(325, 259);(325, 348);(257, 348);(325, 416);(258, 506);(281, 619);(370, 416);(392, 550);(505, 595);(258, 213);(280, 213);(303, 236);(325, 213);(0, 0)
69;(280, 213);(303, 258);(280, 258);(302, 326);(258, 348);(325, 258);(347, 326);(280, 348);(325, 394);(280, 506);(281, 618);(348, 393);(347, 528);(281, 641);(258, 191);(280, 191);(303, 213);(303, 191);(0, 0)
70;(258, 191);(303, 258);(280, 258);(280, 326);(236, 371);(325, 236);(348, 326);(303, 371);(325, 393);(280, 505);(281, 619);(348, 393);(303, 505);(415, 551);(258, 191);(280, 190);(258, 191);(303, 191);(0, 0)
71;(258, 191);(303, 258);(280, 258);(280, 326);(236, 371);(325, 236);(348, 326);(303, 371);(325, 393);(280, 505);(280, 619);(348, 393);(303, 505);(415, 551);(258, 191);(280, 190);(258, 191);(303, 191);(0, 0)
72;(258, 191);(303, 258);(258, 258);(280, 326);(236, 393);(326, 236);(370, 325);(325, 371);(303, 371);(258, 461);(280, 618);(348, 371);(280, 483);(370, 528);(258, 169);(280, 169);(257, 191);(303, 191);(0, 0)
73;(258, 191);(303, 258);(258, 258);(280, 326);(258, 393);(347, 236);(392, 325);(370, 371);(303, 371);(235, 416);(325, 506);(348, 371);(280, 483);(280, 618);(258, 190);(280, 169);(257, 191);(303, 190);(0, 0)
74;(258, 191);(303, 258);(258, 258);(280, 348);(258, 370);(347, 236);(393, 304);(392, 393);(303, 371);(213, 393);(303, 483);(348, 371);(235, 416);(280, 618);(258, 190);(280, 190);(258, 191);(303, 191);(0, 0)
75;(258, 191);(303, 258);(258, 280);(258, 348);(258, 326);(347, 258);(393, 304);(393, 371);(280, 393);(213, 370);(281, 618);(326, 393);(235, 371);(280, 618);(258, 191);(280, 191);(258, 191);(303, 191);(0, 0)
76;(258, 213);(303, 258);(258, 281);(258, 348);(235, 348);(347, 258);(393, 304);(393, 393);(280, 393);(213, 349);(281, 618);(325, 415);(258, 505);(280, 618);(258, 191);(280, 191);(258, 213);(303, 191);(0, 0)
77;(258, 213);(303, 258);(258, 281);(258, 348);(235, 348);(347, 258);(393, 304);(393, 393);(280, 393);(213, 349);(281, 618);(325, 415);(235, 371);(280, 618);(258, 191);(280, 191);(258, 213);(303, 191);(0, 0)
78;(258, 213);(303, 259);(258, 281);(280, 348);(258, 326);(347, 258);(393, 326);(370, 393);(280, 393);(213, 370);(281, 618);(347, 393);(235, 371);(280, 618);(258, 191);(280, 191);(258, 213);(303, 191);(0, 0)
79;(258, 213);(303, 258);(258, 280);(258, 348);(235, 371);(347, 258);(392, 326);(348, 371);(302, 393);(213, 393);(280, 506);(348, 393);(213, 393);(280, 618);(258, 191);(280, 191);(258, 213);(303, 191);(0, 0)
80;(258, 191);(303, 258);(258, 259);(258, 348);(235, 393);(347, 258);(370, 326);(303, 371);(303, 393);(213, 416);(303, 506);(348, 393);(235, 438);(325, 506);(258, 191);(280, 191);(258, 191);(303, 191);(0, 0)
81;(258, 191);(303, 258);(258, 258);(258, 326);(235, 371);(325, 236);(348, 325);(280, 348);(303, 393);(257, 461);(281, 618);(348, 393);(280, 483);(370, 528);(258, 190);(280, 190);(257, 169);(303, 191);(0, 0)
82;(258, 191);(303, 258);(280, 258);(281, 325);(235, 348);(325, 236);(325, 325);(258, 326);(325, 393);(280, 506);(281, 619);(348, 393);(303, 505);(415, 551);(258, 190);(280, 190);(303, 213);(303, 191);(0, 0)
83;(258, 191);(303, 258);(280, 258);(281, 325);(235, 348);(325, 236);(325, 325);(258, 326);(325, 393);(280, 506);(281, 619);(348, 393);(303, 505);(415, 551);(258, 190);(280, 190);(303, 213);(303, 191);(0, 0)
84;(258, 191);(303, 258);(280, 258);(280, 304);(235, 303);(325, 258);(302, 304);(235, 303);(325, 393);(280, 505);(281, 619);(348, 393);(325, 506);(438, 551);(257, 191);(258, 190);(303, 213);(303, 191);(0, 0)
85;(258, 191);(303, 258);(303, 258);(258, 303);(236, 303);(303, 258);(258, 303);(235, 303);(325, 415);(280, 505);(281, 619);(370, 394);(370, 528);(505, 573);(257, 191);(258, 191);(280, 191);(302, 191);(0, 0)
86;(258, 213);(303, 258);(303, 258);(258, 326);(258, 303);(303, 258);(235, 303);(213, 303);(348, 416);(280, 506);(281, 618);(370, 416);(415, 528);(505, 595);(258, 191);(258, 191);(280, 213);(303, 213);(0, 0)
87;(258, 214);(303, 280);(325, 280);(303, 348);(280, 325);(303, 281);(235, 304);(213, 303);(347, 438);(258, 506);(281, 619);(370, 438);(437, 528);(528, 596);(280, 214);(280, 213);(302, 214);(303, 213);(0, 0)
88;(258, 236);(325, 303);(325, 281);(347, 348);(281, 303);(303, 303);(213, 326);(258, 281);(347, 438);(258, 506);(281, 619);(370, 438);(460, 528);(550, 618);(258, 236);(280, 235);(303, 258);(303, 236);(0, 0)
89;(258, 236);(325, 303);(326, 281);(347, 348);(302, 303);(303, 303);(213, 326);(258, 281);(347, 438);(258, 506);(281, 619);(370, 438);(460, 528);(550, 618);(258, 236);(280, 235);(303, 258);(303, 236);(0, 0)
90;(280, 258);(325, 303);(347, 303);(347, 349);(258, 303);(325, 303);(213, 348);(257, 303);(347, 460);(258, 506);(281, 619);(392, 460);(460, 529);(550, 618);(280, 236);(280, 236);(303, 258);(303, 258);(0, 0)
91;(280, 258);(325, 304);(347, 304);(213, 348);(236, 303);(303, 326);(213, 348);(257, 303);(347, 461);(258, 506);(281, 619);(392, 461);(460, 550);(550, 618);(302, 258);(280, 258);(303, 258);(303, 258);(0, 0)
92;(280, 258);(325, 304);(347, 303);(347, 348);(280, 326);(325, 303);(235, 348);(235, 325);(347, 461);(258, 506);(281, 619);(371, 461);(460, 550);(550, 618);(281, 258);(280, 236);(303, 258);(303, 258);(0, 0)
93;(280, 236);(325, 303);(347, 281);(325, 349);(236, 326);(303, 303);(235, 348);(235, 326);(347, 438);(258, 506);(281, 619);(370, 438);(437, 529);(550, 596);(280, 236);(280, 235);(303, 236);(303, 236);(0, 0)
94;(280, 213);(325, 281);(325, 280);(258, 304);(235, 304);(303, 281);(258, 348);(235, 326);(326, 438);(258, 506);(281, 619);(370, 438);(415, 529);(527, 596);(280, 213);(280, 213);(302, 213);(303, 213);(0, 0)
95;(280, 213);(325, 281);(325, 280);(258, 304);(236, 325);(303, 281);(258, 348);(235, 326);(325, 438);(258, 506);(281, 619);(370, 438);(415, 529);(527, 596);(280, 213);(280, 213);(302, 213);(303, 213);(0, 0)
96;(258, 191);(303, 258);(325, 258);(303, 326);(258, 326);(303, 258);(303, 326);(236, 348);(325, 416);(258, 506);(280, 619);(370, 416);(392, 528);(505, 595);(280, 191);(280, 191);(281, 191);(302, 191);(0, 0)
97;(258, 190);(303, 236);(303, 236);(303, 325);(258, 348);(325, 236);(325, 326);(258, 348);(325, 393);(280, 505);(280, 618);(348, 393);(347, 528);(280, 641);(280, 190);(280, 168);(281, 191);(302, 190);(0, 0)
98;(258, 168);(303, 236);(302, 236);(303, 325);(258, 370);(325, 236);(347, 325);(280, 371);(325, 371);(258, 484);(280, 618);(348, 393);(303, 505);(437, 551);(280, 168);(258, 168);(281, 168);(302, 168);(0, 0)
99;(258, 168);(303, 236);(302, 236);(303, 326);(280, 371);(325, 235);(348, 325);(325, 371);(325, 371);(280, 483);(280, 618);(348, 371);(280, 484);(392, 529);(280, 168);(258, 168);(303, 191);(302, 168);(0, 0)
100;(258, 168);(303, 236);(280, 236);(303, 326);(280, 393);(325, 236);(370, 325);(347, 393);(303, 371);(258, 483);(280, 618);(348, 371);(258, 461);(370, 528);(280, 168);(280, 146);(303, 191);(302, 168);(0, 0)
101;(258, 168);(303, 236);(280, 236);(303, 326);(280, 393);(325, 236);(370, 325);(347, 393);(303, 371);(258, 483);(280, 618);(348, 371);(258, 461);(370, 528);(280, 168);(280, 146);(303, 191);(302, 168);(0, 0)
102;(258, 168);(303, 236);(280, 258);(303, 326);(302, 370);(347, 236);(370, 325);(370, 393);(303, 393);(258, 483);(258, 618);(325, 393);(236, 461);(347, 528);(280, 168);(280, 168);(302, 168);(303, 168);(0, 0)
103;(258, 169);(303, 258);(280, 258);(302, 348);(280, 371);(347, 258);(371, 326);(370, 416);(303, 393);(235, 461);(258, 618);(347, 393);(235, 461);(325, 528);(258, 168);(280, 168);(325, 213);(303, 191);(0, 0)
104;(280, 191);(325, 259);(280, 280);(302, 348);(280, 393);(348, 258);(392, 348);(392, 416);(303, 394);(235, 461);(280, 619);(348, 415);(235, 483);(325, 528);(280, 168);(281, 169);(325, 213);(325, 191);(0, 0)
105;(281, 191);(325, 280);(280, 281);(302, 349);(280, 415);(348, 259);(393, 348);(392, 416);(303, 394);(235, 483);(280, 640);(348, 415);(235, 483);(325, 528);(281, 191);(303, 191);(325, 236);(325, 213);(0, 0)
106;(303, 191);(325, 280);(280, 281);(281, 349);(258, 416);(370, 259);(415, 348);(392, 394);(303, 415);(235, 484);(280, 640);(348, 415);(257, 484);(326, 528);(303, 191);(325, 191);(325, 191);(347, 213);(0, 0)
107;(303, 191);(325, 280);(280, 281);(281, 349);(258, 416);(370, 259);(415, 348);(392, 394);(303, 415);(235, 484);(280, 640);(348, 415);(257, 484);(326, 528);(303, 191);(325, 191);(325, 191);(347, 213);(0, 0)
108;(325, 191);(325, 258);(281, 259);(280, 348);(258, 393);(370, 258);(415, 326);(370, 371);(303, 393);(257, 484);(280, 640);(348, 415);(280, 483);(348, 529);(325, 169);(326, 190);(303, 191);(348, 191);(0, 0)
109;(325, 168);(347, 236);(303, 258);(281, 304);(258, 370);(392, 236);(437, 325);(370, 348);(325, 371);(280, 505);(258, 618);(370, 393);(325, 483);(392, 550);(325, 168);(348, 168);(325, 169);(370, 169);(0, 0)
110;(348, 168);(348, 236);(303, 236);(280, 304);(280, 348);(393, 236);(437, 303);(370, 303);(325, 393);(281, 505);(280, 618);(370, 393);(348, 461);(415, 551);(347, 146);(370, 146);(325, 168);(370, 168);(0, 0)
111;(370, 146);(370, 213);(325, 214);(281, 303);(303, 303);(415, 213);(438, 303);(392, 280);(347, 371);(303, 484);(280, 618);(393, 371);(392, 461);(437, 573);(348, 146);(370, 146);(347, 146);(392, 146);(0, 0)
112;(370, 146);(370, 213);(325, 213);(302, 281);(303, 281);(437, 213);(438, 281);(392, 258);(348, 371);(303, 483);(303, 618);(415, 371);(437, 461);(460, 573);(370, 145);(392, 145);(348, 146);(415, 146);(0, 0)
113;(370, 146);(370, 213);(325, 213);(302, 281);(303, 281);(437, 213);(438, 281);(392, 258);(348, 371);(303, 483);(303, 618);(415, 371);(437, 461);(460, 573);(370, 145);(392, 145);(348, 146);(415, 146);(0, 0)
114;(392, 146);(392, 213);(347, 213);(281, 281);(325, 258);(438, 213);(460, 281);(393, 258);(370, 371);(325, 483);(325, 596);(437, 371);(460, 461);(504, 595);(370, 146);(393, 146);(370, 146);(415, 146);(0, 0)
115;(415, 146);(415, 213);(370, 213);(303, 281);(326, 258);(460, 235);(460, 281);(415, 258);(370, 371);(325, 484);(347, 596);(437, 371);(482, 483);(527, 596);(393, 146);(415, 146);(392, 168);(437, 168);(0, 0)
116;(415, 168);(415, 235);(370, 235);(325, 281);(348, 258);(460, 236);(460, 281);(415, 258);(392, 393);(348, 506);(348, 618);(459, 393);(504, 484);(550, 618);(415, 168);(437, 168);(393, 168);(438, 168);(0, 0)
117;(437, 190);(437, 236);(392, 236);(347, 303);(370, 258);(482, 236);(482, 281);(437, 258);(393, 393);(370, 506);(370, 618);(460, 393);(527, 506);(572, 618);(437, 168);(438, 169);(415, 190);(460, 191);(0, 0)
