;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
117;(797, 190);(752, 258);(796, 236);(864, 303);(841, 236);(729, 236);(886, 281);(819, 236);(707, 416);(617, 528);(527, 595);(751, 416);(819, 506);(819, 663);(797, 168);(797, 190);(774, 191);(797, 213);(0, 0)
118;(819, 191);(752, 258);(797, 258);(886, 303);(886, 303);(729, 258);(730, 370);(842, 281);(729, 416);(639, 528);(527, 596);(751, 416);(819, 506);(841, 641);(797, 190);(797, 191);(774, 191);(729, 438);(0, 0)
119;(819, 191);(752, 258);(797, 258);(886, 303);(886, 303);(729, 258);(730, 370);(842, 281);(729, 416);(639, 528);(527, 596);(707, 415);(819, 506);(841, 641);(797, 190);(797, 191);(774, 191);(729, 438);(0, 0)
120;(819, 191);(752, 258);(797, 258);(886, 304);(886, 303);(729, 258);(751, 349);(842, 281);(752, 438);(819, 528);(819, 663);(707, 416);(640, 528);(527, 618);(819, 191);(797, 191);(774, 191);(797, 191);(0, 0)
121;(819, 213);(774, 259);(819, 258);(886, 325);(842, 326);(707, 280);(730, 371);(842, 303);(730, 438);(640, 551);(819, 663);(707, 416);(819, 506);(527, 618);(819, 191);(819, 191);(775, 191);(752, 235);(0, 0)
122;(819, 213);(774, 259);(819, 259);(886, 326);(842, 326);(707, 280);(730, 371);(842, 303);(752, 438);(841, 506);(819, 663);(707, 438);(662, 551);(550, 618);(819, 191);(819, 213);(775, 213);(752, 235);(0, 0)
123;(819, 213);(774, 259);(819, 259);(886, 326);(842, 326);(729, 259);(730, 371);(842, 303);(730, 438);(640, 551);(819, 663);(707, 416);(841, 528);(841, 618);(819, 191);(819, 213);(775, 213);(752, 235);(0, 0)
124;(819, 213);(774, 258);(797, 258);(886, 326);(842, 326);(729, 259);(730, 371);(842, 303);(751, 438);(841, 506);(819, 663);(707, 416);(662, 529);(527, 618);(819, 191);(819, 191);(774, 191);(752, 235);(0, 0)
125;(819, 213);(774, 258);(797, 258);(886, 326);(842, 326);(729, 259);(730, 371);(842, 303);(751, 438);(841, 506);(819, 663);(707, 416);(662, 529);(527, 618);(819, 191);(819, 191);(774, 191);(752, 236);(0, 0)
126;(819, 191);(774, 258);(797, 258);(886, 304);(842, 258);(729, 258);(886, 303);(842, 258);(729, 416);(639, 528);(527, 618);(752, 416);(819, 506);(819, 663);(819, 191);(819, 191);(774, 191);(797, 191);(0, 0)
127;(819, 191);(774, 258);(775, 258);(864, 303);(864, 258);(752, 236);(774, 348);(842, 258);(707, 416);(639, 528);(527, 618);(751, 416);(819, 506);(819, 663);(819, 169);(819, 168);(774, 191);(797, 191);(0, 0)
128;(819, 190);(774, 236);(774, 236);(842, 303);(864, 258);(752, 236);(842, 303);(842, 258);(685, 394);(617, 528);(527, 618);(730, 415);(797, 506);(819, 663);(797, 168);(797, 169);(774, 190);(841, 258);(0, 0)
129;(819, 190);(752, 236);(730, 236);(820, 303);(842, 258);(774, 236);(819, 303);(819, 258);(684, 393);(617, 528);(528, 618);(730, 394);(797, 528);(819, 663);(797, 168);(797, 168);(774, 169);(796, 168);(0, 0)
130;(797, 169);(752, 236);(729, 236);(774, 281);(819, 258);(775, 258);(842, 303);(842, 258);(684, 394);(617, 528);(549, 618);(729, 415);(797, 528);(819, 663);(796, 168);(797, 168);(752, 169);(774, 168);(0, 0)
131;(797, 169);(752, 236);(729, 236);(774, 281);(819, 258);(775, 258);(842, 303);(842, 258);(684, 394);(617, 528);(549, 618);(729, 415);(797, 528);(819, 663);(796, 168);(797, 168);(752, 190);(774, 168);(0, 0)
132;(796, 190);(751, 236);(707, 236);(730, 281);(797, 236);(774, 258);(842, 303);(842, 258);(662, 415);(595, 528);(549, 619);(730, 415);(797, 506);(819, 663);(774, 168);(797, 168);(752, 190);(775, 168);(0, 0)
133;(774, 190);(729, 258);(684, 258);(707, 303);(752, 258);(774, 258);(842, 304);(819, 258);(662, 416);(594, 528);(550, 641);(730, 416);(797, 506);(819, 663);(752, 168);(774, 168);(729, 191);(774, 168);(0, 0)
134;(752, 191);(707, 258);(662, 258);(662, 303);(707, 258);(752, 258);(820, 304);(796, 258);(662, 416);(573, 528);(550, 641);(729, 416);(797, 528);(819, 663);(730, 190);(752, 169);(707, 191);(730, 191);(0, 0)
135;(729, 191);(707, 258);(662, 258);(617, 303);(684, 258);(752, 259);(797, 325);(752, 258);(662, 416);(572, 528);(549, 641);(729, 416);(797, 528);(819, 663);(707, 191);(729, 191);(684, 191);(729, 191);(0, 0)
136;(706, 191);(684, 258);(639, 258);(594, 325);(639, 258);(729, 258);(774, 304);(707, 258);(640, 438);(572, 528);(549, 641);(729, 416);(797, 528);(819, 663);(684, 191);(707, 191);(662, 191);(707, 213);(0, 0)
137;(706, 191);(684, 258);(639, 258);(594, 325);(639, 258);(729, 258);(774, 304);(707, 258);(640, 438);(572, 528);(549, 641);(729, 416);(797, 528);(819, 663);(684, 191);(707, 191);(662, 191);(707, 213);(0, 0)
138;(662, 191);(662, 258);(617, 258);(550, 325);(595, 258);(707, 258);(729, 304);(684, 259);(640, 438);(550, 528);(549, 641);(707, 438);(796, 528);(820, 663);(662, 191);(684, 191);(640, 191);(706, 213);(0, 0)
139;(639, 191);(662, 258);(617, 259);(528, 304);(550, 258);(707, 258);(662, 303);(617, 258);(639, 438);(550, 528);(528, 641);(707, 416);(774, 529);(841, 641);(617, 191);(640, 191);(662, 236);(662, 191);(0, 0)
140;(595, 191);(639, 258);(595, 258);(527, 303);(528, 258);(684, 258);(617, 303);(594, 258);(639, 416);(550, 506);(528, 641);(685, 416);(774, 528);(842, 619);(595, 191);(617, 191);(617, 191);(640, 191);(0, 0)
141;(594, 191);(639, 258);(595, 258);(549, 325);(550, 258);(662, 258);(527, 303);(550, 258);(639, 416);(550, 506);(549, 641);(684, 416);(752, 528);(842, 596);(572, 191);(595, 190);(617, 191);(617, 191);(0, 0)
142;(572, 191);(617, 258);(595, 258);(550, 326);(550, 258);(617, 258);(527, 303);(528, 236);(639, 416);(550, 506);(549, 641);(684, 415);(752, 528);(842, 596);(572, 168);(594, 169);(550, 236);(617, 191);(0, 0)
143;(572, 191);(617, 258);(595, 258);(550, 326);(550, 258);(617, 258);(527, 303);(528, 236);(639, 416);(550, 506);(549, 641);(684, 416);(752, 528);(842, 596);(594, 191);(594, 169);(550, 236);(617, 191);(0, 0)
144;(572, 191);(617, 258);(617, 258);(505, 326);(550, 258);(595, 258);(505, 303);(527, 258);(617, 416);(550, 506);(549, 641);(662, 416);(730, 528);(842, 574);(572, 191);(572, 169);(527, 236);(595, 191);(0, 0)
145;(550, 191);(595, 258);(617, 258);(595, 325);(550, 258);(573, 258);(483, 303);(527, 258);(617, 416);(550, 506);(549, 641);(662, 416);(729, 528);(842, 574);(572, 191);(572, 190);(594, 191);(595, 191);(0, 0)
146;(550, 191);(595, 258);(639, 258);(595, 326);(572, 258);(572, 258);(482, 303);(549, 236);(662, 416);(549, 506);(842, 596);(617, 416);(729, 528);(549, 663);(572, 191);(550, 191);(639, 213);(594, 191);(0, 0)
147;(550, 213);(595, 259);(639, 259);(617, 348);(550, 281);(550, 259);(482, 304);(527, 258);(662, 416);(528, 506);(820, 618);(617, 416);(729, 528);(528, 641);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
148;(550, 213);(595, 280);(639, 280);(617, 349);(572, 303);(550, 280);(482, 325);(505, 281);(662, 416);(527, 506);(819, 618);(639, 438);(707, 551);(549, 663);(572, 213);(550, 191);(572, 213);(573, 213);(0, 0)
149;(550, 213);(595, 280);(639, 280);(617, 349);(572, 303);(550, 280);(482, 325);(505, 281);(617, 438);(527, 506);(820, 618);(639, 438);(707, 551);(528, 663);(572, 213);(550, 191);(572, 213);(573, 213);(0, 0)
150;(549, 213);(595, 281);(639, 281);(617, 348);(572, 303);(550, 281);(482, 326);(505, 281);(617, 438);(527, 506);(819, 618);(639, 438);(707, 551);(528, 663);(572, 213);(550, 191);(572, 213);(573, 213);(0, 0)
151;(550, 213);(595, 281);(639, 281);(617, 349);(572, 303);(572, 281);(482, 326);(483, 281);(617, 438);(527, 506);(819, 618);(639, 438);(707, 551);(528, 663);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
152;(550, 213);(595, 281);(639, 280);(595, 348);(527, 281);(572, 281);(482, 326);(527, 259);(617, 438);(527, 506);(841, 618);(640, 438);(707, 529);(549, 663);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
153;(550, 191);(595, 259);(617, 258);(595, 348);(549, 281);(572, 259);(483, 325);(527, 258);(617, 416);(527, 506);(549, 641);(661, 416);(729, 528);(819, 618);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
154;(550, 191);(595, 258);(617, 258);(572, 258);(549, 259);(595, 258);(505, 303);(527, 258);(617, 416);(549, 506);(549, 641);(662, 416);(730, 528);(841, 596);(572, 191);(572, 190);(572, 191);(594, 191);(0, 0)
155;(550, 191);(595, 258);(617, 258);(572, 258);(549, 259);(595, 258);(505, 303);(527, 258);(617, 416);(549, 506);(549, 641);(662, 416);(730, 528);(841, 596);(572, 191);(572, 190);(572, 191);(594, 191);(0, 0)
156;(550, 190);(595, 236);(617, 236);(617, 326);(549, 258);(617, 258);(527, 303);(527, 258);(617, 416);(550, 506);(549, 641);(662, 415);(752, 528);(842, 596);(572, 190);(572, 168);(573, 191);(594, 191);(0, 0)
157;(572, 169);(617, 236);(594, 258);(550, 303);(549, 281);(639, 236);(572, 303);(549, 258);(617, 415);(550, 528);(549, 641);(684, 394);(752, 506);(842, 618);(572, 169);(572, 168);(595, 169);(595, 169);(0, 0)
158;(572, 190);(617, 236);(573, 258);(527, 304);(527, 280);(662, 236);(617, 281);(572, 236);(617, 415);(572, 528);(549, 641);(684, 393);(752, 506);(841, 618);(572, 168);(572, 168);(595, 190);(617, 169);(0, 0)
159;(573, 190);(639, 236);(594, 258);(527, 325);(550, 258);(684, 236);(662, 281);(595, 236);(617, 415);(572, 528);(549, 641);(685, 394);(774, 506);(820, 640);(572, 168);(595, 168);(595, 190);(617, 169);(0, 0)
160;(595, 190);(640, 258);(594, 258);(527, 325);(572, 258);(685, 236);(706, 281);(640, 258);(617, 416);(550, 528);(549, 641);(685, 394);(774, 528);(819, 641);(595, 169);(617, 168);(662, 213);(640, 190);(0, 0)
161;(595, 190);(640, 258);(594, 258);(527, 325);(572, 258);(685, 236);(706, 281);(640, 258);(617, 416);(550, 528);(549, 641);(685, 394);(774, 528);(819, 641);(595, 168);(617, 168);(617, 190);(640, 190);(0, 0)
162;(639, 191);(662, 258);(595, 258);(550, 325);(594, 259);(707, 236);(751, 281);(684, 258);(639, 416);(572, 528);(549, 641);(685, 416);(774, 528);(819, 641);(639, 169);(640, 169);(639, 190);(662, 191);(0, 0)
163;(662, 191);(662, 258);(617, 259);(572, 325);(617, 259);(707, 258);(774, 303);(729, 258);(639, 416);(572, 528);(549, 641);(707, 416);(796, 528);(819, 663);(662, 190);(662, 190);(639, 191);(685, 191);(0, 0)
164;(685, 191);(684, 258);(639, 259);(617, 304);(662, 259);(729, 258);(797, 303);(752, 258);(640, 438);(572, 528);(549, 641);(707, 416);(797, 528);(819, 641);(684, 191);(707, 190);(662, 191);(729, 168);(0, 0)
165;(729, 191);(707, 258);(662, 258);(662, 303);(707, 258);(751, 258);(819, 303);(775, 258);(662, 438);(595, 529);(549, 641);(729, 416);(797, 506);(819, 663);(707, 190);(729, 169);(684, 191);(707, 191);(0, 0)
166;(752, 191);(707, 258);(684, 258);(707, 303);(752, 258);(752, 258);(819, 303);(819, 258);(662, 416);(595, 528);(528, 619);(729, 416);(819, 506);(819, 663);(730, 169);(752, 168);(707, 191);(729, 258);(0, 0)
167;(752, 191);(707, 258);(684, 258);(707, 303);(752, 258);(752, 258);(819, 303);(819, 258);(662, 416);(595, 528);(528, 619);(729, 416);(819, 506);(819, 663);(730, 169);(752, 168);(707, 191);(729, 258);(0, 0)
168;(774, 190);(729, 258);(707, 258);(752, 281);(797, 258);(752, 258);(819, 303);(819, 258);(684, 416);(595, 528);(527, 618);(729, 416);(819, 506);(819, 663);(752, 168);(774, 168);(729, 191);(752, 169);(0, 0)
169;(775, 190);(730, 236);(729, 236);(819, 303);(819, 236);(752, 236);(797, 303);(797, 258);(684, 415);(617, 506);(527, 596);(729, 416);(819, 506);(819, 663);(774, 168);(775, 169);(751, 191);(752, 168);(0, 0)
170;(797, 190);(752, 236);(752, 236);(842, 281);(819, 236);(774, 236);(842, 281);(819, 258);(685, 415);(617, 506);(527, 596);(730, 415);(797, 506);(819, 641);(775, 168);(796, 168);(752, 190);(774, 190);(0, 0)
171;(797, 169);(752, 236);(752, 236);(864, 281);(841, 236);(751, 236);(864, 281);(819, 258);(706, 415);(617, 528);(527, 595);(751, 416);(819, 506);(819, 641);(797, 168);(797, 169);(774, 190);(842, 258);(0, 0)
172;(819, 190);(752, 258);(775, 258);(864, 281);(886, 281);(729, 258);(864, 281);(819, 258);(707, 416);(639, 506);(527, 596);(752, 416);(819, 506);(819, 641);(797, 169);(797, 190);(774, 191);(774, 169);(0, 0)
173;(819, 190);(752, 258);(775, 258);(864, 281);(886, 281);(729, 258);(729, 370);(819, 258);(707, 416);(639, 506);(527, 596);(752, 416);(819, 506);(819, 641);(797, 169);(797, 190);(774, 191);(774, 169);(0, 0)
174;(819, 191);(752, 258);(797, 258);(886, 303);(886, 303);(729, 258);(751, 348);(841, 280);(729, 416);(819, 506);(819, 641);(707, 416);(640, 528);(527, 596);(797, 191);(797, 191);(774, 191);(796, 191);(0, 0)
175;(819, 191);(752, 258);(797, 258);(886, 325);(886, 303);(729, 258);(751, 349);(842, 303);(752, 438);(819, 506);(819, 641);(707, 416);(640, 528);(550, 618);(797, 191);(797, 191);(774, 191);(797, 191);(0, 0)
176;(819, 213);(774, 258);(797, 258);(886, 326);(842, 326);(707, 280);(729, 348);(752, 348);(751, 438);(640, 550);(549, 618);(707, 416);(819, 506);(841, 641);(819, 191);(797, 213);(774, 213);(752, 236);(0, 0)
177;(819, 213);(774, 259);(797, 258);(864, 326);(842, 326);(707, 280);(730, 370);(752, 348);(752, 438);(662, 551);(549, 618);(707, 438);(820, 506);(819, 618);(819, 191);(797, 213);(774, 213);(730, 213);(0, 0)
178;(819, 213);(774, 259);(797, 258);(864, 326);(865, 326);(707, 280);(730, 370);(752, 348);(730, 438);(662, 550);(549, 618);(707, 416);(820, 506);(841, 618);(819, 191);(797, 213);(774, 213);(752, 236);(0, 0)
179;(819, 213);(774, 259);(797, 258);(864, 326);(864, 326);(707, 280);(730, 371);(752, 348);(730, 438);(662, 550);(549, 618);(707, 416);(820, 506);(841, 618);(819, 191);(797, 213);(774, 213);(752, 236);(0, 0)
180;(819, 213);(752, 258);(797, 258);(864, 326);(864, 326);(729, 259);(730, 370);(819, 281);(729, 416);(640, 550);(549, 618);(707, 416);(819, 506);(527, 618);(819, 191);(797, 213);(774, 213);(752, 235);(0, 0)
181;(819, 191);(752, 258);(797, 258);(864, 304);(842, 281);(729, 258);(730, 349);(819, 281);(707, 416);(640, 528);(527, 618);(751, 416);(819, 506);(820, 641);(797, 191);(797, 191);(774, 191);(796, 191);(0, 0)
182;(819, 191);(752, 258);(774, 258);(864, 303);(842, 258);(729, 258);(730, 370);(841, 258);(707, 416);(639, 506);(528, 596);(751, 416);(819, 506);(819, 641);(797, 190);(797, 191);(774, 191);(796, 191);(0, 0)
183;(797, 190);(752, 236);(752, 236);(841, 303);(841, 258);(752, 236);(752, 326);(819, 258);(684, 394);(617, 506);(527, 596);(730, 415);(797, 506);(819, 641);(797, 168);(797, 169);(774, 191);(752, 258);(0, 0)
184;(797, 190);(752, 236);(729, 236);(819, 303);(819, 258);(752, 236);(797, 303);(819, 258);(684, 393);(617, 506);(527, 618);(729, 394);(797, 506);(819, 641);(796, 168);(797, 169);(774, 190);(774, 168);(0, 0)
185;(797, 190);(752, 236);(729, 236);(819, 303);(819, 258);(752, 236);(797, 303);(819, 258);(684, 393);(617, 506);(527, 618);(729, 394);(797, 506);(819, 641);(796, 168);(797, 169);(774, 190);(774, 168);(0, 0)
186;(796, 190);(751, 236);(707, 236);(752, 281);(797, 258);(774, 236);(841, 303);(820, 258);(662, 394);(595, 506);(528, 618);(729, 394);(797, 506);(819, 641);(774, 168);(796, 168);(752, 190);(774, 168);(0, 0)
187;(774, 190);(729, 236);(685, 236);(707, 281);(774, 236);(774, 258);(842, 303);(819, 258);(662, 415);(594, 506);(528, 619);(729, 415);(797, 506);(819, 641);(774, 168);(774, 169);(730, 190);(752, 168);(0, 0)
188;(752, 191);(707, 258);(662, 236);(684, 281);(729, 258);(752, 258);(841, 303);(797, 258);(662, 416);(572, 528);(549, 641);(729, 415);(797, 528);(819, 641);(752, 190);(774, 190);(707, 191);(752, 191);(0, 0)
189;(730, 191);(707, 258);(662, 258);(618, 303);(685, 258);(751, 258);(819, 303);(774, 258);(661, 416);(572, 528);(527, 641);(729, 416);(797, 528);(819, 663);(729, 191);(751, 191);(685, 191);(730, 191);(0, 0)
190;(707, 213);(684, 258);(639, 258);(594, 303);(640, 258);(729, 258);(796, 304);(730, 258);(640, 438);(550, 528);(527, 641);(729, 416);(797, 528);(819, 663);(707, 191);(729, 191);(662, 213);(707, 191);(0, 0)
191;(707, 213);(684, 258);(639, 258);(594, 303);(640, 258);(729, 258);(796, 304);(730, 258);(640, 438);(550, 528);(527, 641);(729, 416);(797, 528);(819, 663);(707, 191);(729, 191);(662, 213);(707, 191);(0, 0)
192;(684, 213);(662, 280);(617, 281);(550, 325);(617, 259);(707, 259);(751, 303);(684, 258);(640, 438);(550, 528);(527, 641);(707, 438);(796, 528);(820, 663);(662, 191);(684, 191);(640, 213);(707, 213);(0, 0)
193;(640, 213);(662, 280);(595, 281);(527, 325);(572, 258);(707, 281);(684, 303);(639, 258);(639, 438);(550, 528);(527, 641);(707, 438);(774, 528);(820, 663);(639, 191);(662, 191);(617, 213);(684, 213);(0, 0)
194;(617, 191);(639, 259);(594, 281);(527, 325);(549, 259);(684, 259);(639, 303);(595, 258);(617, 438);(549, 528);(527, 641);(685, 416);(774, 529);(841, 641);(617, 191);(617, 191);(639, 236);(662, 213);(0, 0)
195;(594, 191);(617, 258);(594, 258);(527, 325);(527, 280);(662, 259);(595, 303);(550, 258);(617, 416);(549, 528);(527, 641);(684, 416);(752, 528);(842, 619);(573, 191);(595, 191);(595, 191);(618, 191);(0, 0)
196;(572, 191);(617, 258);(594, 258);(550, 326);(549, 280);(639, 258);(528, 303);(527, 258);(617, 416);(549, 506);(527, 641);(662, 416);(752, 528);(841, 596);(550, 191);(572, 190);(595, 191);(617, 191);(0, 0)
197;(572, 191);(617, 258);(594, 258);(550, 326);(549, 280);(639, 258);(528, 303);(527, 258);(617, 416);(549, 506);(527, 641);(662, 416);(752, 528);(841, 596);(550, 191);(572, 190);(595, 191);(617, 191);(0, 0)
198;(550, 191);(595, 258);(595, 258);(527, 326);(528, 258);(595, 258);(505, 303);(527, 258);(617, 416);(549, 506);(527, 641);(662, 416);(751, 528);(841, 595);(572, 191);(572, 190);(594, 191);(595, 191);(0, 0)
199;(550, 191);(594, 258);(617, 258);(595, 326);(527, 258);(572, 258);(483, 303);(505, 258);(617, 416);(549, 506);(527, 641);(662, 415);(729, 506);(527, 641);(572, 191);(550, 169);(572, 191);(594, 191);(0, 0)
200;(549, 191);(594, 258);(617, 258);(572, 326);(527, 258);(572, 258);(482, 303);(505, 258);(662, 394);(549, 506);(841, 595);(617, 416);(729, 506);(527, 641);(550, 191);(550, 190);(572, 191);(572, 191);(0, 0)
201;(528, 191);(594, 258);(617, 258);(595, 303);(505, 258);(550, 259);(460, 303);(505, 258);(640, 415);(527, 506);(820, 596);(595, 416);(707, 528);(527, 641);(550, 191);(550, 191);(617, 213);(572, 191);(0, 0)
202;(527, 213);(594, 259);(617, 259);(595, 348);(505, 259);(550, 259);(460, 304);(482, 280);(639, 416);(527, 506);(819, 618);(595, 416);(707, 528);(527, 641);(550, 213);(549, 191);(595, 236);(572, 213);(0, 0)
203;(527, 213);(594, 259);(617, 259);(595, 348);(527, 281);(550, 259);(460, 304);(482, 280);(640, 416);(527, 506);(819, 618);(595, 416);(707, 528);(527, 641);(550, 213);(549, 191);(595, 236);(572, 213);(0, 0)
204;(527, 213);(594, 280);(617, 280);(594, 326);(505, 303);(550, 280);(460, 325);(482, 281);(640, 416);(707, 550);(797, 618);(595, 438);(527, 528);(527, 641);(550, 213);(549, 191);(617, 236);(572, 213);(0, 0)
205;(527, 213);(573, 281);(617, 281);(594, 326);(505, 303);(549, 281);(460, 326);(482, 281);(639, 438);(685, 551);(797, 618);(594, 438);(505, 506);(527, 641);(550, 213);(549, 191);(617, 236);(572, 213);(0, 0)
206;(527, 213);(573, 281);(617, 281);(594, 348);(549, 281);(550, 281);(460, 326);(504, 281);(639, 438);(707, 551);(797, 618);(595, 438);(505, 528);(527, 641);(550, 213);(549, 191);(617, 236);(572, 213);(0, 0)
207;(527, 213);(573, 281);(617, 280);(572, 348);(550, 281);(550, 281);(460, 325);(527, 258);(639, 416);(505, 506);(819, 618);(595, 438);(707, 550);(527, 641);(550, 213);(549, 191);(550, 213);(572, 213);(0, 0)
208;(528, 191);(573, 259);(617, 258);(572, 348);(549, 281);(550, 280);(482, 304);(527, 258);(639, 416);(527, 506);(819, 618);(639, 416);(707, 528);(527, 641);(550, 191);(550, 191);(572, 191);(572, 191);(0, 0)
209;(528, 191);(573, 259);(617, 258);(572, 348);(549, 281);(550, 280);(482, 304);(505, 258);(639, 416);(527, 506);(819, 618);(639, 416);(707, 528);(527, 641);(550, 191);(549, 191);(572, 191);(572, 191);(0, 0)
210;(528, 191);(573, 258);(594, 258);(550, 258);(527, 258);(572, 258);(483, 303);(527, 258);(595, 416);(527, 506);(527, 641);(640, 416);(729, 528);(819, 596);(550, 191);(550, 169);(505, 236);(572, 191);(0, 0)
211;(528, 190);(594, 236);(572, 236);(528, 326);(527, 258);(595, 258);(505, 303);(505, 258);(595, 416);(528, 528);(527, 641);(640, 394);(729, 506);(819, 596);(550, 190);(550, 168);(572, 191);(572, 190);(0, 0)
212;(549, 169);(595, 236);(572, 258);(528, 303);(527, 281);(617, 236);(549, 303);(527, 258);(595, 394);(549, 506);(527, 641);(662, 393);(729, 506);(819, 618);(572, 169);(550, 168);(595, 213);(594, 169);(0, 0)
213;(550, 169);(595, 236);(572, 236);(527, 304);(505, 281);(639, 236);(595, 281);(550, 236);(595, 394);(549, 528);(527, 641);(662, 393);(730, 506);(819, 618);(550, 168);(572, 168);(572, 169);(594, 168);(0, 0)
214;(572, 169);(617, 236);(572, 258);(505, 304);(527, 258);(662, 236);(639, 281);(573, 236);(595, 415);(549, 528);(527, 641);(662, 393);(751, 506);(819, 619);(572, 168);(572, 168);(594, 169);(595, 169);(0, 0)
215;(572, 169);(617, 236);(572, 258);(505, 304);(527, 258);(662, 236);(639, 281);(573, 236);(595, 415);(550, 528);(527, 641);(662, 393);(751, 506);(819, 619);(572, 168);(572, 168);(594, 169);(595, 169);(0, 0)
216;(572, 190);(617, 258);(572, 258);(505, 325);(550, 258);(662, 236);(684, 281);(617, 258);(617, 416);(550, 528);(527, 641);(662, 394);(752, 528);(797, 641);(572, 168);(594, 168);(595, 190);(618, 190);(0, 0)
217;(617, 191);(639, 258);(594, 258);(527, 325);(572, 259);(684, 258);(729, 303);(662, 258);(617, 416);(550, 528);(527, 641);(684, 416);(752, 528);(797, 641);(617, 169);(617, 169);(662, 213);(662, 191);(0, 0)
218;(640, 191);(661, 258);(595, 259);(550, 325);(595, 259);(707, 258);(752, 303);(706, 258);(617, 416);(550, 529);(527, 641);(684, 416);(774, 528);(797, 641);(639, 191);(662, 190);(617, 191);(684, 191);(0, 0)
219;(684, 191);(662, 258);(617, 259);(595, 325);(661, 259);(707, 258);(775, 304);(730, 258);(617, 438);(572, 550);(527, 641);(685, 416);(774, 528);(797, 641);(662, 191);(684, 190);(640, 213);(685, 191);(0, 0)
220;(707, 191);(684, 259);(639, 259);(640, 304);(706, 258);(729, 259);(797, 304);(752, 258);(639, 438);(572, 550);(527, 641);(707, 438);(796, 528);(819, 641);(685, 191);(707, 191);(662, 213);(707, 191);(0, 0)
221;(707, 191);(684, 259);(639, 259);(640, 304);(706, 258);(729, 259);(797, 304);(752, 258);(639, 438);(572, 550);(527, 641);(707, 438);(796, 528);(819, 641);(685, 191);(707, 191);(662, 213);(707, 191);(0, 0)
222;(729, 191);(707, 258);(662, 258);(685, 303);(730, 258);(730, 258);(819, 304);(796, 258);(640, 416);(594, 528);(527, 618);(707, 416);(796, 528);(819, 641);(729, 190);(729, 190);(685, 191);(707, 258);(0, 0)
223;(752, 191);(707, 258);(685, 258);(752, 303);(774, 258);(729, 258);(797, 303);(797, 258);(662, 416);(595, 528);(505, 618);(707, 416);(796, 506);(819, 641);(730, 169);(752, 169);(707, 191);(729, 191);(0, 0)
224;(774, 191);(729, 236);(707, 258);(797, 303);(797, 258);(729, 236);(797, 303);(797, 258);(662, 416);(595, 528);(505, 596);(707, 416);(796, 506);(819, 641);(752, 169);(774, 168);(729, 191);(730, 190);(0, 0)
225;(774, 191);(729, 236);(730, 236);(841, 303);(819, 258);(729, 236);(752, 326);(797, 258);(684, 415);(595, 528);(505, 596);(707, 416);(796, 506);(819, 641);(774, 169);(774, 191);(730, 191);(819, 258);(0, 0)
226;(775, 191);(730, 258);(752, 258);(842, 303);(819, 236);(707, 236);(842, 303);(797, 258);(684, 416);(617, 528);(505, 596);(729, 416);(796, 506);(819, 641);(774, 169);(774, 169);(752, 191);(774, 213);(0, 0)
227;(775, 190);(730, 258);(752, 258);(842, 303);(819, 236);(707, 236);(842, 303);(797, 258);(684, 416);(617, 528);(505, 596);(729, 416);(796, 506);(819, 641);(774, 169);(774, 169);(752, 191);(774, 213);(0, 0)
228;(797, 191);(751, 258);(774, 258);(864, 303);(864, 303);(707, 258);(729, 348);(819, 280);(707, 416);(617, 528);(505, 596);(685, 416);(797, 506);(819, 641);(775, 190);(774, 191);(752, 191);(774, 191);(0, 0)
229;(797, 191);(751, 258);(775, 258);(864, 304);(864, 303);(707, 258);(707, 348);(819, 281);(729, 416);(617, 528);(527, 596);(685, 416);(797, 506);(797, 641);(796, 191);(796, 191);(752, 191);(774, 191);(0, 0)
230;(797, 191);(751, 258);(796, 258);(864, 325);(864, 303);(706, 259);(707, 370);(819, 303);(729, 438);(797, 528);(819, 641);(685, 416);(639, 528);(527, 618);(796, 191);(796, 191);(774, 191);(707, 191);(0, 0)
231;(797, 213);(752, 259);(797, 258);(864, 326);(819, 326);(707, 259);(707, 348);(819, 303);(729, 438);(639, 550);(819, 641);(706, 416);(797, 506);(527, 618);(797, 191);(796, 191);(774, 213);(707, 191);(0, 0)
232;(797, 213);(752, 259);(797, 259);(864, 326);(864, 326);(707, 259);(707, 370);(819, 303);(729, 438);(640, 551);(819, 641);(707, 438);(797, 506);(527, 618);(797, 191);(797, 213);(774, 213);(707, 191);(0, 0)
233;(797, 213);(752, 259);(797, 259);(864, 326);(864, 326);(707, 259);(707, 371);(819, 303);(729, 438);(640, 551);(819, 641);(707, 438);(797, 506);(527, 618);(797, 191);(797, 213);(774, 213);(729, 236);(0, 0)
234;(797, 213);(752, 259);(796, 259);(864, 326);(864, 326);(707, 259);(707, 371);(819, 303);(729, 438);(819, 506);(819, 641);(706, 416);(640, 550);(527, 618);(797, 191);(797, 213);(774, 213);(707, 191);(0, 0)
